,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Rental Revenue,985.16,982.92,982.38,1004,1012,979.92,958.44,846.05,936.62,756.41,903.19,922.06,914.14,910.52,839.25,862.98,801.1,703.63,730.05,928.06,Upgrade
1,Other Revenue,1.38,0.56,0.62,-,1.1,1,0.77,-,-,-0.75,0.75,-,-,-,-,-,-,-,-,-,Upgrade
2,Total Revenue,986.53,983.48,983,1004,1013,980.92,959.21,846.05,936.62,755.67,903.94,922.06,914.14,910.52,839.25,862.98,801.1,703.63,730.05,928.06,Upgrade
3,Revenue Growth (YoY,-2.58%,0.26%,2.48%,18.64%,8.12%,29.81%,6.11%,-8.24%,2.46%,-17.01%,7.71%,6.85%,14.11%,29.40%,14.96%,-7.01%,-8.89%,-18.85%,-14.69%,11.25%,Upgrade
4,Property Expenses,396.22,381.05,387.76,495.26,399.7,392.56,377.46,397.97,383.11,332.36,389.38,439.44,401.99,369.68,381.04,406.95,377.9,320.79,337.26,463.14,Upgrade
5,"Selling, General & Administrative",47.65,50.45,46.4,55.7,49.63,47.61,49.55,53.76,49.94,38.26,46.68,60.71,48.82,61.58,38.31,92.55,44.41,28.13,24.8,58.98,Upgrade
6,Other Operating Expenses,91.23,96.81,95.99,104.37,90.13,95.23,90.29,116.62,87.68,90.16,88.34,100.97,81.31,91.26,78.77,88.62,77.05,75.78,75.28,82.58,Upgrade
7,Total Operating Expenses,535.4,528.34,530.15,655.35,539.47,535.38,517.17,568.37,520.77,460.85,524.45,601.38,532.12,522.54,497.98,587.74,499.35,425.21,437.34,605.66,Upgrade
8,Operating Income,451.14,455.14,452.84,348.44,473.24,445.54,442.04,277.67,415.86,294.81,379.5,320.68,382.03,387.98,341.27,275.25,301.74,278.41,292.71,322.41,Upgrade
9,Interest Expense,-14.04,-14.28,-14.55,-695.96,-15.77,-4.33,-20.07,-72.64,-75.32,-23.86,-28.49,-29.04,-29.06,-29.19,-28.6,-28.4,-27.14,-25.1,-25.11,-18.38,Upgrade
