,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,509.76,528.03,531.06,533.63,535.22,291.15,244.57,246.19,363.18,460.97,517.89,494.69,663.72,603.09,668.51,671.26,794.03,819.22,907.29,755.94,Upgrade
1,Cash & Short-Term Investments,509.76,528.03,531.06,533.63,535.22,291.15,244.57,246.19,363.18,460.97,517.89,494.69,663.72,603.09,668.51,671.26,794.03,819.22,907.29,755.94,Upgrade
2,Cash Growth,-4.76%,81.36%,117.14%,116.76%,47.37%,-36.84%,-52.78%,-50.23%,-45.28%,-23.57%,-22.53%,-26.31%,-16.41%,-26.38%,-26.32%,-11.20%,11.04%,20.64%,57.02%,25.27%,Upgrade
3,Accounts Receivable,436.22,393.89,367.19,313.87,270.46,480.51,452.21,463.14,406.39,411.74,359.07,372.42,451.35,402.21,468.59,459.57,445.65,271.37,167.49,313.36,Upgrade
4,Other Receivables,4.07,5.59,4.8,8.05,5.19,10.69,5.5,11.55,3.73,4.33,5.73,9.51,6.57,7.15,3.73,3.86,5.92,5.56,5.86,6.61,Upgrade
5,Receivables,440.29,399.48,371.99,321.92,275.65,491.2,457.7,474.69,410.12,416.06,364.8,381.93,457.92,409.36,472.32,463.44,451.57,276.93,173.35,319.97,Upgrade
6,Inventory,67.26,77.49,77.76,66.51,68.07,73.18,80.04,76.8,70.36,84.64,72.3,60.86,56.86,60.61,56.47,47.9,48.17,55.55,57.05,58.16,Upgrade
7,Other Current Assets,13.48,8.74,7.31,2.76,17.33,9.18,10.05,5.17,10.45,9.31,12.38,6.77,19.5,24.73,43.3,114.13,23.16,20.32,30.83,21.63,Upgrade
8,Total Current Assets,1031,1014,988.12,924.83,896.27,864.71,792.37,802.85,854.1,970.98,967.38,944.25,1198,1098,1241,1297,1317,1172,1169,1156,Upgrade
9,"Property, Plant & Equipment",2476,2531,2575,2625,2650,2700,2743,2760,2768,2749,2763,2790,2776,2796,2759,2583,2671,2711,2738,2784,Upgrade
10,Long-Term Investments,454.11,454.35,502.83,502.78,594.11,594.23,524.03,433.07,0.51,0.46,0.56,424.18,0.5,0.8,0.73,0.68,0.61,0.65,0.54,0.48,Upgrade
11,Other Intangible Assets,2447,2520,2593,2666,2682,2746,2809,2873,2896,2949,3003,3056,3089,3134,3176,3224,3211,3249,3287,3325,Upgrade
12,Long-Term Deferred Tax Assets,33.76,32.92,23.18,23.18,8.38,8.38,8.38,8.44,8.02,8.02,8.02,8.02,7.96,7.96,7.96,7.96,8.36,8.36,8.36,8.36,Upgrade
13,Long-Term Deferred Charges,-,-,-,-,-,-,-,-,1.21,1.09,1.09,1.09,-,-,0.45,0.6,1.85,2,2.15,2.3,Upgrade
14,Other Long-Term Assets,18.15,5.42,5.67,6.04,6.03,6.5,6.53,7,439.65,439.94,431.21,7.8,8.05,8.3,6.43,6.87,7.31,10.44,10.87,11.29,Upgrade
15,Total Assets,6460,6558,6687,6748,6837,6919,6883,6884,6967,7119,7174,7232,7080,7045,7192,7120,7217,7153,7215,7286,Upgrade
16,Accounts Payable,228.31,26.71,182.55,34.96,115.65,52.9,188.77,24.17,164.82,150.67,156.11,36.74,162.01,160.9,170.65,33.7,140.21,172.59,184.39,51.93,Upgrade
17,Accrued Expenses,75.17,273.41,53.05,188.51,72.53,224.71,39.97,214.59,65.86,99.14,36.32,191.88,52.07,122.14,28.16,162.06,43.19,41.7,29.06,234.38,Upgrade
18,Short-Term Debt,55.09,205.15,220.18,225.21,220.19,220.19,220.21,190.21,125.13,135.14,167.87,112.84,50.05,60.07,145.67,184.67,209.48,291.64,280.02,248.71,Upgrade
19,Current Portion of Long-Term Debt,99.58,88.06,56.68,70.91,152.16,166.99,213.39,231.39,187.68,155.5,187.45,229.2,120.89,125.05,217.14,-,210.68,145.81,181,180.81,Upgrade
20,Current Portion of Leases,-,41.65,-,52.3,-,39.07,-,47.34,-,24.85,-,73.97,-,26.37,-,46.86,-,15.38,-,-,Upgrade
21,Current Income Taxes Payable,12.51,5.5,17.25,21.11,34.29,22.76,10.38,1.67,25.25,19.48,39.36,60.09,30.65,40.06,37.11,31.95,39.15,17.73,27.94,55.85,Upgrade
22,Current Unearned Revenue,1.23,3.63,3.26,2.52,1.91,0.83,1.82,1.2,2.18,9.94,4.29,2.78,0.78,1.23,1.57,1.89,1.11,0.42,2.2,0.5,Upgrade
23,Other Current Liabilities,154.07,58.21,61.9,32.09,88.5,60.65,50.19,26.45,125.44,160.37,38.75,19.74,99.91,12.95,54.49,182.41,103.23,76.03,57.35,15.69,Upgrade
24,Total Current Liabilities,625.96,702.31,594.88,627.61,685.23,788.1,724.73,737.02,696.36,755.1,630.15,727.24,516.37,548.77,654.79,643.54,747.05,761.29,761.96,787.87,Upgrade
25,Long-Term Debt,670.14,670.14,852.9,852.9,887.81,917.81,982.58,982.58,1113,1173,1272,1272,1508,1508,1508,1567,1614,1637,1729,1691,Upgrade
26,Long-Term Leases,16.36,23.2,24.36,19.56,9.2,16.78,15.76,15.16,20.25,30.75,37.19,46,51.47,61.36,52.22,-,-,33.25,-,41.1,Upgrade
27,Long-Term Unearned Revenue,38.36,38.36,38.36,38.36,40.94,32.3,32.3,32.3,32.07,32.07,32.07,32.07,31.85,31.85,31.85,31.85,33.43,33.43,33.43,33.43,Upgrade
28,Long-Term Deferred Tax Liabilities,26.63,25.67,16.06,16.06,23.63,23.63,22.57,22.62,22.6,22.6,20.36,20.36,-,-,-,-,-,-,-,-,Upgrade
29,Other Long-Term Liabilities,-,-,-,-,-,-,-,-,-,-,-,-,0.18,0.18,-,-,-,-,-,-,Upgrade
30,Total Liabilities,1377,1460,1527,1554,1647,1779,1778,1790,1885,2014,1992,2098,2108,2150,2247,2242,2395,2465,2524,2553,Upgrade
31,Common Stock,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,Upgrade
32,Additional Paid-In Capital,1187,1187,1187,1187,1187,1054,1187,1187,1187,1187,1187,1187,1187,1187,1187,1187,1187,1187,1187,1187,Upgrade
33,Retained Earnings,1532,1522,1552,1577,1587,1526,1505,1501,1492,1462,1515,1484,1348,1300,1289,1241,1215,1091,1117,1147,Upgrade
34,Comprehensive Income & Other,2.65,3.57,2.49,1.16,3.18,137.81,-0.11,-0.3,1.61,-2.13,-5.55,-6.48,-4.47,-5.16,-4.15,-5.4,-2.3,-2.35,-2.2,-4.37,Upgrade
35,Total Common Equity,3928,3919,3948,3972,3984,3924,3899,3895,3888,3854,3904,3871,3738,3689,3679,3630,3607,3483,3509,3537,Upgrade
36,Minority Interest,1154,1179,1212,1222,1206,1217,1207,1200,1195,1251,1278,1262,1235,1206,1266,1248,1216,1206,1182,1196,Upgrade
37,Shareholders' Equity,5083,5098,5161,5193,5190,5141,5106,5094,5083,5105,5182,5134,4972,4895,4945,4878,4823,4688,4691,4733,Upgrade
38,Total Liabilities & Equity,6460,6558,6687,6748,6837,6919,6883,6884,6967,7119,7174,7232,7080,7045,7192,7120,7217,7153,7215,7286,Upgrade
39,Total Debt,841.16,1028,1154,1221,1269,1361,1432,1467,1447,1520,1665,1734,1730,1781,1923,1798,2034,2123,2190,2161,Upgrade
40,Net Cash (Debt),-331.4,-500.17,-623.07,-687.24,-734.13,-1070,-1187,-1220,-1083,-1059,-1147,-1240,-1067,-1178,-1254,-1127,-1240,-1303,-1282,-1405,Upgrade
