,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,3728,3704,3270,3909,4416,4356,4235,4452,4488,4356,4862,5454,5055,5888,6696,5441,6214,3559,3523,4150,4295,Upgrade
1,Market Cap Growth,-14.96%,-14.96%,-22.79%,-12.20%,-1.61%,0%,-12.90%,-18.36%,-11.22%,-26.02%,-27.39%,0.22%,-18.64%,65.42%,90.07%,31.10%,44.66%,-16.67%,-20.65%,-23.21%,10.22%,Upgrade
2,Enterprise Value,5214,5383,5105,5849,6356,6642,6629,6730,6766,6665,7287,7755,7357,8271,9216,7932,8670,6068,5987,6752,6943,Upgrade
3,Last Close Price,3.09,3.07,2.71,3.21,3.62,3.57,3.44,3.62,3.65,3.54,3.87,4.35,4.03,4.69,5.34,4.29,4.90,2.81,2.78,3.21,3.32,Upgrade
4,PE Ratio,-,-191.60,101.21,-,-,33.24,42.27,51.70,39.46,18.09,18.84,18.28,16.05,28.70,23.77,22.23,37.38,28.66,68.07,-,-,Upgrade
5,PS Ratio,1.65,1.65,1.46,1.72,1.95,1.98,1.98,2.17,2.16,1.94,2.15,2.37,2.16,2.55,2.71,2.26,2.72,1.58,1.66,1.90,1.85,Upgrade
6,PB Ratio,0.95,0.73,0.64,0.76,0.85,0.84,0.82,0.87,0.88,0.86,0.95,1.05,0.98,1.18,1.37,1.10,1.27,0.74,0.75,0.88,0.91,Upgrade
7,P/TBV Ratio,2.50,2.50,2.34,2.88,3.38,3.34,3.59,4.09,4.39,4.39,5.38,6.05,6.20,9.08,12.06,10.82,15.30,8.99,15.06,18.68,20.23,Upgrade
8,P/FCF Ratio,9.68,9.61,5.69,5.88,6.11,7.58,11.65,15.19,-,8.85,9.77,8.78,8.29,12.37,15.09,22.68,17.90,8.08,7.20,6.04,6.80,Upgrade
