,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Jan '20 Jan 1, 2020",+19 Quarters
0,Cash & Equivalents,273.73,347.06,453.24,487.05,516.58,542.75,611.7,678.1,114.45,115.63,99.22,222.36,287.65,-,-,105.61,-,25.7,25.7,94.3,Upgrade
1,Short-Term Investments,-,22.87,-,25,-,55.57,-,31.95,-,-,-,28.41,-,-,-,21.69,-,24.75,24.75,-,Upgrade
2,Trading Asset Securities,134.46,80.03,3.5,-,9.5,2.5,32.5,2.01,38.12,32.62,65.13,76.7,20.65,-,-,-,-,42.6,42.6,-,Upgrade
3,Cash & Short-Term Investments,408.19,449.96,456.74,512.05,526.08,600.82,644.2,712.06,152.56,148.25,164.36,327.48,308.3,-,127.3,127.3,93.05,93.05,93.05,94.3,Upgrade
4,Cash Growth,-22.41%,-25.11%,-29.10%,-28.09%,244.83%,305.28%,291.96%,117.44%,-50.52%,-,29.11%,157.25%,231.32%,-,36.81%,35.00%,-1.32%,53.80%,53.80%,136.98%,Upgrade
5,Accounts Receivable,83.78,91.63,78.41,79.52,68.25,79.71,77.28,85.72,84.76,88.81,57.8,43.78,32.98,-,-,24.2,-,27,27,26.63,Upgrade
6,Other Receivables,26.2,0.53,30.67,0.56,87.07,0.04,50.83,0.01,46.25,37.69,48.61,0.01,21.76,-,-,0.05,-,1.68,1.68,0.86,Upgrade
7,Receivables,109.97,92.16,109.08,80.08,155.33,79.75,128.11,85.74,131.01,126.5,106.41,43.79,54.74,-,-,24.25,-,28.68,28.68,27.48,Upgrade
8,Inventory,5.43,5.97,8.25,6.67,8.28,1.68,0.98,0.89,0.97,0.9,1.02,0.93,0.82,-,-,0.85,-,0.9,0.9,0.82,Upgrade
9,Prepaid Expenses,-,6.02,-,3.49,-,2.04,-,1.08,-,1.16,-,0.06,-,-,-,-,-,8.26,8.26,7.24,Upgrade
10,Other Current Assets,49,47.3,45.2,47.95,39.92,39.21,23.34,24.32,24.22,29.33,27.29,23.47,63.29,-,-,51.71,-,31.97,31.97,66.01,Upgrade
11,Total Current Assets,572.6,601.42,619.27,650.24,729.61,723.49,796.63,824.09,308.76,306.13,299.07,395.72,427.15,-,-,204.11,-,162.87,162.87,195.86,Upgrade
12,"Property, Plant & Equipment",1223,1197,1142,1217,1184,1061,777.82,613.92,461.94,475.91,491.16,526.18,402.83,-,-,8.12,-,8.48,8.48,19.28,Upgrade
13,Long-Term Investments,5.2,7.49,9.23,9.15,6.74,6.72,6.41,6.41,6.21,6.2,5.81,0.19,-,-,-,-,-,-,-,-,Upgrade
14,Goodwill,108.77,108.77,108.77,108.77,108.77,108.77,108.77,108.77,108.85,108.85,108.85,31.86,31.86,-,-,31.86,-,31.86,31.86,31.86,Upgrade
15,Other Intangible Assets,62.25,62.41,61.84,61.92,62.03,62.14,62.27,62.38,62.5,62.68,65.8,1.55,1.69,-,-,1.86,-,2.1,2.1,1.91,Upgrade
16,Long-Term Accounts Receivable,82.8,84.83,87.68,83.57,54.26,231.33,230.8,221.63,229.1,231.75,229.04,231.05,-,-,-,-,-,-,-,-,Upgrade
17,Long-Term Deferred Tax Assets,69.08,66.75,67.82,61.24,56.36,56.34,51.29,48.74,47.81,46.98,43.59,41.08,41.84,-,-,31.54,-,32.46,32.46,31.01,Upgrade
