,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,3.98,3.8,3.82,3.83,3.85,3.8,3.82,3.84,3.25,3.8,3.82,4.56,4.63,4.58,4.68,4.65,4.82,4.91,4.55,4.27,Upgrade
1,Other Revenue,-0.02,0.02,-,-,-0.03,0.03,-,-,-0.03,0.03,-,-,-0.03,0.03,-,-,-0.03,0.03,-,0.03,Upgrade
2,Revenue,3.96,3.82,3.82,3.83,3.82,3.83,3.82,3.84,3.23,3.83,3.82,4.56,4.6,4.61,4.68,4.65,4.79,4.94,4.55,4.29,Upgrade
3,Revenue Growth (YoY),3.64%,-0.16%,0.10%,-0.27%,18.38%,0%,0%,-15.84%,-29.85%,-16.93%,-18.31%,-1.98%,-3.98%,-6.75%,2.72%,8.33%,105.28%,79.88%,65.93%,56.25%,Upgrade
4,Cost of Revenue,0.3,0.32,0.31,0.44,0.2,0.42,0.31,0.41,0.1,0.31,0.2,0.39,0.18,0.23,0.2,0.37,0.21,0.2,0.2,0.92,Upgrade
5,Gross Profit,3.66,3.5,3.52,3.38,3.62,3.41,3.51,3.43,3.13,3.51,3.62,4.16,4.42,4.38,4.47,4.28,4.58,4.74,4.35,3.38,Upgrade
6,"Selling, General & Admin",0.87,0.97,0.89,1.28,0.86,0.61,0.77,1.18,0.62,0.35,0.86,2.02,0.89,0.63,0.67,1.02,0.69,0.61,0.56,0.82,Upgrade
7,Other Operating Expenses,0.29,0.3,0.29,0.15,0.18,0.16,0.18,0.09,0.08,0.26,0.16,0.35,0.14,-0.03,0.17,0.06,0.04,-0.08,0.15,-0.12,Upgrade
8,Operating Expenses,1.16,1.27,1.18,1.35,1.04,0.78,0.94,1.45,0.7,0.61,1.02,2.37,1.03,0.6,0.85,1.09,0.69,0.54,0.71,0.91,Upgrade
