,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,413.47,310.13,567.23,585.72,394.26,253.31,512.21,465.11,357.66,199.77,563.93,445.72,350.66,246.75,501.05,418.88,291.67,202.48,365.69,476.74,Upgrade
1,Other Revenue,-12.34,12.34,-,38.2,-23.04,23.04,-,33.49,-20.8,20.8,-,32.44,-16.32,16.32,-,22.17,-11.09,11.09,-,19.43,Upgrade
2,Revenue,401.14,322.46,567.23,623.93,371.22,276.35,512.21,498.61,336.85,220.58,563.93,478.15,334.34,263.07,501.05,441.05,280.58,213.57,365.69,496.17,Upgrade
3,Revenue Growth (YoY),8.06%,16.69%,10.74%,25.13%,10.20%,25.28%,-9.17%,4.28%,0.75%,-16.15%,12.55%,8.41%,19.16%,23.17%,37.01%,-11.11%,-9.10%,-34.19%,-41.96%,12.19%,Upgrade
4,Cost of Revenue,256.86,199.66,359.97,384.4,234.63,169.68,324.68,331.32,214.34,134.1,366.22,321.49,203.18,165.32,319.75,312.8,168.66,151.93,210.82,248.14,Upgrade
5,Gross Profit,144.28,122.81,207.26,239.53,136.59,106.67,187.53,167.29,122.51,86.47,197.7,156.67,131.16,97.74,181.3,128.25,111.92,61.65,154.87,248.03,Upgrade
6,"Selling, General & Admin",74.1,72.54,100.28,134.97,73.47,63.1,88.67,79.02,63.05,55.83,82.95,72.06,65.73,49.61,78.76,43.67,78.53,27.61,81.7,133.61,Upgrade
7,Research & Development,5.63,5.04,8.03,10.47,4.75,6.34,6.66,10.44,2.75,2.09,4.14,9.16,2.52,3.85,3.42,4.8,3.25,5.08,2.4,3.07,Upgrade
8,Other Operating Expenses,12.59,16.7,21.97,24.66,14.08,11.1,20.63,20.73,13.51,10.85,20.92,16.55,14.74,13.04,16.85,29.1,10.71,8.35,14.54,2.32,Upgrade
