,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,7639,8477,7238,8341,8477,9006,9462,9489,8851,8067,10027,8778,11148,8926,10478,9241,13753,7155,7535,5878,6881,Upgrade
1,Market Cap Growth,-5.87%,-5.87%,-23.51%,-12.10%,-4.22%,11.64%,-5.64%,8.10%,-20.61%,-9.62%,-4.31%,-5.01%,-18.94%,24.75%,39.06%,57.22%,99.88%,6.63%,5.19%,-10.02%,28.94%,Upgrade
2,Enterprise Value,5800,6674,5238,6151,6617,7218,7444,7770,7132,6393,8096,7052,9422,7133,9333,8539,13050,6215,6763,5351,6353,Upgrade
3,Last Close Price,8.38,9.30,7.94,9.00,9.15,9.72,10.21,10.16,9.47,8.63,10.73,9.32,11.84,10.69,12.55,11.03,16.41,8.54,8.99,6.94,8.12,Upgrade
4,PE Ratio,19.13,21.30,18.03,20.86,21.37,44.01,46.85,49.49,43.84,39.66,49.58,42.19,55.61,46.45,61.11,55.83,91.39,40.79,42.99,31.66,32.82,Upgrade
5,Forward PE,22.65,21.14,18.05,23.46,25.08,35.29,38.44,36.21,35.31,33.71,43.14,41.42,56.88,58.88,58.91,55.08,87.23,48.49,46.60,32.31,38.68,Upgrade
6,PS Ratio,3.98,4.43,3.84,4.54,4.75,5.43,5.83,6.05,5.46,5.04,6.28,5.35,7.07,5.80,7.05,6.43,10.57,5.28,5.44,3.93,3.91,Upgrade
7,PB Ratio,1.31,1.45,1.24,1.41,1.45,1.61,1.71,1.70,1.60,1.48,1.85,1.60,2.06,1.67,1.98,2.12,3.20,1.69,1.79,1.37,1.63,Upgrade
8,P/TBV Ratio,1.54,1.54,1.33,1.50,1.55,1.73,1.83,1.82,1.70,1.58,1.98,1.71,2.21,1.79,2.08,2.26,3.41,1.80,1.91,1.45,1.72,Upgrade
9,P/FCF Ratio,345.01,382.89,-,-,-168.21,-61.37,-,-,-79.49,318.98,-,-,-65.25,-,-,-,-1454.52,-471.17,-,-,25.80,Upgrade
10,P/OCF Ratio,21.59,21.59,-,-,21.55,37.73,-,-,42.77,26.10,-,-,56.60,44.75,-,-,87.28,56.93,-,-,18.16,Upgrade
11,PEG Ratio,3.83,3.83,3.83,3.83,3.83,3.83,3.83,3.83,3.83,3.83,3.83,3.83,3.83,3.83,3.83,3.83,3.83,3.83,3.83,3.83,3.83,Upgrade
12,EV/Sales Ratio,3.03,3.49,2.78,3.35,3.71,4.35,4.58,4.95,4.40,4.00,5.07,4.30,5.98,4.63,6.28,5.95,10.03,4.58,4.89,3.58,3.61,Upgrade
13,EV/EBITDA Ratio,19.47,21.81,17.53,20.64,22.45,25.41,26.00,28.21,24.27,21.20,26.75,22.24,30.62,24.22,34.69,33.22,56.21,21.48,24.29,18.31,19.13,Upgrade
14,EV/EBIT Ratio,26.78,30.19,24.59,28.49,31.24,36.04,37.05,41.09,34.64,30.14,37.88,31.10,43.23,34.75,51.80,50.54,90.33,30.77,35.70,26.28,26.26,Upgrade
15,EV/FCF Ratio,261.98,301.45,-,-,-131.29,-49.19,-,-,-64.05,252.79,-,-,-55.15,-,-,-,-1380.20,-409.27,-,-,23.82,Upgrade
16,Debt / Equity Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Upgrade
17,Debt / EBITDA Ratio,0.01,0.01,0.02,0.01,0.01,0.03,0.04,0.01,0.01,0.02,0.03,0.01,0.01,0.01,0.02,0.01,0.00,0.01,0.01,0.00,0.00,Upgrade
18,Debt / FCF Ratio,0.18,0.18,-,-,-0.11,-0.05,-,-,-0.04,0.20,-,-,-0.03,-,-,-,-0.08,-0.06,-,-,0.00,Upgrade
19,Asset Turnover,0.25,0.20,0.34,0.38,0.23,0.17,0.32,0.32,0.23,0.15,0.37,0.32,0.23,0.20,0.40,0.36,0.24,0.18,0.30,0.42,Upgrade,
20,Inventory Turnover,0.61,0.55,0.42,0.74,0.76,0.45,0.32,0.62,0.63,0.41,0.26,0.71,0.62,0.40,0.33,0.64,0.63,0.35,0.32,0.44,0.53,Upgrade
21,Quick Ratio,3.65,3.65,3.49,3.22,2.46,2.58,2.52,2.49,2.68,3.68,3.72,3.42,2.76,3.95,4.33,2.17,1.83,2.18,2.70,1.88,2.00,Upgrade
22,Current Ratio,6.87,6.87,6.70,5.89,4.52,5.20,5.22,4.83,5.48,7.67,7.86,6.62,5.35,7.98,8.73,5.34,4.37,7.41,7.28,6.22,4.54,Upgrade
23,Return on Equity (ROE),2.71%,2.26%,4.26%,18.44%,3.13%,2.23%,4.28%,5.27%,3.01%,1.44%,5.07%,5.50%,2.99%,2.18%,5.62%,6.11%,1.69%,1.88%,4.32%,8.71%,Upgrade,
24,Return on Assets (ROA),1.98%,1.02%,2.74%,2.63%,1.68%,1.15%,2.73%,2.36%,1.83%,0.74%,3.51%,2.67%,1.95%,1.43%,3.85%,2.64%,1.08%,1.03%,2.72%,5.72%,Upgrade,
25,Return on Capital (ROIC),2.18%,1.14%,3.13%,3.04%,1.92%,1.33%,3.14%,2.64%,2.00%,0.81%,3.98%,2.99%,2.12%,1.59%,4.49%,3.02%,1.19%,1.15%,3.14%,6.53%,Upgrade,
26,Return on Capital Employed (ROCE),3.69%,3.76%,3.65%,3.64%,3.61%,3.57%,3.62%,3.38%,3.72%,3.88%,3.94%,4.14%,4.03%,3.85%,3.40%,3.87%,3.36%,4.77%,4.49%,4.75%,5.73%,Upgrade
