,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,28727,32359,38143,32628,35929,35026,31464,34125,34339,32550,38289,42146,51068,50188,55107,47238,43943,25558,23580,21676,27700,Upgrade
1,Market Cap Growth,-7.61%,-7.61%,21.22%,-4.39%,4.63%,7.61%,-17.82%,-19.03%,-32.76%,-35.14%,-30.52%,-10.78%,16.21%,96.37%,133.70%,117.92%,58.64%,10.28%,-16.56%,-21.37%,55.78%,Upgrade
2,Enterprise Value,70269,78062,84817,69391,72692,68692,65090,62976,63190,57315,57208,51474,60395,58395,64529,56944,53650,33208,33657,23126,29150,Upgrade
3,Last Close Price,12.02,13.54,15.91,13.70,15.09,14.71,13.21,14.32,14.41,13.46,15.50,17.06,20.68,21.42,23.39,20.05,19.99,13.43,12.19,11.21,14.32,Upgrade
4,PE Ratio,31.90,-,21.71,17.46,-,-38.77,-15.21,-,-,-,6.80,5.81,6.84,6.97,9.24,11.45,15.49,11.45,9.42,7.76,9.60,Upgrade
5,Forward PE,12.03,10.20,11.36,10.33,10.90,11.91,9.28,8.97,7.85,4.94,5.14,5.02,5.86,6.31,9.30,10.54,9.74,7.24,7.40,10.76,8.11,Upgrade
6,PS Ratio,0.30,0.33,0.41,0.37,0.43,0.46,0.46,0.53,0.55,0.58,0.65,0.69,0.86,0.79,1.01,0.96,0.96,0.55,0.50,0.47,0.55,Upgrade
7,PB Ratio,0.79,0.88,1.03,0.90,1.00,0.97,0.89,0.99,0.97,0.89,1.01,1.13,1.41,1.44,1.77,1.65,1.70,1.22,1.15,1.09,1.45,Upgrade
8,P/TBV Ratio,0.97,0.97,1.14,0.98,1.10,1.07,0.98,1.07,1.06,0.95,1.09,1.20,1.51,1.53,1.89,1.76,1.82,1.33,1.25,1.19,1.58,Upgrade
9,P/FCF Ratio,-,-11.24,-3.58,-,-,-,-4.45,-,-2.46,-,-,-,-,-,-18.87,-,-73.73,-,-30.09,-,-,Upgrade
10,P/OCF Ratio,3.96,3.96,-25.65,-,11.51,-,3.81,-,32.13,-,-,-,18.28,17.37,20.13,-,13.14,170.34,10.46,-,-,Upgrade
11,EV/Sales Ratio,0.72,0.81,0.90,0.79,0.88,0.90,0.94,0.97,1.02,1.02,0.97,0.84,1.02,0.92,1.18,1.16,1.17,0.72,0.71,0.50,0.58,Upgrade
12,EV/EBITDA Ratio,13.79,16.74,17.10,15.10,19.10,28.51,59.36,78.92,-,18.12,12.54,9.28,10.05,9.64,12.29,14.46,18.28,11.51,8.23,4.55,5.25,Upgrade
13,EV/EBIT Ratio,93.11,103.43,66.14,51.89,-,-176.40,-40.22,-34.98,-,-,25.90,15.80,15.89,14.87,20.26,29.30,53.34,32.51,14.60,6.86,7.45,Upgrade
14,EV/FCF Ratio,-24.42,-27.13,-7.96,-,-,-,-9.21,-,-4.52,-,-,-,-,-,-22.10,-,-90.01,-,-42.95,-,-,Upgrade
15,Debt / Equity Ratio,1.60,1.60,1.64,1.70,1.37,1.56,1.49,1.35,1.12,1.17,1.00,0.81,0.63,0.60,0.59,0.54,0.50,0.77,0.85,0.99,0.71,Upgrade
16,Debt / EBITDA Ratio,11.57,13.30,9.08,9.75,38.06,10.01,10.07,14.72,-,114.68,9.35,6.06,6.82,3.47,2.30,2.27,3.73,5.85,6.49,7.02,4.10,Upgrade
17,Debt / FCF Ratio,-,-20.49,-5.68,-,-,-,-7.44,-,-2.84,-,-,-,-,-,-6.26,-,-21.86,-,-22.29,-,-,Upgrade
