,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,2625,1770,1442,1170,1664,1866,2256,999.89,3311,3575,6490,7598,13319,13947,12705,16439,16089,9381,7135,6878,Upgrade
1,Other Revenue,-10.86,10.86,-,35.78,-30.63,30.63,-,39.64,-13,13,-,101.82,-27.12,27.12,-,121.74,-34.23,34.23,-,75.37,Upgrade
2,Revenue,2615,1781,1442,1206,1633,1897,2256,1040,3298,3588,6490,7700,13292,13974,12705,16561,16055,9416,7135,6954,Upgrade
3,Revenue Growth (YoY),60.08%,-6.10%,-36.08%,16.02%,-50.48%,-47.13%,-65.24%,-86.50%,-75.19%,-74.33%,-48.92%,-53.51%,-17.21%,48.41%,78.07%,138.17%,159.46%,52.29%,37.37%,53.56%,Upgrade
4,Cost of Revenue,2217,1652,1236,1979,1508,2037,2880,1311,5449,4817,7090,19012,16922,13913,10167,14410,11661,6781,5326,5119,Upgrade
5,Gross Profit,397.74,129.05,205.75,-773.29,125.3,-140.49,-624.71,-271.86,-2151,-1229,-600.44,-11313,-3631,60.53,2539,2151,4394,2635,1809,1834,Upgrade
6,"Selling, General & Admin",354.32,274.33,238.3,461.25,359.89,264.01,406.09,533.39,718.57,724.81,1133,537.04,868.18,1034,1572,1117,886.07,639.96,610.5,627.26,Upgrade
7,Research & Development,3.9,-,-,-8.98,1.09,7.89,-,-153.24,26.52,95.72,57.12,129,120.18,240.1,56.59,304.17,64.3,117.02,42.1,176.6,Upgrade
8,Other Operating Expenses,2.38,5.07,7.31,32.77,-1.82,-2.35,-8.9,50.91,-11.4,-12.9,-9.3,89.57,-14.34,-13.89,-12.29,43.76,-3.53,-4.93,-0.39,28.07,Upgrade
9,Operating Expenses,359.79,237.59,297.34,1473,378.79,292.55,397.19,724.99,765.61,809.72,1181,809.42,1029,1283,1616,1509,981.91,766.18,652.21,838.13,Upgrade
10,Operating Income,37.95,-108.54,-91.58,-2246,-253.49,-433.04,-1022,-996.85,-2917,-2039,-1781,-12122,-4659,-1223,922.38,641.26,3412,1869,1157,996.28,Upgrade
11,Interest Expense,-95.77,-25.79,-23.14,-80.96,-243.22,-272.9,-191.32,-564.32,-268.96,-289.11,-309.48,-375.31,-277.9,-331.48,-274.22,-381.19,-235.83,-186.22,-115.04,-66.13,Upgrade
12,Interest & Investment Income,493.4,28.18,303.29,14180,0.25,4.91,1.02,20.46,1.76,16.37,25.87,45.66,18.19,30.7,85,49.83,44.21,12.63,6.31,667.02,Upgrade
13,Currency Exchange Gain (Loss),-0.04,0.04,-,-11.52,15.37,-15.37,-,-52.9,17.58,-17.58,-,2.46,4.15,-4.15,-,-4.26,3.12,-3.12,-,0.75,Upgrade
14,Other Non Operating Income (Expenses),-199.08,5.1,-37.71,20.81,-119.54,-53.68,-48.38,623.4,-605.65,103.49,-134.98,866.95,-886.94,507.95,-504.48,423.58,-362.53,46.67,-123.95,82,Upgrade
