,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,81.21,75.78,75.83,93.95,97.7,99.15,72.86,66.2,69.47,82.96,Upgrade
1,Short-Term Investments,23.83,24.68,27.5,32.14,82.15,41.01,53.82,49.84,28.17,24.37,Upgrade
2,Cash & Short-Term Investments,105.05,100.46,103.33,126.09,179.86,140.16,126.68,116.04,97.64,107.33,Upgrade
3,Cash Growth,1.66%,-20.33%,-42.55%,-10.04%,41.98%,20.78%,29.73%,8.12%,20.43%,-1.55%,Upgrade
4,Accounts Receivable,95.07,91.53,98.34,73.72,126.79,102.05,108.36,111.96,95.85,133.84,Upgrade
5,Receivables,103.32,99.77,106.65,82.03,134.52,114,108.36,122.16,95.85,133.84,Upgrade
6,Inventory,102.19,65.29,92.31,83.33,107.45,72.7,102.42,71.46,100.48,99.98,Upgrade
7,Restricted Cash,-,-,-,0.03,0.02,0.02,0.02,0.02,0.01,0.01,Upgrade
8,Other Current Assets,21.14,21.05,21.02,20.98,4.23,21.22,5.71,5.53,5.52,4.8,Upgrade
9,Total Current Assets,331.7,286.57,323.31,312.45,426.08,348.08,343.19,315.19,299.52,345.95,Upgrade
10,"Property, Plant & Equipment",124.07,130.24,139.19,148.17,152.82,160.45,167.86,167.26,171.3,156.76,Upgrade
11,Long-Term Investments,4.9,5.89,6.54,6.23,5.18,2.14,3,3.65,3.96,4.24,Upgrade
12,Goodwill,42.32,42.32,42.32,42.32,42.32,42.32,42.32,42.32,42.84,42.08,Upgrade
13,Other Intangible Assets,1.58,1.91,2.25,2.58,2.91,3.25,3.57,3.92,4.35,4.27,Upgrade
14,Long-Term Deferred Tax Assets,3.14,3.46,2.61,2.34,2.42,2.43,2.96,2.99,2.34,2,Upgrade
15,Other Long-Term Assets,4.67,4.6,5.01,4.99,4.81,3.33,3.29,3.29,4.74,7.83,Upgrade
16,Total Assets,512.37,475,521.21,519.08,636.54,562,566.2,538.62,529.05,563.13,Upgrade
17,Accounts Payable,67.9,45.12,67.25,52.44,114.39,82.63,92.33,73.5,66.36,62.49,Upgrade
18,Accrued Expenses,28.59,25.06,31.42,37.28,40.29,34.23,-,30.42,-,-,Upgrade
19,Short-Term Debt,27,30.94,32,34.36,51.59,24.32,26.57,29.05,36.46,64.34,Upgrade
20,Current Portion of Long-Term Debt,137.01,111.16,113.62,111.37,122.14,120.45,112.09,105.95,86.37,82.59,Upgrade
21,Current Portion of Leases,4.18,3.41,4.05,5.37,4.38,4.83,4.33,3.78,4.45,4.65,Upgrade
22,Current Income Taxes Payable,6.98,7.29,6.76,6.88,7.86,8.28,8.08,7.13,6.63,8.3,Upgrade
23,Current Unearned Revenue,0.14,0.11,0.1,0.48,0.07,0.05,1.23,0.6,0.49,0.1,Upgrade
24,Other Current Liabilities,32.89,29.57,34.91,31.82,46.75,37.48,70.04,34.78,55.11,58.35,Upgrade
25,Total Current Liabilities,304.68,252.66,290.1,280,387.47,312.27,314.66,285.19,255.84,280.82,Upgrade
26,Long-Term Debt,-,0.56,1.67,2.78,3.89,5,15.71,25.6,25.93,20.2,Upgrade
27,Long-Term Leases,19.41,19.93,21.68,22.82,24.17,26.58,27.34,22.41,28.34,27.71,Upgrade
28,Long-Term Deferred Tax Liabilities,2.32,2.44,2.75,2.86,2.98,3.1,3.57,3.76,3.85,3.47,Upgrade
29,Total Liabilities,330.02,283.31,323.57,316.66,431.1,358.12,375.13,350.02,326.43,344.44,Upgrade
30,Common Stock,10.34,10.34,10.34,10.34,10.34,10.34,10.34,10.34,10.34,10.34,Upgrade
31,Retained Earnings,176.81,183.01,189.3,191.79,193.75,189.51,179.28,178.32,187.66,206.35,Upgrade
32,Comprehensive Income & Other,-5.43,-2.68,-2.91,-0.88,-0.2,1.61,-1.03,-2.56,2.1,2.01,Upgrade
33,Total Common Equity,181.72,190.67,196.73,201.24,203.89,201.46,188.59,186.1,200.1,218.69,Upgrade
34,Minority Interest,0.62,1.02,0.92,1.18,1.55,2.41,2.48,2.49,2.53,-,Upgrade
35,Shareholders' Equity,182.34,191.69,197.64,202.42,205.44,203.87,191.07,188.59,202.63,218.69,Upgrade
36,Total Liabilities & Equity,512.37,475,521.21,519.08,636.54,562,566.2,538.62,529.05,563.13,Upgrade
