,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,304.52,356.41,340.22,396.05,462.81,461.45,334.21,365.64,331.69,508.03,Upgrade
1,Revenue Growth (YoY),-10.49%,-10.01%,-26.49%,-14.17%,38.48%,26.20%,0.76%,-28.03%,-28.17%,7.44%,Upgrade
2,Cost of Revenue,265.9,308.34,293.07,346.44,387.34,386.93,284.8,320.02,294.21,431.66,Upgrade
3,Gross Profit,38.62,48.07,47.16,49.61,75.48,74.52,49.41,45.62,37.47,76.37,Upgrade
4,"Selling, General & Admin",41.17,47.2,42.46,44.46,63.32,59.71,43.65,52.22,49.32,65.56,Upgrade
5,Other Operating Expenses,-0.24,0.34,-0.06,0.1,-0.11,-1.69,-,-,-,-,Upgrade
6,Operating Expenses,40.96,47.76,42.4,44.55,63.44,57.99,43.41,53.72,51.97,65.73,Upgrade
7,Operating Income,-2.34,0.31,4.75,5.06,12.03,16.53,6,-8.1,-14.5,10.64,Upgrade
8,Interest Expense,-6.76,-7.27,-6.67,-5.51,-3.47,-3.06,-2.68,-2.66,-3.06,-4,Upgrade
9,Interest & Investment Income,0.34,0.69,0.82,0.5,0.33,0.25,0.3,0.18,0.21,0.27,Upgrade
10,Earnings From Equity Investments,0.36,0.24,0.31,1.05,-1.65,-1.37,-0.65,-0.31,-0.52,0.01,Upgrade
11,Currency Exchange Gain (Loss),0.06,-0.08,1.31,1.16,0.57,-0.38,-0.58,1.88,-0.61,0.31,Upgrade
12,EBT Excluding Unusual Items,-8.33,-6.12,0.52,2.25,7.82,11.97,2.4,-9.02,-18.47,7.23,Upgrade
13,Merger & Restructuring Charges,-,-,-,-,-,-,-,-0.11,-,-,Upgrade
14,Gain (Loss) on Sale of Investments,-0.32,-,-,-,-,-,-,-,-,-,Upgrade
15,Gain (Loss) on Sale of Assets,-,-,-,-,-,-,-,-,-,13.4,Upgrade
16,Other Unusual Items,-,0.05,-,0.24,-,0.3,-,-,-,-0.5,Upgrade
17,Pretax Income,-8.65,-6.07,0.52,2.5,7.82,12.28,2.4,-9.13,-18.47,20.13,Upgrade
18,Income Tax Expense,1.15,-0.13,0.49,-0.07,1.26,2.05,1.45,0.32,0.59,1.54,Upgrade
19,Earnings From Continuing Operations,-9.81,-5.94,0.02,2.57,6.56,10.23,0.95,-9.45,-19.07,18.59,Upgrade
20,Net Income to Company,-9.81,-5.94,0.02,2.57,6.56,10.23,0.95,-9.45,-19.07,18.59,Upgrade
21,Minority Interest in Earnings,0.08,-0.35,0.26,0.37,0.41,0.01,0.01,0.11,0.38,-,Upgrade
22,Net Income,-9.73,-6.29,0.28,2.94,6.97,10.24,0.96,-9.34,-18.69,18.59,Upgrade
23,Net Income to Common,-9.73,-6.29,0.28,2.94,6.97,10.24,0.96,-9.34,-18.69,18.59,Upgrade
24,Net Income Growth,-,-,-95.92%,-71.26%,627.45%,-,-,-,-,30.34%,Upgrade
25,Shares Outstanding (Basic),1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,Upgrade
26,Shares Outstanding (Diluted),1034,1034,1034,1034,1034,1034,1034,1034,1034,1034,Upgrade
27,EPS (Basic),-0.01,-0.01,0.00,0.00,0.01,0.01,0.00,-0.01,-0.02,0.02,Upgrade
28,EPS (Diluted),-0.01,-0.01,0.00,0.00,0.01,0.01,0.00,-0.01,-0.02,0.02,Upgrade
29,EPS Growth,-,-,-95.93%,-71.27%,627.75%,-,-,-,-,30.34%,Upgrade
30,Free Cash Flow,-12.52,8.1,-13.12,35.54,-25.02,34.8,12.58,-14.98,7.53,-1.57,Upgrade
31,Free Cash Flow Per Share,-0.01,0.01,-0.01,0.03,-0.02,0.03,0.01,-0.01,0.01,-0.00,Upgrade
32,Dividend Per Share,-,-,-,0.003,0.002,-,-,-,-,-,Upgrade
33,Operating Margin,-0.77%,0.09%,1.40%,1.28%,2.60%,3.58%,1.80%,-2.22%,-4.37%,2.09%,Upgrade
34,Profit Margin,-3.19%,-1.77%,0.08%,0.74%,1.51%,2.22%,0.29%,-2.55%,-5.63%,3.66%,Upgrade
35,Free Cash Flow Margin,-4.11%,2.27%,-3.86%,8.97%,-5.41%,7.54%,3.76%,-4.10%,2.27%,-0.31%,Upgrade
36,EBITDA,5.26,8.13,13.32,14.05,21.25,25.73,15.48,0.54,-5.79,19.64,Upgrade
37,D&A For EBITDA,7.61,7.82,8.57,8.99,9.22,9.21,9.48,8.64,8.7,9,Upgrade
38,EBIT,-2.34,0.31,4.75,5.06,12.03,16.53,6,-8.1,-14.5,10.64,Upgrade
