,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+17 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+17 Quarters
0,Operating Revenue,105.34,122.51,93.07,141.5,125.22,154.12,121.84,197.16,198.07,175.3,145.1,199.88,151.27,184.28,118.64,218.09,153.37,88.45,28.92,149.44,Upgrade
1,Other Revenue,-0.09,0.09,-,0.12,-0.04,0.04,-,0.34,-0.23,0.23,-,0.51,-0.36,0.36,-,0.75,-0.22,0.22,-,0.64,Upgrade
2,Revenue,105.25,122.6,93.07,141.63,125.17,154.17,121.84,197.5,197.84,175.53,145.1,200.39,150.91,184.64,118.64,218.84,153.16,88.66,28.92,150.07,Upgrade
3,Revenue Growth (YoY),-15.92%,-20.48%,-23.61%,-28.29%,-36.73%,-12.17%,-16.03%,-1.44%,31.10%,-4.94%,22.30%,-8.43%,-1.47%,108.26%,310.20%,45.82%,31.19%,-17.23%,-57.16%,20.07%,Upgrade
4,Cost of Revenue,34.89,47.58,36.93,41.28,38.36,57.29,51.49,78.93,74.7,83.77,71.6,69.94,49.02,64.4,37.04,73.02,46.28,36.6,11.22,33.24,Upgrade
5,Gross Profit,70.36,75.02,56.15,100.35,86.81,96.88,70.36,118.57,123.14,91.76,73.5,130.45,101.89,120.25,81.6,145.82,106.88,52.07,17.71,116.83,Upgrade
6,"Selling, General & Admin",39.74,43.88,40.38,38.27,60.81,59.72,48.17,66.56,64.07,48.61,52.57,69.14,59.88,52.53,43.7,43.87,43.92,29.03,31.02,39.9,Upgrade
7,Research & Development,16.23,15.95,17.28,19.97,19.87,19.7,18.19,25.82,21.85,14.98,16.68,23.08,16.72,17.37,15.54,15.54,19.37,14.77,11.79,14.32,Upgrade
8,Other Operating Expenses,1.19,1.99,0.29,1.3,0.96,-5.46,1,1.31,2.8,-0.12,1.8,9.72,-6.25,-0.37,0.44,7.91,0.2,-1.13,-5.03,9.56,Upgrade
9,Operating Expenses,57.35,64.46,65.36,62.84,84.07,76.22,71.54,93.93,92.13,69,71.57,103.87,69.88,72.01,62.24,66.99,63.51,45.31,39.77,63.68,Upgrade
10,Operating Income,13.01,10.55,-9.21,37.51,2.74,20.66,-1.19,24.64,31.02,22.76,1.92,26.57,32.01,48.24,19.37,78.83,43.36,6.76,-22.06,53.16,Upgrade
11,Interest Expense,-0.13,-0.51,-0.13,-0.1,-0.2,-0.2,-0.24,-0.21,-0.16,-0.17,-0.2,-0.35,-0.21,-0.55,-,-1.59,-0.09,-,-,-,Upgrade
12,Interest & Investment Income,1.82,-,3.59,2.23,2.65,2.67,10.56,8.18,8.19,4.39,3.16,4.35,4.96,1.85,4.62,-,3.7,2.79,3.85,3.75,Upgrade
13,Currency Exchange Gain (Loss),-0.16,0.16,-,-0.6,0.34,-0.34,-,6.57,-3.16,3.16,-,-0.2,-0.43,0.43,-,-0.05,-0,0,-,0,Upgrade
14,Other Non Operating Income (Expenses),-0.9,-0.07,0.01,-0.26,-1.15,1.14,-0.96,-6.93,6.92,0.16,-0.28,1.12,-1.19,-0.22,0.12,0.43,-0.1,-0.08,-0.38,0.04,Upgrade
15,EBT Excluding Unusual Items,13.64,10.12,-5.75,38.78,4.38,23.93,8.17,32.25,42.81,30.3,4.61,31.49,35.15,49.75,24.11,77.61,46.87,9.47,-18.59,56.95,Upgrade
16,Gain (Loss) on Sale of Investments,0.41,1.03,-0.53,6.94,3.67,-1.04,1.93,6.11,0.28,10.6,0.87,22.3,-1.58,10.27,-0.42,2.63,-0.61,0.86,-0.59,1.4,Upgrade
17,Gain (Loss) on Sale of Assets,1.2,-,-0.14,0.02,-,-,-,-0.52,0.59,-,-,-,-,-,-,-,-,-,-,-,Upgrade
18,Asset Writedown,1.12,-1.12,-,-3.46,0.16,-0.16,-,-3.03,-,-,-,-1.39,0.21,-0.21,-,-0.38,0.08,-0.08,-,-0,Upgrade
19,Other Unusual Items,2.52,0.3,-0.28,4.15,-,-,-,1.61,4.2,0.05,-0.05,8.52,-,-,-,13.11,-,-,-,8.09,Upgrade
20,Pretax Income,18.89,10.33,-6.69,46.44,8.21,22.73,10.1,36.41,47.88,40.95,5.43,60.91,33.78,59.8,23.69,92.97,46.34,10.25,-19.18,66.45,Upgrade
21,Income Tax Expense,2.69,0.73,-0.65,1.74,1.68,-0.27,-0.36,0.37,3.23,3.14,0.18,5.42,3.03,8,0.68,6.07,4.07,-0.21,-0.1,7.59,Upgrade
22,Earnings From Continuing Operations,16.2,9.6,-6.04,44.7,6.53,23.01,10.47,36.04,44.65,37.81,5.24,55.5,30.75,51.8,23.01,86.9,42.26,10.46,-19.08,58.86,Upgrade
23,Minority Interest in Earnings,1.56,1.52,1.55,1.8,1.52,0.72,0.66,0.72,0.23,0.03,0.03,0.02,-,-,-,-,-,-,-,-,Upgrade
24,Net Income,17.76,11.12,-4.49,46.49,8.05,23.73,11.13,36.76,44.89,37.84,5.27,55.52,30.75,51.8,23.01,86.9,42.26,10.46,-19.08,58.86,Upgrade
25,Net Income to Common,17.76,11.12,-4.49,46.49,8.05,23.73,11.13,36.76,44.89,37.84,5.27,55.52,30.75,51.8,23.01,86.9,42.26,10.46,-19.08,58.86,Upgrade
26,Net Income Growth,120.53%,-53.13%,-,26.47%,-82.06%,-37.29%,111.17%,-33.79%,45.96%,-26.95%,-77.10%,-36.11%,-27.24%,395.05%,-,47.65%,-2.71%,-73.16%,-,16.17%,Upgrade
27,Shares Outstanding (Basic),162,162,162,163,163,164,163,162,163,163,163,164,163,163,163,161,171,157,163,163,Upgrade
28,Shares Outstanding (Diluted),162,162,162,163,163,164,163,162,163,163,163,167,163,164,163,161,171,157,163,163,Upgrade
29,Shares Change (YoY),-0.53%,-0.84%,-0.57%,0.54%,0.23%,0.26%,-0.13%,-3.21%,-0.18%,-0.40%,-0.02%,4.00%,-4.78%,4.59%,0.26%,-1.74%,5.28%,0.37%,-2.37%,3.54%,Upgrade
30,EPS (Basic),0.11,0.07,-0.03,0.29,0.05,0.14,0.07,0.23,0.28,0.23,0.03,0.34,0.19,0.32,0.14,0.54,0.25,0.07,-0.12,0.36,Upgrade
31,EPS (Diluted),0.11,0.07,-0.03,0.29,0.05,0.14,0.07,0.23,0.28,0.23,0.03,0.33,0.19,0.32,0.14,0.54,0.25,0.07,-0.12,0.36,Upgrade
32,EPS Growth,121.70%,-52.74%,-,25.80%,-82.10%,-37.46%,111.46%,-31.59%,46.22%,-26.65%,-77.09%,-38.57%,-23.58%,373.31%,-,50.25%,-7.58%,-73.26%,-,12.20%,Upgrade
33,Free Cash Flow,6.09,17.74,12.48,-16.14,-23.01,77.17,-12.87,15.14,-1.72,30.97,53.43,-25.13,-0.62,33.35,-38.75,33.67,25.39,11.48,-53.19,69.64,Upgrade
34,Free Cash Flow Per Share,0.04,0.11,0.08,-0.10,-0.14,0.47,-0.08,0.09,-0.01,0.19,0.33,-0.15,-0.00,0.20,-0.24,0.21,0.15,0.07,-0.33,0.43,Upgrade
35,Dividend Per Share,-,-,-,0.150,-,-,-,0.200,-,-,-,0.250,-,-,-,0.222,-,-,-,0.222,Upgrade
