,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,105.93,72.85,70.09,82.81,114.88,82.48,75.62,30.1,93.83,93.47,132.22,112.63,105.27,75.2,85.6,53.48,99.55,86.86,80.49,136.04,Upgrade
1,Other Revenue,-9.96,9.96,-,12.14,-5.99,5.99,-,11.58,-6.47,6.47,-,15.05,-4.49,4.49,-,14.39,-,-,-,12.05,Upgrade
2,Revenue,95.97,82.81,70.09,94.95,108.89,88.47,75.62,41.68,87.36,99.94,132.22,127.68,100.77,79.7,85.6,67.87,99.55,86.86,80.49,148.09,Upgrade
3,Revenue Growth (YoY),-11.86%,-6.40%,-7.32%,127.80%,24.64%,-11.48%,-42.81%,-67.36%,-13.31%,25.40%,54.48%,88.12%,1.23%,-8.24%,6.34%,-54.17%,14.25%,-0.86%,-26.78%,-39.38%,Upgrade
4,Cost of Revenue,76.82,67.32,55.61,87.64,89.14,71.69,55.45,44.15,70.24,82.04,111.67,98.17,79.89,56.25,66.64,51.17,80.15,71.68,63.59,95.2,Upgrade
5,Gross Profit,19.15,15.49,14.48,7.31,19.75,16.78,20.17,-2.46,17.12,17.9,20.56,29.51,20.88,23.45,18.96,16.71,19.4,15.18,16.9,52.89,Upgrade
6,"Selling, General & Admin",16.9,12.65,12.35,28.98,15.96,15.93,16.13,28.6,18.08,14.84,17.87,2.28,20.08,20.02,18.09,35.41,23.26,20.48,16.48,34.01,Upgrade
7,Research & Development,3.59,3.45,3.89,3.64,3.63,2.79,2.66,5.6,2.68,2.48,3.15,2.13,4.69,5.9,5.83,8.07,4.69,5.33,2.82,4.58,Upgrade
8,Other Operating Expenses,0.44,-2.89,-0.13,1.33,0.56,0.64,-0.87,1.14,0.56,0.63,0.35,1.03,0.43,-0.32,0.6,3.23,0.59,-0.29,0.62,2.27,Upgrade
9,Operating Expenses,9.03,13.54,16.01,68.15,42.75,20.84,19.56,65.65,23.63,19.06,22.52,15.61,18.84,26.79,16.71,96.99,28.75,25.02,25.25,55.59,Upgrade
10,Operating Income,10.12,1.95,-1.52,-60.84,-23,-4.06,0.62,-68.12,-6.51,-1.15,-1.96,13.9,2.05,-3.33,2.25,-80.28,-9.36,-9.84,-8.35,-2.7,Upgrade
11,Interest Expense,-0.13,-0.58,-0.49,-0.84,-,-0.4,-0.52,-1.21,-,-0.36,-1.26,-2.51,-,-1.58,-1.91,-1.71,-1.56,-2.23,-2.24,-1.27,Upgrade
12,Interest & Investment Income,1.95,2.49,2.87,13.26,1.07,4.57,0.86,12.93,1.74,3.98,2.38,5.25,5.32,9.19,1.33,12.15,2.37,7.92,1.57,13.31,Upgrade
13,Currency Exchange Gain (Loss),0.08,-0.08,-,-0.12,0.07,-0.07,-,-0.21,0.4,-0.4,-,-0.41,0.22,-0.22,-,-0.18,-0.13,0.13,-,0.06,Upgrade
14,Other Non Operating Income (Expenses),-8.1,7.73,-,-7.7,-7.97,7.14,0.02,-61.12,-0.92,-0.51,0.02,5.61,-5.76,2.84,0.28,-4.1,0.42,-1.57,0.17,-72.44,Upgrade
15,EBT Excluding Unusual Items,3.92,11.52,0.86,-56.24,-29.84,7.18,0.98,-117.72,-5.29,1.56,-0.82,21.85,1.82,6.91,1.95,-74.12,-8.26,-5.6,-8.85,-63.04,Upgrade
16,Impairment of Goodwill,-,-,-,-3.06,-,-,-,-15.75,-,-,-,-0.95,-,-,-,-517.41,-,-,-,-220.61,Upgrade
17,Gain (Loss) on Sale of Investments,9.7,-2.6,2.6,-30.91,12.19,-4.8,4.8,-10.99,3.85,1.87,4.39,-4.06,1.83,-1.79,4.67,-7.22,3.69,-1.26,5.63,-11.16,Upgrade
18,Gain (Loss) on Sale of Assets,-,0.32,-,-0.13,-0,0,-,0.01,-0.49,0.04,-,-0.15,-0.14,0.04,-,-0.62,-,-0,-,-0.12,Upgrade
19,Asset Writedown,-,-,-,-2.29,0,-0,-,11.79,-14.92,-,-,-1.81,1.82,-0.01,-,61.11,-74.99,-,-,5.17,Upgrade
20,Other Unusual Items,-0.01,-0.14,0.15,-175.7,-,-,-,1.99,0,-0,-,-6.16,-,-,-,3.59,-,-,-,229.15,Upgrade
21,Pretax Income,13.61,9.1,3.61,-268.32,-17.64,2.39,5.78,-130.68,-16.85,3.47,3.58,8.72,5.34,5.14,6.62,-534.69,-79.56,-6.86,-3.22,-60.62,Upgrade
22,Income Tax Expense,0.77,0.52,0.07,0.2,0.06,0.23,0.34,-1.38,-0.21,0.12,0.05,1.16,0.85,0.91,0.34,-1.05,-0.01,-0.97,1.14,2.44,Upgrade
23,Earnings From Continuing Operations,12.85,8.59,3.54,-268.52,-17.71,2.16,5.43,-129.29,-16.63,3.35,3.52,7.55,4.49,4.23,6.28,-533.64,-79.55,-5.89,-4.37,-63.05,Upgrade
24,Minority Interest in Earnings,0.06,-0.16,-0.18,0.56,-0.65,0.6,-0.09,0.85,0.1,0.26,0.22,-1.77,0.68,0.5,0.64,0.54,0.06,0.05,0.27,0.1,Upgrade
25,Net Income,12.9,8.43,3.35,-267.96,-18.35,2.76,5.35,-128.44,-16.53,3.61,3.74,5.79,5.17,4.73,6.92,-533.1,-79.49,-5.84,-4.1,-62.96,Upgrade
26,Net Income to Common,12.9,8.43,3.35,-267.96,-18.35,2.76,5.35,-128.44,-16.53,3.61,3.74,5.79,5.17,4.73,6.92,-533.1,-79.49,-5.84,-4.1,-62.96,Upgrade
27,Net Income Growth,-,204.94%,-37.30%,-,-,-23.51%,42.98%,-,-,-23.60%,-45.94%,-,-,-,-,-,-,-,-,-,Upgrade
28,Shares Outstanding (Basic),578,583,578,582,577,578,581,551,584,583,575,579,581,578,581,580,580,577,585,656,Upgrade
29,Shares Outstanding (Diluted),578,583,578,582,577,578,581,551,584,583,575,579,581,578,581,580,580,577,585,656,Upgrade
30,Shares Change (YoY),0.09%,0.90%,-0.55%,5.67%,-1.25%,-0.89%,1.02%,-4.78%,0.63%,0.88%,-1.02%,-0.28%,0.13%,0.15%,-0.65%,-11.52%,-4.53%,-6.40%,-3.87%,5.42%,Upgrade
31,EPS (Basic),0.02,0.01,0.01,-0.46,-0.03,0.00,0.01,-0.23,-0.03,0.01,0.01,0.01,0.01,0.01,0.01,-0.92,-0.14,-0.01,-0.01,-0.10,Upgrade
32,EPS (Diluted),0.02,0.01,0.01,-0.46,-0.03,0.00,0.01,-0.23,-0.03,0.01,0.01,0.01,0.01,0.01,0.01,-0.92,-0.14,-0.01,-0.01,-0.10,Upgrade
33,EPS Growth,-,202.21%,-36.96%,-,-,-22.82%,41.54%,-,-,-24.27%,-45.38%,-,-,-,-,-,-,-,-,-,Upgrade
34,Free Cash Flow,39.04,-5.14,-17.76,-6.31,7.81,-3.84,-4.4,18.19,16.13,5.79,-20.45,-52.42,8.4,3.68,0.63,47.72,-7.19,-19.26,-66.84,44.34,Upgrade
35,Free Cash Flow Per Share,0.07,-0.01,-0.03,-0.01,0.01,-0.01,-0.01,0.03,0.03,0.01,-0.04,-0.09,0.01,0.01,0.00,0.08,-0.01,-0.03,-0.11,0.07,Upgrade
36,Gross Margin,19.95%,18.70%,20.67%,7.70%,18.14%,18.96%,26.68%,-5.91%,19.60%,17.91%,15.55%,23.11%,20.72%,29.43%,22.15%,24.62%,19.48%,17.48%,21.00%,35.71%,Upgrade
37,Operating Margin,10.54%,2.36%,-2.17%,-64.08%,-21.13%,-4.59%,0.82%,-163.43%,-7.45%,-1.15%,-1.48%,10.89%,2.03%,-4.18%,2.63%,-118.28%,-9.40%,-11.33%,-10.37%,-1.82%,Upgrade
38,Profit Margin,13.45%,10.18%,4.78%,-282.21%,-16.86%,3.12%,7.07%,-308.16%,-18.92%,3.62%,2.83%,4.53%,5.13%,5.93%,8.08%,-785.45%,-79.85%,-6.72%,-5.09%,-42.51%,Upgrade
39,Free Cash Flow Margin,40.68%,-6.21%,-25.34%,-6.65%,7.17%,-4.34%,-5.82%,43.65%,18.46%,5.80%,-15.46%,-41.05%,8.33%,4.62%,0.73%,70.31%,-7.22%,-22.18%,-83.04%,29.94%,Upgrade
40,EBITDA,12.37,4.51,0.73,-58.59,-20.3,-1.36,3.32,-65.42,-2.84,1.83,1.71,17.57,6.26,-0.64,6.46,-76.07,-4.57,-6.77,-3.56,2.09,Upgrade
41,EBITDA Margin,12.89%,5.44%,1.05%,-61.70%,-18.65%,-1.54%,4.39%,-156.95%,-3.25%,1.83%,1.29%,13.76%,6.21%,-0.80%,7.55%,-112.08%,-4.59%,-7.79%,-4.42%,1.41%,Upgrade
42,D&A For EBITDA,2.26,2.55,2.26,2.26,2.7,2.7,2.7,2.7,3.67,2.98,3.67,3.67,4.21,2.7,4.21,4.21,4.79,3.08,4.79,4.79,Upgrade
43,EBIT,10.12,1.95,-1.52,-60.84,-23,-4.06,0.62,-68.12,-6.51,-1.15,-1.96,13.9,2.05,-3.33,2.25,-80.28,-9.36,-9.84,-8.35,-2.7,Upgrade
44,EBIT Margin,10.54%,2.36%,-2.17%,-64.08%,-21.13%,-4.59%,0.82%,-163.43%,-7.45%,-1.15%,-1.48%,10.89%,2.03%,-4.18%,2.63%,-118.28%,-9.40%,-11.33%,-10.37%,-1.82%,Upgrade
45,Effective Tax Rate,5.64%,5.69%,2.04%,-,-,9.51%,5.92%,-,-,3.47%,1.44%,13.36%,15.87%,17.78%,5.17%,-,-,-,-,-,Upgrade
46,Revenue as Reported,95.97,82.81,70.09,94.95,108.89,88.47,75.62,41.68,87.36,99.94,132.22,127.68,100.77,79.7,85.6,67.87,99.55,86.86,80.49,148.09,Upgrade
