,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,69070,76899,67960,61475,61812,65255,81568,78145,67912,60558,70749,72104,60487,58337,64456,58770,56403,56485,50744,53178,53451,Upgrade
1,Market Cap Growth,17.84%,17.84%,-16.68%,-21.33%,-8.98%,7.76%,15.29%,8.38%,12.28%,3.81%,9.76%,22.69%,7.24%,3.28%,27.02%,10.52%,5.52%,9.80%,-5.71%,-14.55%,3.08%,Upgrade
2,Enterprise Value,97164,103823,100351,86450,88205,87747,107352,99317,91655,80945,93065,106725,94149,87617,96029,86961,84943,83069,75932,78903,79328,Upgrade
3,Last Close Price,11.96,12.68,11.21,10.79,10.90,11.67,14.15,13.35,11.84,9.88,11.38,13.22,12.94,13.24,14.32,12.89,11.53,10.94,10.62,10.75,12.37,Upgrade
4,PE Ratio,15.49,17.25,15.43,14.96,-,13.22,16.66,11.62,10.69,10.12,11.57,13.82,9.67,8.98,9.53,8.88,10.56,11.55,10.91,12.17,11.71,Upgrade
5,PS Ratio,0.25,0.25,0.24,0.21,0.22,0.24,0.30,0.28,0.26,0.24,0.27,0.26,0.23,0.23,0.26,0.24,0.25,0.27,0.26,0.27,0.26,Upgrade
6,PB Ratio,0.83,0.83,0.77,0.69,0.70,0.76,0.96,0.86,0.77,0.72,0.80,0.78,0.83,0.83,0.94,0.87,0.87,0.93,0.89,0.95,0.97,Upgrade
7,P/TBV Ratio,1.29,1.29,1.20,1.07,1.10,1.19,1.51,1.34,1.21,1.12,1.25,1.23,1.54,1.50,1.70,1.58,1.65,1.75,1.73,1.79,1.77,Upgrade
8,P/FCF Ratio,21.76,21.76,50.67,-,24.82,-,20.00,-,29.18,-,-36.40,-,-,23.99,18.72,-,12.38,9.93,11.23,-,14.62,Upgrade
9,P/OCF Ratio,12.15,12.15,15.39,-,10.72,8.44,10.88,-,12.66,27.75,25.88,-,9.74,10.56,10.09,-,6.94,5.97,6.00,-,7.93,Upgrade
10,EV/Sales Ratio,0.33,0.34,0.35,0.30,0.31,0.32,0.39,0.36,0.35,0.32,0.36,0.39,0.36,0.34,0.38,0.36,0.37,0.39,0.38,0.40,0.38,Upgrade
11,EV/EBITDA Ratio,8.78,9.58,9.54,8.11,7.81,7.68,9.54,8.50,8.38,7.67,8.34,9.38,8.57,8.13,8.66,8.19,8.24,7.97,8.39,8.68,8.54,Upgrade
