,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,70641,68835,70153,61644,65407,65875,66226,56628,63290,54423,56898,54852,56081,53292,51600,51101,53392,46482,40448,45346,Upgrade
1,Other Revenue,-425.22,425.22,-,1143,-490.42,490.42,-,741.24,-385.75,385.75,-,-,-345.37,345.37,-,485.96,-234.61,234.61,-,602.32,Upgrade
2,Revenue,70216,69260,70153,62787,64916,66366,66226,57369,62904,54809,56898,54852,55735,53637,51600,51587,53157,46717,40448,45949,Upgrade
3,Revenue Growth (YoY),8.16%,4.36%,5.93%,9.44%,3.20%,21.08%,16.39%,4.59%,12.86%,2.18%,10.27%,6.33%,4.85%,14.81%,27.57%,12.27%,10.65%,0.32%,-12.08%,10.77%,Upgrade
4,Cost of Revenue,63117,61210,62125,55820,58037,57917,57592,49670,55252,47114,49568,48156,48019,46596,44646,45517,45821,40137,34196,39161,Upgrade
5,Gross Profit,7099,8050,8028,6967,6879,8449,8635,7700,7652,7695,7330,6696,7716,7042,6954,6070,7336,6580,6253,6788,Upgrade
6,"Selling, General & Admin",4243,4696,4683,4864,4224,5149,5290,5079,5018,4570,4505,4586,5179,4210,4402,3972,4526,4243,4056,4367,Upgrade
7,Research & Development,511.12,603.57,501.45,735.99,441.73,485.62,540.69,723.31,579.22,362.17,447.5,620.71,486.54,465.49,414.54,616.54,363.38,335.48,341.27,489.7,Upgrade
8,Other Operating Expenses,-143.56,202.47,197.21,258.77,-124.02,15.41,-8.59,359.38,-67.28,251.84,110.79,422.73,-96.21,204.42,102.25,464.44,-87.51,190.54,19.78,278,Upgrade
9,Operating Expenses,4738,5538,5650,5803,4522,5899,5890,6183,5562,5334,5134,5285,5656,4991,5011,4691,4932,4798,4534,4915,Upgrade
10,Operating Income,2361,2513,2378,1164,2357,2550,2745,1516,2090,2361,2196,1411,2061,2051,1943,1379,2404,1781,1718,1872,Upgrade
11,Interest Expense,-469.02,-446.1,-471.67,-423.7,-498.83,-521.88,-491.99,-460.29,-391.65,-429.52,-407.82,-403.57,-403.58,-348.45,-362.63,-280.81,-367.48,-388.3,-375.3,-255.39,Upgrade
12,Interest & Investment Income,203.64,200.42,302.72,105.09,144.17,-,263.98,186.54,258.83,266.51,259.53,94.52,225.76,255.55,1574,283.76,310.28,344.1,326.39,-,Upgrade
13,Currency Exchange Gain (Loss),-12.16,12.16,-,11.41,-19.54,19.54,-,21.51,-10.64,10.64,-,10.1,-9.31,9.31,-,-41.43,21.88,-21.88,-,-16.14,Upgrade
14,Other Non Operating Income (Expenses),-96.08,-14.96,-39.04,-59.79,13.62,-29.72,-33.7,45.24,-128.58,5.97,-39.07,-71.74,-22.99,-0.49,-33.49,-37.95,-46.68,46.27,-80.67,-122.19,Upgrade
15,EBT Excluding Unusual Items,1987,2264,2170,796.92,1997,2018,2483,1309,1818,2215,2009,1041,1851,1967,3120,1302,2322,1762,1589,1479,Upgrade
16,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-,-,-19.21,-,-,-,-486.27,-,-,-,-704.76,Upgrade
17,Gain (Loss) on Sale of Investments,27.91,62.04,52.25,0.74,157.35,-91.55,89.4,145.2,48.14,88.95,-63.56,-29.43,-140.98,85.61,-121.2,6.17,7.21,90.68,12.74,32.37,Upgrade
18,Gain (Loss) on Sale of Assets,6.52,29.27,110.04,-12.1,30.83,51.97,21.78,11.71,0.02,1420,7.54,51.9,0.47,6.02,-0.1,53.91,-0.54,-0.86,-0.36,59.41,Upgrade
19,Asset Writedown,-63.77,-28.21,27.22,-104.56,48.34,88.31,-102.74,-348.69,25.89,-33.73,33.73,-98.28,30.31,0.2,-2,289.94,-305.72,34.59,-34.59,-6.58,Upgrade
20,Legal Settlements,2.61,-2.61,-,-12.69,-,-8.58,-,-37.38,-,-,-,-8.1,-,-,-,-34.82,-,-,-,-1.82,Upgrade
21,Other Unusual Items,-138.03,80.52,57.52,-132.99,-247.88,-15.78,-,160.13,-81.92,81.92,-,409.61,-161.51,161.51,-,569.14,-151.16,151.16,-,400.4,Upgrade
22,Pretax Income,1822,2405,2417,535.3,1985,2042,2492,1240,1810,3771,1987,1347,1579,2220,2997,1700,1871,2037,1567,1258,Upgrade
23,Income Tax Expense,396.42,673.53,551.13,322.5,448.44,577.94,538.85,232.69,389.91,739.5,454.25,436.62,379.86,433.65,619.13,452.75,394.75,383.81,338.9,471.3,Upgrade
24,Earnings From Continuing Operations,1426,1732,1866,212.8,1537,1464,1953,1008,1420,3032,1532,910.62,1199,1787,2378,1247,1477,1653,1228,786.32,Upgrade
25,Minority Interest in Earnings,-313.67,-332.16,-323.29,-241.57,-349.82,-371.78,-435.4,-204.52,-301.73,-587.3,-281.31,-301.38,-282.69,-339.19,-257.84,-353.23,-317.5,-248.63,-189.69,-104.3,Upgrade
26,Net Income,1112,1400,1542,-28.77,1187,1092,1518,803.25,1118,2445,1251,609.24,916.47,1448,2120,894.22,1159,1405,1038,682.02,Upgrade
27,Net Income to Common,1112,1400,1542,-28.77,1187,1092,1518,803.25,1118,2445,1251,609.24,916.47,1448,2120,894.22,1159,1405,1038,682.02,Upgrade
28,Net Income Growth,-6.29%,28.15%,1.62%,-,6.14%,-55.32%,21.31%,31.84%,22.02%,68.87%,-40.99%,-31.87%,-20.94%,3.05%,104.24%,31.11%,4.18%,21.10%,-7.84%,33.95%,Upgrade
29,Shares Outstanding (Basic),3752,3735,3672,3747,3660,3697,3702,3971,3422,3695,2843,2854,2830,2857,2827,2860,2824,2879,2806,2871,Upgrade
30,Shares Outstanding (Diluted),3752,3735,3672,3747,3660,3697,3702,3971,3422,3695,2843,2854,2830,2857,2827,2860,2824,2879,2806,2871,Upgrade
