,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,621.24,487.24,562.1,672.77,775.84,682.32,778.72,598,519.9,447.22,Upgrade
1,Short-Term Investments,141.57,131.17,218.36,137.54,178.63,100.56,130.6,105.49,126.91,105.97,Upgrade
2,Cash & Short-Term Investments,762.81,618.41,780.46,810.31,954.47,782.88,909.32,703.48,646.81,553.19,Upgrade
3,Cash Growth,-2.26%,-23.68%,-18.23%,3.50%,4.97%,11.29%,40.58%,27.17%,72.42%,37.24%,Upgrade
4,Accounts Receivable,1008,1009,1086,1221,1366,1402,1334,1321,1192,1374,Upgrade
5,Other Receivables,68.86,51.94,31.69,53.58,33.96,42.16,29.92,39.29,34.25,33.45,Upgrade
6,Receivables,1077,1061,1118,1274,1400,1444,1364,1360,1226,1407,Upgrade
7,Inventory,780.71,867.59,882.82,1036,1139,891.21,727.01,645.08,685.39,818.78,Upgrade
8,Other Current Assets,-,-,-,-,-,-,-,0.23,-,0,Upgrade
9,Total Current Assets,2621,2547,2781,3120,3493,3118,3000,2709,2558,2779,Upgrade
10,"Property, Plant & Equipment",448.7,481.02,489.45,472.56,498.71,530.22,500.89,518.05,494.98,521.44,Upgrade
11,Long-Term Investments,86.01,61.48,59.96,64.08,60.94,53.91,45.13,24.05,41.4,42.62,Upgrade
12,Other Intangible Assets,15.71,15.88,16.32,15.27,15.31,15.36,15.43,15.3,15.36,15.41,Upgrade
13,Long-Term Deferred Tax Assets,40.49,42.24,55.82,38.02,24.02,22.63,13.73,14.6,11.54,11.16,Upgrade
14,Other Long-Term Assets,4.23,4.5,7.63,5.28,4.37,5.27,4.82,4.32,4.37,4.27,Upgrade
15,Total Assets,3216,3153,3410,3715,4097,3746,3580,3285,3126,3374,Upgrade
16,Accounts Payable,487.54,531.26,520.61,510.53,794.58,807.18,749.37,674.06,557.19,699.02,Upgrade
17,Accrued Expenses,-,200.18,-,287.27,-,308.91,-,262.38,-,224.73,Upgrade
18,Short-Term Debt,-,70.04,-,68.58,-,25.23,-,105.16,-,60.29,Upgrade
19,Current Portion of Long-Term Debt,817.71,537.81,702.14,828.31,939.95,540.07,489.43,271.85,559.32,597.32,Upgrade
20,Current Portion of Leases,13.39,18.8,19.24,13.9,17.79,23.05,15.49,14.58,16.39,19.32,Upgrade
21,Current Income Taxes Payable,7.16,7.2,13.9,29.83,26.99,19.16,12.46,18.84,13.99,21.71,Upgrade
22,Current Unearned Revenue,102.01,58.94,53.86,104.06,144.54,128.79,152.62,116.71,104.37,60.72,Upgrade
23,Other Current Liabilities,164.11,-,314.91,-,302.27,0.59,308.19,0.01,210.46,0.14,Upgrade
24,Total Current Liabilities,1592,1424,1625,1842,2226,1853,1728,1464,1462,1683,Upgrade
25,Long-Term Leases,33.14,37.78,45.12,12.59,18.29,25.1,14.66,14.61,9.62,16.35,Upgrade
26,Long-Term Deferred Tax Liabilities,9.44,9.44,-,-,-,-,0.44,-,-,-,Upgrade
27,Other Long-Term Liabilities,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,1.71,Upgrade
28,Total Liabilities,1642,1480,1677,1862,2254,1890,1753,1489,1481,1710,Upgrade
29,Common Stock,72.99,72.99,72.99,72.99,72.99,72.98,72.95,72.95,72.95,72.95,Upgrade
30,Additional Paid-In Capital,97.97,97.97,97.97,97.97,97.97,97.83,97.56,97.56,97.56,97.56,Upgrade
31,Retained Earnings,1342,1426,1506,1584,1566,1546,1545,1534,1416,1435,Upgrade
32,Comprehensive Income & Other,-13.17,-20.58,-27.05,-9.46,13.9,43.15,32.29,7.19,-14.52,-11.52,Upgrade
33,Total Common Equity,1500,1577,1650,1745,1751,1760,1748,1711,1572,1594,Upgrade
34,Minority Interest,73.51,96.2,83.68,107.7,91.05,95.99,79.29,84.82,72.34,70.43,Upgrade
35,Shareholders' Equity,1574,1673,1734,1853,1842,1856,1827,1796,1645,1665,Upgrade
36,Total Liabilities & Equity,3216,3153,3410,3715,4097,3746,3580,3285,3126,3374,Upgrade
37,Total Debt,864.24,664.42,766.49,923.39,976.03,613.45,519.59,406.2,585.34,693.28,Upgrade
38,Net Cash (Debt),-101.43,-46.02,13.97,-113.08,-21.56,169.43,389.73,297.28,61.48,-140.09,Upgrade
39,Net Cash Growth,-,-,-,-,-,-43.01%,533.97%,-,-,-,Upgrade
40,Net Cash Per Share,-0.14,-0.06,0.02,-0.15,-0.03,0.23,0.53,0.41,0.08,-0.19,Upgrade
41,Filing Date Shares Outstanding,729.9,729.9,729.9,729.9,729.9,729.75,729.45,729.45,729.45,729.45,Upgrade
42,Total Common Shares Outstanding,729.9,729.9,729.9,729.9,729.9,729.75,729.45,729.45,729.45,729.45,Upgrade
43,Working Capital,1029,1123,1156,1278,1267,1265,1273,1245,1097,1096,Upgrade
44,Book Value Per Share,2.06,2.16,2.26,2.39,2.40,2.41,2.40,2.35,2.16,2.19,Upgrade
45,Tangible Book Value,1485,1561,1634,1730,1736,1745,1732,1696,1557,1579,Upgrade
46,Tangible Book Value Per Share,2.03,2.14,2.24,2.37,2.38,2.39,2.37,2.33,2.13,2.16,Upgrade
47,Land,-,80.48,-,79.89,-,88.05,-,74.45,-,72.51,Upgrade
48,Buildings,-,499.68,-,499.68,-,499.76,-,499.13,-,512.68,Upgrade
49,Machinery,-,644.78,-,647.74,-,660.52,-,653.57,-,634.06,Upgrade
50,Leasehold Improvements,-,170.23,-,168.63,-,164.2,-,162.31,-,141.64,Upgrade
