,Fiscal Quarter,Current,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,215,147,161,129,238,1100,1083,667,704,464,464,416,1048,1144,680,528,576,180,46,36,70,Upgrade
1,Market Cap Growth,-86.63%,-86.63%,-85.12%,-80.65%,-66.16%,137.14%,133.41%,60.37%,-32.82%,-59.44%,-31.76%,-21.21%,81.94%,535.56%,1365.52%,1366.67%,727.59%,6.64%,-74.78%,-87.50%,-80.67%,Upgrade
2,Enterprise Value,247,182,198,178,287,1140,1123,741,778,526,518,470,1102,1188,724,560,608,206,72,66,99,Upgrade
3,Last Close Price,0.23,0.16,0.19,0.15,0.28,1.27,1.25,0.77,0.88,0.58,0.58,0.52,1.31,1.43,0.85,0.66,0.72,0.23,0.06,0.04,0.09,Upgrade
4,PE Ratio,-,-,-,-,-,-102.09,-59.08,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
5,PS Ratio,2.54,1.89,1.89,1.32,1.95,8.80,9.42,6.58,6.90,4.92,5.29,5.41,22.69,23.64,9.48,5.05,4.77,1.36,0.37,0.36,0.74,Upgrade
6,PB Ratio,-4.78,-4.78,-5.24,-4.14,-7.65,-48.29,-44.36,-27.33,-11.79,-7.77,-8.95,-8.02,-,-21.91,-15.41,-11.96,-,-7.01,-3.16,-2.45,-,Upgrade
7,EV/Sales Ratio,3.17,2.34,2.32,1.83,2.36,9.12,9.77,7.31,7.63,5.58,5.91,6.11,23.85,24.54,10.09,5.35,5.04,1.56,0.58,0.66,1.06,Upgrade
8,EV/EBITDA Ratio,-,-,-,-,-,-316.86,-100.89,-,-,-,-114.81,-51.09,-,-,-,-,-,-,-,-,-,Upgrade
9,EV/EBIT Ratio,-,-,-,-,-,-264.45,-95.89,-,-,-,-,-41.18,-,-,-,-,-,-,-,-,-,Upgrade
10,Debt / Equity Ratio,-1.12,-1.12,-1.12,-1.17,-1.17,-2.29,-2.58,-2.58,-1.27,-1.27,-1.25,-1.25,-,-1.10,-1.03,-1.03,-,-1.52,-2.81,-2.81,-,Upgrade
11,Debt / EBITDA Ratio,-,-,-,-,-,8.05,25.49,-,-,-,201.54,29.69,-,-,-,-,-,-,-,-,-,Upgrade
12,Asset Turnover,3.14,3.01,3.76,2.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
13,Quick Ratio,0.20,0.20,0.20,0.20,0.20,0.59,-,0.71,-,0.44,-,0.54,-,0.38,-,0.44,-,0.59,-,1.10,-,Upgrade
14,Current Ratio,0.33,0.33,0.33,0.33,0.33,0.64,-,0.74,-,0.48,-,0.59,-,0.48,-,0.47,-,0.59,-,1.25,-,Upgrade
15,Return on Assets (ROA),-22.68%,-21.80%,-88.51%,-47.08%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
16,Return on Capital (ROIC),-129.56%,-106.46%,-381.20%,-118.62%,9.56%,3.31%,-4.84%,-86.75%,-104.42%,-1.90%,-,-,-427.43%,-1030.74%,-,-,-149.35%,-37.73%,-,-,Upgrade,
17,Earnings Yield,-6.02%,-8.81%,-6.07%,-5.79%,-3.78%,-0.98%,-1.69%,-2.85%,-2.15%,-2.06%,-1.58%,-2.50%,-1.37%,-2.32%,-4.61%,-5.58%,-4.46%,-8.59%,-16.98%,-20.02%,-4.18%,Upgrade
18,FCF Yield,-8.64%,-12.43%,-10.40%,-11.81%,-3.20%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
19,Buyback Yield / Dilution,-3.86%,-1.63%,-1.63%,-4.25%,-7.81%,-7.77%,-8.30%,-3.88%,-8.11%,-0.95%,-,-,6.85%,0.66%,-,-,0.54%,1.52%,-,-,-0.57%,Upgrade
20,Total Shareholder Return,-3.86%,-1.63%,-1.63%,-4.25%,-7.81%,-7.77%,-8.30%,-3.88%,-8.11%,-0.95%,-,-,6.85%,0.66%,-,-,0.54%,1.52%,-,-,-0.57%,Upgrade
