,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Revenue,16.95,16.95,21.96,21.96,24.37,29.27,46.36,25,14.3,15.73,46.99,17.26,7.68,4.96,16.3,19.47,30.98,37.86,32.35,31.16,Upgrade
1,Revenue Growth (YoY),-30.45%,-42.08%,-52.63%,-12.18%,70.44%,86.12%,-1.35%,44.82%,86.33%,217.29%,188.38%,-11.32%,-75.22%,-86.91%,-49.62%,-37.52%,33.08%,190.09%,20.98%,-10.45%,Upgrade
2,Cost of Revenue,12.96,12.96,19.84,19.84,14.82,22.06,32.99,24.71,15.39,13.45,41.89,14.73,10.1,7.18,12.52,28.09,40.29,39.51,36.57,31.61,Upgrade
3,Gross Profit,3.99,3.99,2.12,2.12,9.55,7.21,13.37,0.3,-1.09,2.27,5.1,2.53,-2.43,-2.23,3.78,-8.62,-9.32,-1.65,-4.23,-0.45,Upgrade
4,"Selling, General & Admin",5.96,5.96,8.64,8.64,8.25,6.7,12.77,5.89,5.01,2.37,3.65,3.33,3.22,3.11,7.65,3.46,2.6,2.36,9.47,3.17,Upgrade
5,Operating Expenses,5.96,5.96,10.39,10.39,8.25,6.7,13.9,5.89,5.01,2.37,4.73,3.33,3.22,3.11,6.16,3.46,2.6,2.36,9.47,3.17,Upgrade
6,Operating Income,-1.96,-1.96,-8.28,-8.28,1.3,0.51,-0.53,-5.6,-6.09,-0.1,0.37,-0.79,-5.65,-5.33,-2.38,-12.08,-11.91,-4.01,-13.7,-3.62,Upgrade
7,Interest Expense,-0.32,-0.32,-0.58,-0.58,-0.42,-0.42,-0.49,-0.43,-0.56,-0.52,-1.45,-0.01,-0.02,-0.03,-0.6,-0.53,-0.3,-0.24,-0.87,-0.25,Upgrade
8,Interest & Investment Income,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,Other Non Operating Income (Expenses),0.02,0.02,-2.55,-2.55,0.07,-,-5.22,-,0.07,-,0,-,0.01,-,-1.98,-,2.78,0.18,-0.18,0.09,Upgrade
10,EBT Excluding Unusual Items,-2.26,-2.26,-11.41,-11.41,0.96,0.09,-6.24,-6.03,-6.59,-0.62,-1.08,-0.8,-5.66,-5.36,-4.96,-12.61,-9.44,-4.07,-14.75,-3.78,Upgrade
11,Gain (Loss) on Sale of Assets,0.05,0.05,8.53,8.53,-,-,0.4,-,-,-,-0.49,0.39,-0.01,1.66,0.01,-,0.22,2.28,11.9,1.7,Upgrade
12,Asset Writedown,-,-,-1.39,-1.39,-,-,-,-,-,-,-,-,-,-,-3.67,-,-,-,-,-,Upgrade
13,Other Unusual Items,-,-,0.01,0.01,-,-,0.07,-,-,-,-0.13,-,1.29,-,2.87,-,-,-,-,-,Upgrade
