,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,3.02,3.02,1.23,1.23,2.93,-,20.57,-,1.42,-,2.21,-,3.32,-,1.19,-,6.82,-,14.56,-,Upgrade
1,Short-Term Investments,0.44,0.44,0.47,0.47,0.24,-,2.8,-,0.1,-,0.3,-,0.48,-,0.63,-,0.67,-,0.84,-,Upgrade
2,Cash & Short-Term Investments,3.46,3.46,1.7,1.7,3.17,23.37,23.37,1.52,1.52,2.5,2.5,-,3.81,1.82,1.82,-,7.49,15.41,15.41,-,Upgrade
3,Cash Growth,9.14%,-85.18%,-92.73%,11.63%,108.48%,833.80%,833.80%,-,-60.00%,37.45%,37.45%,-,-49.21%,-88.18%,-88.18%,-,14.30%,41.77%,41.77%,-,Upgrade
4,Accounts Receivable,5.94,5.94,8.52,8.52,40.6,-,65.81,-,42.97,-,55.31,-,9.57,-,15.25,-,27.11,-,24.44,-,Upgrade
5,Other Receivables,0.85,0.85,0.12,0.12,6.31,-,-,-,2.08,-,0.99,-,2.12,-,0.48,-,0.5,-,0.94,-,Upgrade
6,Receivables,6.78,6.78,8.64,8.64,46.91,-,65.81,-,45.05,-,56.3,-,11.69,-,15.73,-,27.61,-,25.38,-,Upgrade
7,Inventory,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.91,-,Upgrade
8,Prepaid Expenses,6.74,6.74,6.86,6.86,4.08,-,4.23,-,4.22,-,4.49,-,4.26,-,0.33,-,0.45,-,0.18,-,Upgrade
