,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,13.47,13.47,12.99,12.99,12.95,-,8.88,-,15.12,-,16.85,-,24.81,-,36.2,-,34.24,-,55.87,-,Upgrade
1,Short-Term Investments,-,-,-,-,0.69,-,-,-,1.34,-,1.45,-,20.71,-,19.92,-,122.83,-,19.22,-,Upgrade
2,Trading Asset Securities,0.73,0.73,0.73,0.73,1.34,-,1.34,-,0,-,0,-,0,-,0,-,0,-,0,-,Upgrade
3,Cash & Short-Term Investments,14.2,14.2,13.71,13.71,14.99,10.22,10.22,16.47,16.47,18.31,18.31,-,45.51,-,56.11,-,157.07,75.09,75.09,-,Upgrade
4,Cash Growth,-5.27%,38.85%,34.14%,-16.71%,-8.99%,-44.16%,-44.16%,-,-63.82%,-,-67.37%,-,-71.02%,-,-25.27%,-,-10.07%,-10.99%,-10.99%,-,Upgrade
5,Accounts Receivable,349.35,349.35,346.84,346.84,349.99,-,369.56,-,369.61,-,399.71,-,660.68,-,652.74,-,572.85,-,436.67,-,Upgrade
6,Other Receivables,304.26,304.26,5.77,5.77,-13.02,-,8,-,197.67,-,228.48,-,217.6,-,220.59,-,199.93,-,188.56,-,Upgrade
7,Receivables,653.61,653.61,352.61,352.61,343.46,-,377.56,-,584.9,-,648.04,-,898.1,-,893.43,-,791.94,-,643.81,-,Upgrade
8,Inventory,-,-,-,-,0.37,-,0.27,-,1.62,-,1.75,-,-,-,-,-,-,-,-,-,Upgrade
9,Prepaid Expenses,-,-,292.98,292.98,292.27,-,303.36,-,292.02,-,325.71,-,321.32,-,308.41,-,120.23,-,284.73,-,Upgrade
10,Other Current Assets,-,-,-,-,-,-,-,-,35.01,-,35.01,-,36.01,-,34.18,-,115.19,-,167.76,-,Upgrade
11,Total Current Assets,667.81,667.81,659.31,659.31,651.09,-,691.42,-,930.01,-,1029,-,1301,-,1292,-,1184,-,1171,-,Upgrade
12,"Property, Plant & Equipment",1.93,1.93,0.4,0.4,2.02,-,2.15,-,3.2,-,2.73,-,2.37,-,2.27,-,7.49,-,10.02,-,Upgrade
