,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,69353,49675,65367,55141,69432,56621,65269,52442,72512,46190,65250,49109,54872,40463,49984,39933,46399,35073,40383,37949,Upgrade
1,Other Revenue,-3764,3764,-,7934,-4142,4142,-,10330,-5428,5428,-,10652,-4814,4814,-,7651,-3693,3693,-,8325,Upgrade
2,Revenue,65590,53439,65367,63075,65289,60763,65269,62772,67084,51619,65250,59761,50058,45277,49984,47585,42706,38766,40383,46274,Upgrade
3,Revenue Growth (YoY),0.46%,-12.05%,0.15%,0.48%,-2.67%,17.71%,0.03%,5.04%,34.01%,14.01%,30.54%,25.59%,17.22%,16.79%,23.78%,2.83%,-2.59%,2.51%,-11.54%,5.47%,Upgrade
4,"Selling, General & Admin",1685,1665,1427,2365,1566,1401,1354,1920,1433,1169,1294,1881,1363,1178,1365,1921,1128,1037,1008,1578,Upgrade
5,Provision for Bad Debts,-135.83,-9.16,8.66,-54.29,60.38,-0.37,-1.3,-116.86,81.09,-8.97,-1.47,-49.06,-7.9,-2.89,-0.37,-43.5,64.99,1.83,0.34,47.21,Upgrade
6,Other Operating Expenses,54577,45983,55048,58201,56008,52097,58772,61377,64752,51672,62700,72487,51527,41062,41940,42954,34240,31390,33073,42081,Upgrade
7,Total Operating Expenses,56671,48040,56690,61169,57997,53815,60319,64116,66660,53034,64069,75343,53061,42323,43341,45335,35540,32482,34084,43734,Upgrade
8,Operating Income,8919,5399,8677,1906,7293,6948,4950,-1344,423.89,-1416,1182,-15582,-3003,2954,6643,2250,7165,6284,6299,2540,Upgrade
9,Interest Expense,-1917,-1994,-2048,-2203,-2185,-2422,-2127,-2697,-2159,-2570,-2536,-2584,-1955,-2058,-2201,-2350,-1992,-2216,-2672,-2248,Upgrade
10,Interest Income,-39.65,748.1,381.22,-220.94,2586,707.34,231.67,380.17,205.51,451.75,378.7,-137,222.24,711.46,357.34,490.48,400.24,977.82,118.06,508.71,Upgrade
11,Net Interest Expense,-1956,-1246,-1666,-2424,400.6,-1715,-1895,-2317,-1953,-2118,-2157,-2721,-1733,-1347,-1843,-1860,-1592,-1238,-2554,-1739,Upgrade
12,Currency Exchange Gain (Loss),152.05,-152.05,-,-285.17,-31.29,31.29,-,254.25,-144.32,144.32,-,49.1,30.99,-30.99,-,262.57,-8.53,8.53,-,-50.3,Upgrade
13,Other Non-Operating Income (Expenses),-401.28,-50.94,-12.73,-107.41,155.98,-148.58,73.79,-99.77,193.96,19.02,48.36,228.58,4.32,-86.86,21.74,-265.59,-88.29,-82.62,64.02,-513.54,Upgrade
