,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,28274,20691,20779,16850,18754,16868,18698,17176,17062,15583,16957,16350,14484,14136,14283,13872,14017,15390,14895,13363,Upgrade
1,Trading Asset Securities,-,3.11,-,2.26,-,-,-,6.69,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Accounts Receivable,48794,46942,48313,48152,44383,46845,45569,43485,40602,39212,47678,44496,38721,39797,40958,38724,35381,36156,31946,32943,Upgrade
3,Other Receivables,3651,3606,3030,3036,5899,3280,2828,2733,3309,4865,3738,3527,2817,2820,2097,2148,1823,2012,1957,1985,Upgrade
4,Inventory,9857,12832,9974,11899,10799,14140,10120,12702,11927,12512,8678,16824,7552,8682,6688,6602,7480,8037,7636,8883,Upgrade
5,Prepaid Expenses,-,-,-,-,-,-,-,-,-,67.27,-,-,-,-,-,-,-,-,-,-,Upgrade
6,Loans Receivable Current,-,-,-,-,-,-,-,-,-,75.09,-,-,-,-,-,-,-,-,-,-,Upgrade
7,Other Current Assets,10862,11569,11597,10805,11489,11631,12803,10619,9887,8879,12685,11273,7970,6381,6419,4792,4403,4350,5561,3920,Upgrade
8,Total Current Assets,101438,95643,93693,90744,91324,92764,90017,86722,82786,81193,89737,92471,71545,71816,70445,66138,63104,65945,61996,61094,Upgrade
9,"Property, Plant & Equipment",386350,380425,375939,374417,355534,347270,341983,339849,328143,324965,324225,324456,308182,304435,301595,302095,291893,288362,283094,283982,Upgrade
10,Goodwill,11852,11432,11426,11644,11685,11868,11504,11519,11784,11449,11198,11235,11333,11418,11579,11697,12359,12585,12350,12785,Upgrade
11,Other Intangible Assets,17212,16666,15769,15682,14740,14869,14652,14699,14358,14258,14186,14189,13780,13861,14005,14091,13914,13950,13733,13987,Upgrade
