,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+11 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+11 Quarters
0,Revenue,502.74,543.76,470.81,630.28,558.91,589.8,503.16,624.82,641.47,722.98,648.65,771.25,681.74,675.46,523.02,607.64,453.92,465.41,342.7,411.62,Upgrade
1,Revenue Growth (YoY),-10.05%,-7.81%,-6.43%,0.87%,-12.87%,-18.42%,-22.43%,-18.99%,-5.91%,7.04%,24.02%,26.93%,50.19%,45.13%,52.62%,47.62%,16.56%,15.77%,10.39%,27.35%,Upgrade
2,Cost of Revenue,117.67,117.03,105.66,181.11,134.38,150.48,120.46,162.06,141.75,158.02,129,185.62,153.81,138.94,105.97,152.81,97.8,101.19,60.77,118.5,Upgrade
3,Gross Profit,385.07,426.73,365.15,449.17,424.53,439.32,382.7,462.76,499.72,564.96,519.65,585.63,527.93,536.52,417.05,454.83,356.13,364.22,281.92,293.12,Upgrade
4,"Selling, General & Admin",286.13,292.65,332.53,368.55,329.38,355.55,359.68,521.94,308.02,357.99,425.35,463.14,365.2,394.06,357.19,401.23,250.78,267.05,250.1,270.24,Upgrade
5,Research & Development,70.19,79.21,81.3,101.74,89.23,80.88,88.53,118.34,97.76,94.28,89.9,108.48,85.07,73.79,69.61,66.32,55.4,61.35,56.81,45.67,Upgrade
6,Other Operating Expenses,-46,27.64,-35.8,84.12,-42.9,14.4,-28.86,38.4,-29.1,-5.73,-23.04,32.16,-25.75,8.09,-19.3,26.39,-21.52,19.59,-26.48,44.52,Upgrade
7,Operating Expenses,310.32,399.5,378.03,554.41,375.71,450.83,419.34,678.69,376.69,446.55,492.21,603.78,424.52,475.93,407.49,493.94,284.66,347.99,280.43,360.43,Upgrade
8,Operating Income,74.76,27.22,-12.88,-105.24,48.82,-11.51,-36.64,-215.93,123.04,118.41,27.44,-18.15,103.41,60.59,9.56,-39.11,71.47,16.22,1.49,-67.31,Upgrade
9,Interest Expense,-9.05,-1.89,-1.2,-8.26,-4.87,-,-7.15,-8.41,-,-0.12,-3.82,-,-0.96,-3.45,-,-,-22.99,-5.56,-,-3.16,Upgrade
10,Interest & Investment Income,-,58.33,-,119.07,-,63.34,-,48.99,18.02,34.02,-,56.67,-,22.55,0.53,71.66,-,37.45,1.88,90.15,Upgrade
11,Earnings From Equity Investments,-1.93,1.2,0.66,0.83,0.09,0.05,0.25,-0.15,0.05,0.38,0.07,0.86,0.05,0.11,0.12,0,0.04,0.41,-,0.01,Upgrade
12,Currency Exchange Gain (Loss),-,2.1,-,4.65,-,11.57,-,31.95,-,17.01,-,-7.47,-,-3.14,-,-27.11,-,15,-,8.96,Upgrade
13,Other Non Operating Income (Expenses),-,-0.62,-,-1.86,-,-0.63,-,-1.54,-,-0.88,-,-2.88,-,-0.89,-,-1.76,-,-0.83,-,-1.34,Upgrade
14,EBT Excluding Unusual Items,63.78,86.34,-13.43,9.19,44.04,62.8,-43.54,-145.09,141.1,168.81,23.7,29.03,102.51,75.77,10.21,3.7,48.52,62.69,3.38,27.31,Upgrade
15,Gain (Loss) on Sale of Investments,-,-,-,5.61,-,-,-,-43.15,-,-,-,-2.95,-,-,-,-10.28,-,-,-,13.49,Upgrade
16,Other Unusual Items,-,-,-,-48.6,-,-,-,-37.7,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Pretax Income,63.78,86.34,-13.43,-33.81,44.04,62.8,-43.54,-225.93,141.1,168.81,23.7,26.08,102.51,75.77,10.21,-6.58,48.52,62.69,3.38,40.8,Upgrade
18,Income Tax Expense,3.78,7.12,-0.23,2.82,3.66,1.66,4.73,-4.04,14.02,-2.41,10.52,2.79,14.12,-1.02,7.24,12.29,3.53,-6.21,5.57,4.26,Upgrade
19,Earnings From Continuing Operations,59.99,79.23,-13.2,-36.63,40.39,61.14,-48.27,-221.89,127.09,171.22,13.18,23.29,88.39,76.79,2.96,-18.88,44.99,68.9,-2.19,36.54,Upgrade
20,Minority Interest in Earnings,-14.04,-23.8,3.11,-2.91,-8.4,-10.46,5.89,9.86,-12.86,-25.33,-16.9,-17.03,-13.66,-15.49,-10.82,5.39,-11.9,-22.51,-10.18,-0.47,Upgrade
21,Net Income,45.96,55.43,-10.1,-39.54,31.99,50.68,-42.38,-212.03,114.22,145.89,-3.72,6.26,74.73,61.3,-7.86,-13.48,33.1,46.39,-12.37,36.07,Upgrade
22,Net Income to Common,45.96,55.43,-10.1,-39.54,31.99,50.68,-42.38,-212.03,114.22,145.89,-3.72,6.26,74.73,61.3,-7.86,-13.48,33.1,46.39,-12.37,36.07,Upgrade
23,Net Income Growth,43.64%,9.36%,-,-,-71.99%,-65.26%,-,-,52.86%,138.00%,-,-,125.80%,32.14%,-,-,97.89%,-45.73%,-,1406.10%,Upgrade
