,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+11 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+11 Quarters
0,Cash & Equivalents,413.61,514.79,534.47,666.73,545.32,524.47,383.41,476.48,463.25,406.49,320.07,495.78,289.45,346.73,331.81,516.94,362.42,418.67,327.12,359.16,Upgrade
1,Short-Term Investments,1350,1396,1308,1615,1678,1585,1705,2424,1711,15,107.21,938.6,2132,1965,2001,2215,1965,2257,2192,2337,Upgrade
2,Cash & Short-Term Investments,1764,1911,1842,2282,2223,2109,2088,2900,2174,421.49,427.28,1434,2421,2312,2333,2732,2327,2676,2519,2696,Upgrade
3,Cash Growth,-20.64%,-9.40%,-11.77%,-21.32%,2.26%,400.45%,388.68%,102.19%,-10.22%,-81.77%,-81.69%,-47.50%,4.05%,-13.61%,-7.38%,1.34%,-,-15.75%,-23.34%,-17.95%,Upgrade
4,Accounts Receivable,160.06,164.31,146.74,146.29,203.49,197.78,184.28,160.73,155.48,179.71,118.07,93.54,121.3,128.92,92.87,92.55,71.35,84.72,84.96,68.24,Upgrade
5,Other Receivables,-,111.55,-,101.95,-,95.42,-,90.07,-,75.97,-,113.87,-,82.63,-,77.62,18.68,153.92,10.99,108.92,Upgrade
6,Receivables,162.42,278.21,149.06,250.55,205.82,295.53,186.48,253.04,162.74,262.8,125.07,214.42,128.34,221.57,103.76,181.04,90.04,238.65,95.95,188.15,Upgrade
7,Restricted Cash,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,Upgrade
8,Other Current Assets,1085,775.02,914.09,429,487.25,412.85,639.7,65.3,864.56,801.06,992.52,77.06,717.98,520.93,502.66,71.33,486.81,87.84,316.45,34.11,Upgrade
9,Total Current Assets,3012,2964,2906,2961,2916,2818,2914,3219,3201,1485,1545,1728,3268,3054,2939,2985,2904,3003,2931,2919,Upgrade
10,"Property, Plant & Equipment",142.33,157.47,142.31,154.63,192.86,228.86,242.32,233.12,179.39,198.65,211.4,230.73,199.59,208.44,177.72,184.18,165.42,156.13,162.13,175.5,Upgrade
11,Long-Term Investments,283.37,286.57,386.42,416.09,413.61,366.14,416.69,437.78,585.42,2133,1881,1866,178.09,178.02,167.5,143.38,153.45,217.43,145.76,145.07,Upgrade
12,Goodwill,840.18,840.18,840.18,840.18,855.65,855.65,855.65,855.65,855.65,855.65,855.65,855.65,855.65,855.65,855.65,855.65,855.61,711.18,711.18,711.18,Upgrade
13,Other Intangible Assets,89.53,94.33,99.28,104.28,109.43,114.77,120.12,125.43,138.29,151.18,164.1,177.08,189.63,203.03,216.48,229.81,242.17,172.77,182.34,192.87,Upgrade
14,Long-Term Deferred Tax Assets,16.35,17.26,18.16,15.63,19.27,19.23,16.98,17.58,22.59,23.09,21.94,20.86,25.39,23.69,15.97,21.34,9.66,10.52,9.63,9.63,Upgrade
15,Other Long-Term Assets,31.54,10.6,30.79,36.56,12.12,215.14,12.12,36.15,6.01,8.51,8.26,7.51,17.48,10.58,16.82,31.08,36.33,30.58,33.49,34.37,Upgrade
16,Total Assets,4415,4371,4423,4529,4519,4618,4578,4924,4988,4855,4687,4886,4733,4534,4390,4450,4367,4301,4176,4187,Upgrade
