,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+9 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+9 Quarters
0,Market Capitalization,7899,6189,5301,4809,5533,5375,6285,6216,5229,5876,5391,7473,7495,6736,8156,7900,8821,9987,-,-,-,Upgrade
1,Market Cap Growth,15.15%,15.15%,-15.65%,-22.64%,5.80%,-8.53%,16.58%,-16.82%,-30.23%,-12.76%,-33.90%,-5.40%,-15.03%,-32.55%,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,8019,6318,5385,4459,5183,5077,5938,6374,5387,5966,5313,7193,7215,6352,7621,7151,8072,10018,-,-,-,Upgrade
3,Last Close Price,17.25,15.34,13.25,11.84,13.63,13.24,15.48,15.31,12.88,14.47,13.28,18.33,18.38,16.52,20.01,19.28,21.52,24.37,-,-,-,Upgrade
4,PE Ratio,49.05,-,28.60,26.74,47.40,62.95,-,75.76,85.98,374.18,108.60,79.61,-,40.65,51.13,47.18,65.93,69.45,-,-,-,Upgrade
5,Forward PE,52.27,45.12,38.97,29.00,46.26,46.26,46.26,46.26,42.39,51.43,15.34,32.21,34.57,31.81,41.72,38.63,46.73,52.91,-,-,-,Upgrade
6,PS Ratio,3.61,3.25,2.75,2.48,2.86,2.62,3.12,3.09,2.65,3.13,2.85,4.09,4.22,4.08,5.24,5.28,6.71,7.89,-,-,-,Upgrade
7,PB Ratio,2.61,2.32,2.02,1.81,2.13,2.01,2.40,2.38,2.29,2.58,2.34,3.12,3.24,2.94,3.63,3.55,3.98,4.61,-,-,-,Upgrade
8,P/TBV Ratio,2.74,2.74,2.37,2.07,2.40,2.19,2.59,2.55,2.48,2.78,2.48,3.31,3.47,3.12,3.86,3.77,4.23,4.90,-,-,-,Upgrade
9,P/FCF Ratio,-,-34.72,-,-,43.79,27.66,204.95,-,-23.49,-,-,-,-28.62,-,-,-,-45.15,-,-,-,-,Upgrade
10,P/OCF Ratio,38.58,38.58,21.13,-,13.62,17.11,54.69,-,-24.05,-,-,-,-32.40,-,-,-,-45.43,-,-,-,-,Upgrade
11,EV/Sales Ratio,4.21,3.31,2.80,2.30,2.68,2.47,2.94,3.17,2.73,3.18,2.81,3.93,4.06,3.84,4.89,4.78,6.14,7.91,-,-,-,Upgrade
12,EV/EBITDA Ratio,57.05,33.51,-,19.45,33.50,80.90,-,111.39,-,-572.88,190.29,118.46,-,44.54,55.97,42.83,60.25,62.56,-,-,-,Upgrade
13,EV/EBIT Ratio,63.92,36.43,-,20.40,35.95,96.90,-,134.15,-,-313.26,263.32,133.93,-,46.24,58.20,44.06,62.42,64.44,-,-,-,Upgrade
