,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,700.93,418.75,484.61,316.86,665.13,235.84,348.36,223.3,207.58,163.15,Upgrade
1,Short-Term Investments,118.52,155.11,178.31,311.68,100.33,124.07,144.11,143.15,165,80.12,Upgrade
2,Cash & Short-Term Investments,819.45,573.86,662.92,628.54,765.46,359.92,492.47,366.45,372.58,243.27,Upgrade
3,Cash Growth,23.61%,-8.70%,-13.40%,74.64%,55.43%,-1.78%,32.18%,50.64%,65.33%,30.71%,Upgrade
4,Accounts Receivable,739.53,572.11,434.3,407.98,359.49,402.21,423.95,378.36,261.01,326.45,Upgrade
5,Other Receivables,46.76,40.56,36.63,25.69,7.07,15.2,29.01,5.83,20.04,20.38,Upgrade
6,Receivables,786.29,612.66,470.93,433.67,366.56,417.4,452.96,384.19,281.04,346.83,Upgrade
7,Inventory,1532,1319,1258,1229,1120,1218,1223,943.67,687.33,697.28,Upgrade
8,Prepaid Expenses,36.66,29.51,39.54,24.65,17.49,29.88,17.95,28.01,11.5,10.45,Upgrade
9,Other Current Assets,936.54,805.98,1042,809.65,806.13,580.11,460.77,308.31,338.43,251.66,Upgrade
10,Total Current Assets,4111,3341,3473,3126,3075,2605,2647,2031,1691,1549,Upgrade
11,"Property, Plant & Equipment",1247,1195,1047,989.43,935.01,937.35,907.15,888.74,905.32,959.65,Upgrade
12,Other Intangible Assets,-,-,-,-,-,-,-,-,1.18,1.38,Upgrade
13,Long-Term Deferred Tax Assets,25.09,22.13,20.02,23.86,31.49,17.16,16.83,26.29,25.66,33.63,Upgrade
14,Other Long-Term Assets,97.94,80.76,68.92,32.39,29.98,13.41,13.95,9.57,9,8.71,Upgrade
15,Total Assets,5481,4640,4608,4171,4072,3573,3585,2955,2632,2553,Upgrade
16,Accounts Payable,1169,1213,1235,1279,1070,927.44,790.56,604.11,558.89,394.4,Upgrade
17,Accrued Expenses,93.96,109.03,78.17,108.62,73.06,75.39,60.14,68.19,43.59,63.36,Upgrade
18,Short-Term Debt,1449,966.51,1142,745.05,922.74,734.62,992.46,751.19,710.68,723.44,Upgrade
19,Current Portion of Long-Term Debt,79.02,81.59,54.05,-,68.27,88.31,97.29,77.2,-,45.5,Upgrade
20,Current Portion of Leases,0.05,0.89,1.2,2,1.98,2.01,1.17,1.15,0.99,1.04,Upgrade
21,Current Income Taxes Payable,39.23,23.08,25.23,8.08,27.87,27.57,23.97,15.3,4.24,19.37,Upgrade
22,Current Unearned Revenue,28.61,27.89,39.6,30,56.03,38.36,53.81,26.11,35.98,26.86,Upgrade
23,Other Current Liabilities,36.72,59.12,38.67,49.64,20.2,24.91,31.25,48.89,36.91,44.67,Upgrade
24,Total Current Liabilities,2896,2481,2613,2222,2240,1919,2051,1592,1391,1319,Upgrade
25,Long-Term Debt,432.51,152.58,73.3,117.74,92.02,39.86,99,88.79,77,77,Upgrade
26,Long-Term Leases,0.04,0.16,0.62,1,1.64,2.91,2.63,3.02,0.24,0.7,Upgrade
27,Long-Term Unearned Revenue,57.9,35.03,31.41,38.79,40.68,38.19,38.03,38.72,36.75,41.82,Upgrade
28,Long-Term Deferred Tax Liabilities,6,6,6,6,4.5,4.5,1.5,1.5,1.8,1.85,Upgrade
29,Total Liabilities,3392,2675,2725,2386,2379,2004,2192,1724,1507,1440,Upgrade
30,Common Stock,80.77,80.77,80.77,80.77,80.77,80.77,73.68,73.68,73.68,77.42,Upgrade
31,Additional Paid-In Capital,354.13,354.13,354.13,354.13,354.13,354.13,294.46,294.46,294.46,322.51,Upgrade
32,Retained Earnings,1426,1300,1221,1113,1016,896.63,781.72,619.58,511.47,468.67,Upgrade
33,Comprehensive Income & Other,224.64,226.36,224.9,234.8,238.71,234.81,240.92,241.18,243.37,242.32,Upgrade
34,Total Common Equity,2086,1962,1881,1783,1690,1566,1391,1229,1123,1111,Upgrade
35,Minority Interest,3.69,2.99,2.91,2.75,2.65,2.53,2.4,2.16,2,1.92,Upgrade
36,Shareholders' Equity,2089,1965,1884,1786,1692,1569,1393,1231,1125,1113,Upgrade
37,Total Liabilities & Equity,5481,4640,4608,4171,4072,3573,3585,2955,2632,2553,Upgrade
38,Total Debt,1961,1202,1271,865.78,1087,867.71,1193,921.35,788.9,847.68,Upgrade
39,Net Cash (Debt),-1141,-627.87,-607.78,-237.24,-321.19,-507.79,-700.08,-554.9,-416.33,-604.41,Upgrade
40,Net Cash Per Share,-1.29,-0.72,-0.68,-0.27,-0.36,-0.57,-0.86,-0.68,-0.50,-0.71,Upgrade
41,Filing Date Shares Outstanding,874.82,880.36,878.29,889.62,892.97,893.87,813.26,813.26,811.06,852.06,Upgrade
42,Total Common Shares Outstanding,874.82,880.36,878.29,889.62,892.97,893.87,813.26,813.26,811.06,852.06,Upgrade
43,Working Capital,1215,860.21,859.4,903.38,834.71,686.42,596.4,438.5,299.6,230.84,Upgrade
44,Book Value Per Share,2.38,2.23,2.14,2.00,1.89,1.75,1.71,1.51,1.38,1.30,Upgrade
45,Tangible Book Value,2086,1962,1881,1783,1690,1566,1391,1229,1122,1110,Upgrade
46,Tangible Book Value Per Share,2.38,2.23,2.14,2.00,1.89,1.75,1.71,1.51,1.38,1.30,Upgrade
47,Machinery,-,1940,-,1808,-,1764,-,1715,-,1748,Upgrade
48,Construction In Progress,-,451.13,-,282.62,-,170.77,-,68.34,-,80.6,Upgrade
