,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,3594,3514,2809,3016,3222,3782,3168,2584,1951,2304,Upgrade
1,Revenue Growth (YoY),27.91%,16.50%,-12.82%,-20.25%,1.72%,46.37%,62.37%,12.14%,0.11%,-5.52%,Upgrade
2,Cost of Revenue,3163,3189,2523,2704,2946,3430,2729,2250,1749,2089,Upgrade
3,Gross Profit,430.1,324.49,285.84,312.02,275.93,351.61,438.86,334.45,202.45,215.35,Upgrade
4,"Selling, General & Admin",193.49,224.22,172.58,205.73,189.43,207.39,168.05,163.2,121.58,150.31,Upgrade
5,Other Operating Expenses,-26.75,-12.66,-14.03,-14.47,-11.25,-5.14,51.67,55.55,25.66,4.91,Upgrade
6,Operating Expenses,166.73,211.56,158.56,191.26,178.19,202.25,219.73,218.75,147.23,155.22,Upgrade
7,Operating Income,263.36,112.94,127.29,120.76,97.74,149.36,219.14,115.69,55.22,60.13,Upgrade
8,Interest Expense,-22.24,-13.98,-18.07,-10.95,-18.66,-13.2,-21.83,-13.66,-15.65,-15.58,Upgrade
9,Interest & Investment Income,15.49,17.95,18.04,20.43,12.85,10.45,8.18,8.29,6.8,3.88,Upgrade
10,Currency Exchange Gain (Loss),-5.5,-4.25,4.14,11.83,1.61,0.09,1.76,11.66,-2.59,-2.31,Upgrade
11,Other Non Operating Income (Expenses),-66.96,-14.14,-5.09,-29.93,41.35,-,-,-,-,-,Upgrade
12,EBT Excluding Unusual Items,184.15,98.53,126.31,112.14,134.9,146.7,207.25,121.99,43.77,46.12,Upgrade
13,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-28.29,Upgrade
14,Gain (Loss) on Sale of Assets,-0.49,-0.01,-1.25,-0,-0.02,-0.09,-,1.28,-0.22,0.2,Upgrade
15,Asset Writedown,-,-,-,-,-,-,-,-0.88,-1.25,-,Upgrade
16,Other Unusual Items,-,-,-,-,-,-,-,1.61,8.23,-5.27,Upgrade
17,Pretax Income,183.66,98.52,125.06,114.53,134.88,146.61,207.25,124,50.53,12.77,Upgrade
18,Income Tax Expense,42.53,18.72,17.17,17.27,15.32,31.64,44.88,15.8,7.65,7.52,Upgrade
19,Earnings From Continuing Operations,141.14,79.81,107.89,97.26,119.57,114.97,162.37,108.19,42.88,5.25,Upgrade
20,Minority Interest in Earnings,-0.2,-0.09,-0.16,-0.1,-0.12,-0.13,-0.24,-0.16,-0.08,-0.48,Upgrade
21,Net Income,140.94,79.72,107.73,97.16,119.45,114.84,162.14,108.04,42.8,4.77,Upgrade
22,Net Income to Common,140.94,79.72,107.73,97.16,119.45,114.84,162.14,108.04,42.8,4.77,Upgrade
23,Net Income Growth,30.83%,-17.95%,-9.81%,-15.39%,-26.33%,6.30%,278.85%,2166.79%,-21.47%,-,Upgrade
24,Shares Outstanding (Basic),882,875,888,888,894,892,813,807,839,852,Upgrade
25,Shares Outstanding (Diluted),883,875,888,888,894,892,815,811,839,852,Upgrade
26,Shares Change (YoY),-0.58%,-1.55%,-0.69%,-0.41%,9.62%,10.02%,-2.83%,-4.86%,-1.58%,-0.70%,Upgrade
27,EPS (Basic),0.16,0.09,0.12,0.11,0.13,0.13,0.20,0.13,0.05,0.01,Upgrade
28,EPS (Diluted),0.16,0.09,0.12,0.11,0.13,0.12,0.20,0.13,0.05,0.01,Upgrade
29,EPS Growth,31.66%,-16.80%,-9.21%,-14.37%,-32.80%,-4.76%,289.80%,2231.21%,-20.19%,-,Upgrade
30,Free Cash Flow,-418.22,-172.15,-290.55,90.76,243.29,124.69,-188.02,-313.68,237.04,205.34,Upgrade
31,Free Cash Flow Per Share,-0.47,-0.20,-0.33,0.10,0.27,0.14,-0.23,-0.39,0.28,0.24,Upgrade
32,Operating Margin,7.33%,3.21%,4.53%,4.00%,3.03%,3.95%,6.92%,4.48%,2.83%,2.61%,Upgrade
33,Profit Margin,3.92%,2.27%,3.83%,3.22%,3.71%,3.04%,5.12%,4.18%,2.19%,0.21%,Upgrade
34,Free Cash Flow Margin,-11.64%,-4.90%,-10.34%,3.01%,7.55%,3.30%,-5.94%,-12.14%,12.15%,8.91%,Upgrade
35,EBITDA,314.29,161.21,177.16,170.04,148.65,199.7,271.63,166.46,105.27,112.07,Upgrade
36,D&A For EBITDA,50.92,48.27,49.88,49.28,50.91,50.34,52.49,50.76,50.05,51.94,Upgrade
37,EBIT,263.36,112.94,127.29,120.76,97.74,149.36,219.14,115.69,55.22,60.13,Upgrade
