,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Cash & Equivalents,191.5,169.51,187.83,349,-,272.86,280.1,226.87,231.55,203.6,232.8,290.8,213.51,204.36,357.48,436.98,174.58,330.82,103.16,305.88,Upgrade
1,Trading Asset Securities,-,50,100,100,-,20,-,50,-,-,-,50,40,100,70,-,50,-,140,90,Upgrade
2,Cash & Short-Term Investments,191.5,219.51,287.83,449,-,292.86,280.1,276.87,231.55,203.6,232.8,340.8,253.51,304.36,427.48,436.98,224.58,330.82,243.16,395.88,Upgrade
3,Cash Growth,-,-25.04%,2.76%,62.17%,-,43.84%,20.32%,-18.76%,-8.66%,-33.11%,-45.54%,-22.01%,12.88%,-8.00%,75.81%,10.38%,25.87%,-12.28%,48.02%,14.05%,Upgrade
4,Accounts Receivable,158.75,151.03,142.64,142.95,-,224.11,227.57,241.71,263.18,278.05,271.48,286.53,438.32,394.7,214.74,203.93,215.06,216.31,174.85,198.78,Upgrade
5,Other Receivables,42.62,40.39,47.05,37.39,-,37.2,40.6,39.91,35.94,38.17,43.69,53.3,54.03,40.47,41.64,26.06,171.64,9.2,9.72,6.6,Upgrade
6,Receivables,201.37,191.41,189.68,180.34,-,261.31,268.16,281.62,299.12,316.22,315.17,339.83,492.35,435.17,256.39,229.99,386.7,225.51,184.57,205.38,Upgrade
7,Inventory,158.7,176.69,236.68,243.3,-,226.36,196.73,209.91,211.3,201.55,213.73,204.55,243.84,215.17,184.16,165.16,172.75,148.46,170.71,144.25,Upgrade
8,Other Current Assets,15.86,13.8,9.7,18.23,-,12.94,8.21,9.25,13.67,16.04,20.94,12.1,14.3,10.9,11.38,8.62,16.09,6.35,14.21,8.4,Upgrade
9,Total Current Assets,567.43,601.41,723.9,890.87,-,793.47,753.2,777.65,755.63,737.41,782.63,897.28,1004,965.59,879.4,840.76,800.12,711.14,612.64,753.9,Upgrade
10,"Property, Plant & Equipment",463.58,472.62,462.22,466.79,-,556.75,551.01,554.36,581.82,554.87,536.68,512.76,440.04,422.2,390.04,372.27,337.99,303.43,271.6,269.75,Upgrade
11,Long-Term Investments,64.68,65.12,53.98,54.03,-,44.96,47.35,48.01,47.31,48.51,50.9,49.95,72.91,47.97,48.37,109,72.41,117.41,121.4,51.51,Upgrade
12,Other Intangible Assets,74.5,75.5,76.31,77.23,-,84.54,85.51,86.72,86.55,85.95,86.63,87.8,89.31,81.39,80.65,81.04,80.56,80.11,80.92,81.41,Upgrade
13,Long-Term Accounts Receivable,-,2.03,-,1.44,-,0.95,-,2.3,-,5.53,-,7.15,-,7.26,-,7.24,-,-,-,-,Upgrade
14,Long-Term Deferred Tax Assets,47.66,47.71,44.59,45.06,-,39.5,40.54,42.29,43.32,43.19,42.63,43.94,10.3,9.24,6.9,7.91,5.25,5.25,5.2,5.18,Upgrade
15,Long-Term Deferred Charges,15.13,16.88,19.12,21.08,-,19.94,22.14,25.11,16.2,13.54,15.03,16.32,17.94,18.07,13.84,14.98,10.81,10.01,7.79,8.32,Upgrade
16,Other Long-Term Assets,118.33,118.72,137.48,125.35,-,38.65,54.38,51.3,25.45,28.41,19.91,19.92,27.38,32.41,36.76,29.99,5.53,5.72,18.72,18.08,Upgrade
17,Total Assets,1351,1400,1518,1682,-,1579,1554,1588,1556,1517,1534,1635,1662,1584,1456,1463,1313,1233,1118,1188,Upgrade
18,Accounts Payable,245.66,311.2,345.93,414.87,-,365.73,300.96,347.51,307.55,293.16,287.77,388.11,351.06,312.39,219.22,290.75,214.14,160.26,114.15,168.06,Upgrade
19,Accrued Expenses,14.54,17.87,15.34,70.31,-,56.5,18.32,70.48,19.26,57.2,20.07,93.57,21.34,53.93,15.32,62.04,18.68,29.62,14.23,52.71,Upgrade
20,Short-Term Debt,9.95,-,-,-,-,21.45,76.27,104.47,124.61,130.46,179.75,161.82,170.22,170.56,206.57,152.01,164.17,133.77,140.75,87.25,Upgrade
