,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 12, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Market Capitalization,36,36,40,40,40,40,44,40,52,48,48,50,50,64,64,52,60,50,60,50,46,Upgrade
1,Market Cap Growth,-10.00%,-10.00%,-9.09%,0%,-23.08%,-16.67%,-8.33%,-20.00%,4.00%,-25.00%,-25.00%,-3.85%,-16.67%,28.00%,6.67%,4.00%,30.43%,-24.24%,-31.82%,-48.98%,-53.06%,Upgrade
2,Enterprise Value,-12,-20,-16,-20,-20,-16,-12,-14,-2,-5,-5,-5,-5,2,2,-18,-10,-20,-10,-29,-33,Upgrade
3,Last Close Price,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,Upgrade
4,PE Ratio,-,-,-,-,-,15.13,-,33.96,234.23,-24.44,-,-,-,-,-,-,-,-13.65,-,-,-,Upgrade
5,PS Ratio,0.90,0.90,0.98,0.97,0.97,0.96,1.04,0.93,1.18,1.07,1.06,1.08,1.06,1.34,1.28,1.01,1.15,0.91,1.06,0.87,0.78,Upgrade
6,PB Ratio,0.65,0.66,0.73,0.71,0.71,0.69,0.77,0.70,0.97,0.89,-,0.92,0.89,1.14,-,0.81,0.82,0.69,-,0.67,0.60,Upgrade
7,P/TBV Ratio,0.66,0.66,0.73,0.71,0.71,0.69,0.77,0.70,0.94,0.87,-,0.90,0.87,1.12,-,0.84,0.85,0.71,-,0.70,0.64,Upgrade
8,EV/Sales Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,0.05,0.05,-,-,-,-,-,-,Upgrade
9,EV/EBITDA Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.22,-,-,-,-,-,-,-,Upgrade
10,Debt / Equity Ratio,0.13,0.13,0.13,0.02,0.02,0.04,0.06,0.06,0.13,0.13,-,0.14,0.16,0.16,-,0.06,0.07,0.07,-,0.08,0.09,Upgrade
11,Debt / EBITDA Ratio,-,-,-,-,-,-,-,5.63,-,-,-,13.64,-,7.88,-,-,-,-,-,-,-,Upgrade
12,Asset Turnover,0.51,0.52,0.57,0.54,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
13,Inventory Turnover,-,2004.86,280.68,164.73,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Quick Ratio,3.81,3.81,3.81,3.83,3.83,3.23,-,3.38,-,2.67,-,2.85,-,2.70,-,2.99,-,3.08,-,3.27,-,Upgrade
15,Current Ratio,3.81,3.81,3.81,3.99,3.99,3.33,-,3.45,-,2.75,-,2.93,-,2.77,-,3.10,-,3.17,-,3.35,-,Upgrade
16,Return on Equity (ROE),-3.53%,-3.50%,-4.34%,-4.27%,5.22%,-1.15%,6.64%,8.23%,-,-,-0.87%,-8.22%,-,-,-21.82%,-25.35%,-,-,-8.97%,-5.44%,Upgrade,
17,Return on Assets (ROA),-2.82%,-2.88%,-3.73%,-3.57%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
18,Return on Capital (ROIC),-3.47%,-3.60%,-4.73%,-4.60%,-1.47%,-2.25%,-0.84%,-3.01%,-,-,-1.41%,-4.50%,-,-,-12.65%,-14.44%,-,-,-7.78%,-3.39%,Upgrade,
19,Earnings Yield,-6.08%,-6.08%,-2.38%,-1.57%,2.25%,6.61%,4.74%,2.94%,0.43%,-4.09%,-10.99%,-17.22%,-24.45%,-24.49%,-18.99%,-18.06%,-12.09%,-7.33%,-5.38%,-3.15%,-0.73%,Upgrade
20,FCF Yield,-,-,-11.43%,-5.72%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
21,Buyback Yield / Dilution,0.59%,1.18%,1.18%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
22,Total Shareholder Return,0.59%,1.18%,1.18%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
