,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,773.51,794.97,744.68,1057,1186,1278,1291,1507,1990,2049,2188,2419,632.54,705.7,580.78,552.34,395.73,360.7,476.36,501.2,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.88,Upgrade
2,Trading Asset Securities,0.08,0.07,0.08,0.08,0.09,0.1,0.12,0.12,-,-,1.76,0.52,-,-,-,-,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,773.59,795.04,744.76,1057,1186,1278,1291,1508,1990,2049,2190,2419,632.54,705.7,580.78,552.34,395.73,360.7,476.36,507.08,Upgrade
4,Cash Growth,-34.78%,-37.80%,-42.33%,-29.91%,-40.40%,-37.61%,-41.02%,-37.68%,214.63%,190.35%,277.02%,337.98%,59.84%,95.65%,21.92%,8.93%,-18.14%,-24.60%,-54.55%,-72.37%,Upgrade
5,Accounts Receivable,2340,2261,2212,2095,1900,1849,2018,2046,1585,1578,1604,1460,2223,2331,2402,2487,3205,3568,4049,3855,Upgrade
6,Other Receivables,690.11,904.9,738.35,874.44,772.13,968.88,801.41,888.79,816.25,1049,948.62,1052,9000,9480,9022,9559,9852,10377,10264,10618,Upgrade
7,Receivables,3030,3166,2950,2969,2672,2818,2819,2935,2401,2627,2553,2512,11223,11811,11423,12046,13057,13945,14313,14473,Upgrade
8,Inventory,2886,2887,2806,2644,2814,2712,2648,2751,3317,3166,3143,3195,5634,8912,8967,5709,30680,31127,31821,31408,Upgrade
9,Prepaid Expenses,-,0.04,-,0.69,-,0.16,-,0,-,-,-,-,-,-,-,0.01,-,-,-,-,Upgrade
10,Other Current Assets,319.93,145.83,354.46,139.28,347.53,162.16,364.11,190.85,303.88,189.76,347.33,158.8,776.76,267.78,764.84,234.39,1061,686.81,1406,625.09,Upgrade
11,Total Current Assets,7010,6994,6855,6810,7020,6971,7123,7384,8013,8032,8233,8285,18266,21697,21736,18541,45194,46120,48016,47013,Upgrade
12,"Property, Plant & Equipment",3711,3738,3794,3875,4031,4074,4112,4180,4507,4572,4591,4642,8456,8548,9262,9603,10897,10899,9955,11409,Upgrade
13,Long-Term Investments,1.16,1.12,1.13,1.15,1.37,1.4,1.39,1.39,1,1,1,1,1,1,1,1,1.04,1.04,1.11,1.04,Upgrade
14,Goodwill,106.35,106.35,106.35,106.35,106.35,106.35,106.35,106.35,106.35,106.35,106.35,106.35,36.91,36.91,36.91,36.91,81.2,81.2,116.7,81.2,Upgrade
15,Other Intangible Assets,465.12,469.98,474.16,491.02,507.82,513,518.21,529.79,563.73,568.83,574.2,579.73,1032,1043,1296,1309,1310,1323,1294,2022,Upgrade
16,Long-Term Deferred Tax Assets,97.53,100.4,102.37,101.48,98.92,98.59,95.9,96.97,62.18,61.77,61.39,60.69,228.22,225.56,249.93,240.96,272.18,260.17,284.81,256.7,Upgrade
17,Long-Term Deferred Charges,61.21,61.48,64.44,66.47,72.47,78.09,81.35,86.71,90.77,97.25,103.65,110.22,91.3,106.84,104.12,111.57,214.76,229.01,280,244.23,Upgrade
18,Other Long-Term Assets,2741,2786,2807,2829,2727,2746,2763,2783,2218,2234,2249,2269,3383,3398,3434,3483,3530,3512,4551,3558,Upgrade
19,Total Assets,14194,14257,14205,14280,14565,14587,14801,15169,15562,15673,15920,16054,31495,35056,36120,33326,61500,62425,64499,64586,Upgrade
20,Accounts Payable,2543,2523,2408,2256,2218,2115,2252,2563,2059,1967,2022,2015,2999,3088,3171,3762,3616,3677,3383,3774,Upgrade
21,Accrued Expenses,62.64,521.26,67.83,873.71,164.91,1164,174.08,1328,187.03,1103,192.33,1134,2000,2518,1976,2066,740,1657,1032,934.9,Upgrade
22,Short-Term Debt,12.2,23.41,29.96,26.14,33.05,11.72,26.01,25.62,26.45,18.32,17.91,15.17,1489,1490,2313,2315,2890,2892,3399,12811,Upgrade
23,Current Portion of Long-Term Debt,-,-,-,-,-,-,-,-,-,-,-,-,14445,14443,9452,-,6958,6677,-,5113,Upgrade
24,Current Portion of Leases,34.54,36.28,39.4,40.71,40.9,40.02,38.1,39.12,29.3,30.79,31.78,36.89,-,0.42,-,-,-,-,-,-,Upgrade
25,Current Income Taxes Payable,410.54,26.09,406.88,24.74,963.71,25.07,984.88,26.2,854.93,27.62,1010,140.5,450,99.62,475.76,112.15,467.26,102.21,405.24,125.79,Upgrade
26,Current Unearned Revenue,172.84,151.91,143.82,159.89,195.23,198.86,195.72,158.12,228.98,196.66,190.71,193.85,424.2,466.98,439.11,455.19,-,-,-,-,Upgrade
27,Other Current Liabilities,1675,1420,1534,1298,1534,1468,1487,1301,2063,1401,1453,1411,5325,5168,5338,14576,5478,5133,3433,5064,Upgrade
28,Total Current Liabilities,4911,4702,4630,4680,5150,5023,5157,5442,5448,4744,4918,4947,27132,27274,23165,23286,20150,20138,11653,27823,Upgrade
29,Long-Term Debt,-,-,-,-,-,-,-,-,-,-,-,-,14616,14616,19419,19415,21989,21966,27872,15010,Upgrade
30,Long-Term Leases,169.19,176.46,186.62,188.16,195.86,199.68,189.63,199.13,188.98,196.2,168.15,153.22,168.86,153.35,166.03,-,-,-,-,-,Upgrade
31,Long-Term Unearned Revenue,591.85,603.42,610.9,618.68,629.6,637.46,645.98,653.98,667.34,675.06,683.56,692.97,984.97,993.06,1027,1035,1061,1069,2863,1103,Upgrade
32,Long-Term Deferred Tax Liabilities,43.85,46.43,50.66,51.68,55.69,57.06,54.99,55.53,-,-,-,-,0.54,0.58,0.63,0.05,0.75,1.06,0.19,0.08,Upgrade
