,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,872.9,696.87,730.07,805.83,826.86,604.61,648.68,362.72,759.86,717.14,818.59,914.85,1306,1604,1857,1856,2904,2374,3582,2881,Upgrade
1,Other Revenue,-,-,-,-,-,-,-,0.01,-0,0,-,0.1,-,-,-,0.74,-0.58,0.58,-,0.71,Upgrade
2,Revenue,872.9,696.87,730.07,805.83,826.86,604.61,648.68,362.73,759.86,717.14,818.59,914.95,1306,1604,1857,1856,2903,2375,3582,2881,Upgrade
3,Revenue Growth (YoY),5.57%,15.26%,12.55%,122.16%,8.82%,-15.69%,-20.76%,-60.35%,-41.80%,-55.30%,-55.92%,-50.71%,-55.03%,-32.45%,-48.15%,-35.58%,-6.71%,8.56%,34.04%,43.23%,Upgrade
4,Cost of Revenue,731.39,606.12,602.34,675.25,676.3,472.95,499.36,179.59,624.05,582.1,693.85,708.7,1181,1505,1699,1905,2749,2264,3403,2548,Upgrade
5,Gross Profit,141.51,90.76,127.73,130.58,150.56,131.66,149.31,183.15,135.8,135.05,124.74,206.25,124.21,98.96,158.61,-48.6,154.01,110.53,178.63,333.71,Upgrade
6,"Selling, General & Admin",66.02,61.62,62.61,66.62,81.74,73.43,66.7,95.12,71.42,85.82,77.79,107.93,90.57,101.02,95.97,138.84,122.29,139.75,114.55,252.53,Upgrade
7,Research & Development,30.53,30.44,28.77,26.69,35.62,30.92,29.44,37.07,26.1,27.7,22.99,31.17,23.45,34.21,28.49,41.34,41.92,42.33,38.09,48.57,Upgrade
8,Other Operating Expenses,1.07,1.05,-0.11,-1.65,-3.44,-1.02,-1.66,1.65,-2.99,-3.63,-7.61,3.22,-13.05,-7.93,-14.11,-5.95,-17.56,-30.88,-10.04,-10.6,Upgrade
9,Operating Expenses,138,94.42,106.26,90.72,115.34,93.42,95.4,212.92,117.51,112.34,103.8,205.7,118.26,141.13,117.32,617.99,196.51,156.19,159.71,323.81,Upgrade
10,Operating Income,3.51,-3.67,21.47,39.86,35.21,38.24,53.91,-29.77,18.29,22.71,20.94,0.55,5.95,-42.18,41.29,-666.59,-42.5,-45.66,18.92,9.89,Upgrade
11,Interest Expense,-1.75,-1.58,-1.64,-10.52,-1.83,-2.66,-3.6,-34.44,-2.28,-3.5,-3.16,-64.66,-5.6,-10.02,-14.56,-25.53,-20.08,-14.97,-15.84,-,Upgrade
12,Interest & Investment Income,50.89,54.03,37.53,135.11,66.76,34.53,12.41,4.6,26.65,30.33,36.38,38.49,67.2,69.3,42.77,18.03,59.36,22.43,13.84,29.03,Upgrade
13,Currency Exchange Gain (Loss),0.9,-0.9,-,-2.21,-0.55,0.55,-,0.23,-1.84,1.84,-,-0.3,-0.81,0.81,-,-1.35,-0.26,0.26,-,0.95,Upgrade
14,Other Non Operating Income (Expenses),-5.65,2.31,-0.51,6.88,0.79,-6.75,5.91,-20.34,1.74,-0.49,0.41,-24.27,2.02,-1.32,-0.61,-148.46,-33.01,4.26,-0.42,-20.18,Upgrade
15,EBT Excluding Unusual Items,47.89,50.19,56.84,169.13,100.38,63.91,68.63,-79.73,42.57,50.89,54.57,-50.19,68.76,16.59,68.89,-823.9,-36.49,-33.67,16.51,19.7,Upgrade
16,Impairment of Goodwill,-,-,-,-,-,-,-,-299,-,-,-,-,-,-,-,-1609,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Investments,-,-,-4.37,-25.7,-,-,-,-48.36,-,-,-5.74,23.62,-,-10.12,0.56,-156.31,-12.77,73.23,-199.31,167.35,Upgrade
18,Gain (Loss) on Sale of Assets,28.18,20.34,26.8,-0.16,0.06,-0.02,-,-0.06,0.03,0.42,-,-0.04,0.36,1.03,0.03,0.02,-0.03,-,16.59,-0.33,Upgrade
19,Asset Writedown,0,-0,0,-1.32,1.32,-1.31,1.31,-73.84,-3.26,2.42,-2.42,-20.24,-0.15,-,-,-160.13,0.01,-,-,-0.07,Upgrade
20,Legal Settlements,-,-,-,-0.03,0.03,-0.03,-,-0.04,-,-,-,-0.06,-,-,-,-,-,-,-,-0.2,Upgrade
21,Other Unusual Items,0.75,0.48,-1.23,6.85,-,-,-,8.86,-,-,-,16.09,-10.25,10.25,-,4.71,-,-,-,12.51,Upgrade
22,Pretax Income,76.82,71.01,78.03,148.77,101.79,62.55,69.94,-492.17,39.34,53.72,46.41,-30.81,58.71,17.76,69.48,-2745,-49.28,39.56,-166.21,198.97,Upgrade
23,Income Tax Expense,2.89,4.02,0.3,-8.65,2.69,3.98,5.06,28.27,3.76,0.65,1.81,-18.68,3.35,-3.94,6.86,39.26,-3.5,17.88,-30.51,18.65,Upgrade
24,Earnings From Continuing Operations,73.93,66.99,77.73,157.42,99.1,58.57,64.88,-520.44,35.58,53.07,44.6,-12.13,55.36,21.7,62.62,-2784,-45.78,21.67,-135.7,180.32,Upgrade
25,Minority Interest in Earnings,-20.26,-20.64,-22.5,-22.23,-22.68,-20.37,-16.37,-1.46,4.82,-5.79,-13.41,-10.73,11.52,4.44,0.71,-3.78,6.96,23.21,15.77,12.49,Upgrade
26,Net Income,53.67,46.35,55.23,135.2,76.42,38.21,48.51,-521.91,40.4,47.28,31.19,-22.86,66.88,26.14,63.33,-2788,-38.82,44.88,-119.93,192.82,Upgrade
27,Net Income to Common,53.67,46.35,55.23,135.2,76.42,38.21,48.51,-521.91,40.4,47.28,31.19,-22.86,66.88,26.14,63.33,-2788,-38.82,44.88,-119.93,192.82,Upgrade
28,Net Income Growth,-29.77%,21.31%,13.87%,-,89.15%,-19.20%,55.50%,-,-39.59%,80.87%,-50.74%,-,-,-41.76%,-,-,-,-71.07%,-,45.06%,Upgrade
29,Shares Outstanding (Basic),1251,1318,1206,1301,1263,1266,1277,1276,1279,1274,1278,1276,1276,1276,1277,1275,1315,1225,1256,1241,Upgrade
30,Shares Outstanding (Diluted),1251,1318,1206,1301,1263,1266,1277,1276,1279,1274,1278,1276,1276,1276,1277,1275,1315,1225,1256,1401,Upgrade
31,Shares Change (YoY),-0.96%,4.06%,-5.52%,1.95%,-1.24%,-0.57%,-0.15%,-0.01%,0.18%,-0.17%,0.13%,0.05%,-2.91%,4.14%,1.67%,-8.98%,3.07%,-3.36%,-0.63%,11.62%,Upgrade
32,EPS (Basic),0.04,0.04,0.05,0.10,0.06,0.03,0.04,-0.41,0.03,0.04,0.02,-0.02,0.05,0.02,0.05,-2.19,-0.03,0.04,-0.10,0.16,Upgrade
33,EPS (Diluted),0.04,0.04,0.05,0.10,0.06,0.03,0.04,-0.41,0.03,0.04,0.02,-0.02,0.05,0.02,0.05,-2.19,-0.03,0.04,-0.10,0.14,Upgrade
34,EPS Growth,-29.09%,16.58%,20.53%,-,91.53%,-18.74%,55.74%,-,-39.70%,81.19%,-50.81%,-,-,-44.07%,-,-,-,-70.06%,-,29.96%,Upgrade
35,Free Cash Flow,-214.66,-4.07,167.5,69.74,25.96,-305.94,-62.3,67.37,418.39,203.24,78.96,196.73,72.88,-133.2,-56.31,-113.95,-73.8,5.8,-49.26,119.43,Upgrade
36,Free Cash Flow Per Share,-0.17,-0.00,0.14,0.05,0.02,-0.24,-0.05,0.05,0.33,0.16,0.06,0.15,0.06,-0.10,-0.04,-0.09,-0.06,0.00,-0.04,0.09,Upgrade
37,Dividend Per Share,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.023,Upgrade
38,Dividend Growth,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.43%,Upgrade
39,Gross Margin,16.21%,13.02%,17.50%,16.20%,18.21%,21.78%,23.02%,50.49%,17.87%,18.83%,15.24%,22.54%,9.51%,6.17%,8.54%,-2.62%,5.30%,4.65%,4.99%,11.58%,Upgrade
40,Operating Margin,0.40%,-0.53%,2.94%,4.95%,4.26%,6.32%,8.31%,-8.21%,2.41%,3.17%,2.56%,0.06%,0.46%,-2.63%,2.22%,-35.91%,-1.46%,-1.92%,0.53%,0.34%,Upgrade
41,Profit Margin,6.15%,6.65%,7.57%,16.78%,9.24%,6.32%,7.48%,-143.88%,5.32%,6.59%,3.81%,-2.50%,5.12%,1.63%,3.41%,-150.18%,-1.34%,1.89%,-3.35%,6.69%,Upgrade
42,Free Cash Flow Margin,-24.59%,-0.58%,22.94%,8.65%,3.14%,-50.60%,-9.60%,18.57%,55.06%,28.34%,9.65%,21.50%,5.58%,-8.30%,-3.03%,-6.14%,-2.54%,0.24%,-1.38%,4.14%,Upgrade
43,EBITDA,5.09,0.49,23.05,41.44,39.67,41.92,58.37,-25.31,25,27.08,27.65,7.25,19.9,-37.09,55.25,-652.64,-28.12,-31.52,33.31,24.28,Upgrade
44,EBITDA Margin,0.58%,0.07%,3.16%,5.14%,4.80%,6.93%,9.00%,-6.98%,3.29%,3.78%,3.38%,0.79%,1.52%,-2.31%,2.97%,-35.16%,-0.97%,-1.33%,0.93%,0.84%,Upgrade
45,D&A For EBITDA,1.58,4.16,1.58,1.58,4.46,3.68,4.46,4.46,6.7,4.37,6.7,6.7,13.95,5.09,13.95,13.95,14.39,14.14,14.39,14.39,Upgrade
46,EBIT,3.51,-3.67,21.47,39.86,35.21,38.24,53.91,-29.77,18.29,22.71,20.94,0.55,5.95,-42.18,41.29,-666.59,-42.5,-45.66,18.92,9.89,Upgrade
47,EBIT Margin,0.40%,-0.53%,2.94%,4.95%,4.26%,6.32%,8.31%,-8.21%,2.41%,3.17%,2.56%,0.06%,0.46%,-2.63%,2.22%,-35.91%,-1.46%,-1.92%,0.53%,0.34%,Upgrade
48,Effective Tax Rate,3.76%,5.66%,0.39%,-,2.64%,6.36%,7.24%,-,9.56%,1.22%,3.91%,-,5.71%,-,9.87%,-,-,45.21%,-,9.37%,Upgrade
49,Revenue as Reported,895.79,721.1,755.17,823.78,840.37,613.81,650.81,366.27,771.19,740.42,850.63,953.05,1350,1649,1892,1882,2922,2386,3588,2888,Upgrade
