,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Revenue,9235,12687,14487,12142,10847,9698,7990,8075,7693,4623,Upgrade
1,Revenue Growth (YoY),-36.26%,4.49%,33.56%,25.21%,35.76%,20.09%,3.86%,74.67%,50.87%,15.66%,Upgrade
2,Cost of Revenue,9167,9281,10069,9470,7669,6717,5417,3605,3298,2434,Upgrade
3,Gross Profit,67.16,3406,4417,2672,3178,2981,2573,4470,4395,2189,Upgrade
4,"Selling, General & Admin",496.17,650.14,686.77,622.85,628.08,442.42,125.84,606.37,520.48,344.35,Upgrade
5,Other Operating Expenses,-82.75,-119.41,-217.66,-96.6,-112.65,-115.24,-157.36,-123,-119.87,-70.74,Upgrade
6,Operating Expenses,413.42,530.73,479.98,526.26,566.49,327.18,-28.49,483.37,405.64,273.61,Upgrade
7,Operating Income,-346.26,2875,3937,2146,2611,2653,2601,3986,3989,1915,Upgrade
8,Interest Expense,-192.33,-239.78,-211.53,-172.23,-150.86,-83.77,-73.65,-67.12,-74.48,-116.48,Upgrade
9,Interest & Investment Income,3.38,19.9,18.59,15.73,-,67.1,85.32,71.32,38.58,21.95,Upgrade
10,Earnings From Equity Investments,2.65,14.76,10.76,17.34,14.55,16.26,19.43,18.6,16.9,18.72,Upgrade
11,Currency Exchange Gain (Loss),-220.92,7.92,-212.24,21.76,-27.98,8.61,-17.99,9.52,-17.86,-1.32,Upgrade
12,Other Non Operating Income (Expenses),-,-,0.8,-,-2.58,-,-,-,-,-,Upgrade
13,EBT Excluding Unusual Items,-753.48,2678,3544,2029,2445,2662,2615,4019,3952,1838,Upgrade
14,Gain (Loss) on Sale of Investments,19.57,-5.22,9.57,20.45,94.7,-,-,-,-,-,Upgrade
15,Gain (Loss) on Sale of Assets,-2.13,-11.3,-0.08,-30.96,-0.3,-4.31,-64.73,-0.12,-31.9,-0.07,Upgrade
16,Asset Writedown,-,-,-,-,-15.28,-,-,-,-,-,Upgrade
17,Pretax Income,-726.23,2662,3553,2018,2524,2657,2550,4018,3921,1838,Upgrade
18,Income Tax Expense,19.72,506.51,536.39,334.5,414.99,420.22,374.09,613.12,510.01,225.26,Upgrade
19,Earnings From Continuing Operations,-745.96,2155,3017,1684,2109,2237,2176,3405,3411,1613,Upgrade
20,Minority Interest in Earnings,-208.29,-192.55,-221.27,-292.15,-193.2,-332.42,-323.84,-332.93,-256.13,-206.15,Upgrade
21,Net Income,-954.25,1962,2796,1392,1916,1905,1852,3072,3154,1406,Upgrade
22,Net Income to Common,-954.25,1962,2796,1392,1916,1905,1852,3072,3154,1406,Upgrade
23,Net Income Growth,-,41.03%,45.95%,-26.94%,3.43%,-38.01%,-41.29%,118.45%,115.50%,47.63%,Upgrade
24,Shares Outstanding (Basic),8981,8907,8903,8900,8896,8893,8888,8810,8381,8086,Upgrade
25,Shares Outstanding (Diluted),8981,8907,8904,8903,8919,8902,8900,8825,8398,8091,Upgrade
26,Shares Change (YoY),0.86%,0.05%,-0.16%,0.01%,0.21%,0.87%,5.98%,9.08%,4.03%,2.48%,Upgrade
27,EPS (Basic),-0.11,0.22,0.31,0.16,0.22,0.21,0.21,0.35,0.38,0.17,Upgrade
28,EPS (Diluted),-0.11,0.22,0.31,0.16,0.21,0.21,0.21,0.35,0.38,0.17,Upgrade
29,EPS Growth,-,40.95%,46.25%,-26.96%,3.17%,-38.52%,-44.60%,100.29%,107.16%,43.99%,Upgrade
30,Free Cash Flow,-,-1710,-1659,-2153,-532.13,130.82,-1985,1014,859.79,175.26,Upgrade
31,Free Cash Flow Per Share,-,-0.19,-0.19,-0.24,-0.06,0.01,-0.22,0.11,0.10,0.02,Upgrade
32,Dividend Per Share,-,0.100,0.150,0.075,0.100,0.100,0.100,0.170,0.170,0.085,Upgrade
33,Dividend Growth,-,33.33%,50.00%,-25.00%,0%,-41.18%,-41.18%,100.00%,100.00%,54.55%,Upgrade
34,Operating Margin,-3.75%,22.66%,27.18%,17.67%,24.08%,27.36%,32.56%,49.37%,51.86%,41.43%,Upgrade
35,Profit Margin,-10.33%,15.47%,19.30%,11.46%,17.66%,19.64%,23.18%,38.05%,41.00%,30.42%,Upgrade
36,Free Cash Flow Margin,-,-13.48%,-11.45%,-17.73%,-4.91%,1.35%,-24.84%,12.55%,11.18%,3.79%,Upgrade
37,EBITDA,428.84,3834,4849,2969,3421,3334,3212,4495,4462,2299,Upgrade
38,D&A For EBITDA,775.1,958.96,911.35,822.71,809.43,680.77,610.69,509.15,472.35,383.53,Upgrade
39,EBIT,-346.26,2875,3937,2146,2611,2653,2601,3986,3989,1915,Upgrade
