,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,4525,4694,3801,3267,4558,4111,3075,3589,3893,3973,3128,3367,3759,3248,2298,2601,2811,2555,1280,2452,Upgrade
1,Other Revenue,-42.89,42.89,-,110.68,-52.5,52.5,-,91.8,-50.31,50.31,-,96.1,-64.04,64.04,-,74.73,-38.62,38.62,-,115.31,Upgrade
2,Revenue,4482,4737,3801,3377,4505,4164,3075,3681,3842,4024,3128,3463,3695,3312,2298,2676,2772,2593,1280,2568,Upgrade
3,Revenue Growth (YoY),-0.52%,13.78%,23.61%,-8.25%,17.25%,3.48%,-1.69%,6.31%,4.00%,21.47%,36.13%,29.40%,33.28%,27.72%,79.47%,4.22%,11.73%,-1.49%,-37.97%,6.65%,Upgrade
4,Cost of Revenue,4007,4205,3323,2835,3898,3593,2652,3169,3293,3507,2738,3011,3205,2886,2028,2383,2308,2136,1079,2128,Upgrade
5,Gross Profit,474.61,532.83,478,542.34,607.24,570.8,423.57,511.65,549.24,516.48,390.33,452.05,489.52,426.87,270.18,292.53,464.42,457.34,201.22,439.2,Upgrade
6,"Selling, General & Admin",250.3,229.29,271.25,337.8,208.28,211.77,226.29,308.74,206.21,208.07,237.76,263.1,183.57,169.89,247.71,134.01,214.06,195.1,221.02,270.16,Upgrade
7,Research & Development,165.65,180.97,149.57,173.91,186.1,161.59,114.48,180.83,174.36,155.18,101.49,147.35,143.01,119.72,63.06,98.48,103.23,95.13,50,114.45,Upgrade
8,Other Operating Expenses,-79.4,-50.1,-50.71,0.99,-31.18,-26.13,-25.22,25.57,-28.06,-45.17,-19.15,9.32,-27.88,-19.35,-24.61,9.74,-16.05,-14.38,-24.39,17.71,Upgrade
9,Operating Expenses,351.53,394.83,382.47,516.85,365.35,365.82,322.4,466.78,368.99,329.57,325.63,390.44,332.24,274.22,304.33,234.16,311.04,307.5,256.54,390.27,Upgrade
10,Operating Income,123.08,138,95.54,25.49,241.89,204.98,101.18,44.86,180.25,186.9,64.7,61.61,157.28,152.64,-34.15,58.37,153.38,149.84,-55.32,48.93,Upgrade
11,Interest Expense,-12.76,-12.38,-13.96,-18.85,-21.73,-21.71,-19.63,-16.27,-20.5,-17.57,-12.99,-15.44,-6.64,-6.32,-6.38,-42.18,-11.03,-11.24,-11.25,-13.57,Upgrade
12,Interest & Investment Income,4.81,6.54,21.3,13.12,15.05,8.31,24.84,33.06,15.44,0.24,16.69,8.43,7.55,0.42,4.4,-,48.05,0.49,1.58,10.08,Upgrade
13,Currency Exchange Gain (Loss),-5.4,5.4,-,5.8,-13.97,13.97,-,44.96,-26.46,26.46,-,-7.89,1.04,-1.04,-,-14.63,-2.15,2.15,-,2.59,Upgrade
14,Other Non Operating Income (Expenses),-13.82,-21.09,-20.71,-25.15,-10.17,-16.8,-19.09,-64.81,44.03,-23.15,-20.73,0.82,-13.23,-27.56,-8.66,-2.78,-17.68,-4.59,-4.37,-12.96,Upgrade
15,EBT Excluding Unusual Items,95.92,116.47,82.17,0.41,211.08,188.74,87.31,41.8,192.75,172.89,47.67,47.52,146,118.14,-44.8,-1.23,170.57,136.66,-69.36,35.06,Upgrade
16,Impairment of Goodwill,-,-,-,-3.57,-,-,-,-48.98,-,-,-,-,-,-,-,-26.25,-,-,-,-51.92,Upgrade
17,Gain (Loss) on Sale of Investments,3.83,-0.96,-6.2,13.07,6.93,-8.16,-7.26,23.68,-12.53,-2.72,-2.37,-2.12,2.38,-7.28,0.34,4.61,-0,18.82,-23.08,3.23,Upgrade
18,Gain (Loss) on Sale of Assets,-2.21,1.34,-1.14,4.07,1.34,31.02,30.89,-2.07,-3.33,0.09,0.2,-0.76,-1.66,0.15,0.04,0.08,-0.77,-1.31,-0.24,-1.19,Upgrade
19,Asset Writedown,-16.04,0.54,-3.54,-7.3,-11.51,-2.9,-1.22,4.14,-21.89,-6.36,-0.36,-7.06,-10.37,-5.62,3.3,26.94,-32.11,-1.87,-,32.82,Upgrade
20,Other Unusual Items,-31.35,28.59,1.19,71.72,-1.72,1.72,-,64.82,-1.4,1.4,-,50.07,-2.51,2.51,-,46.9,-1.86,1.86,-,38.9,Upgrade
21,Pretax Income,50.14,145.98,72.49,78.42,206.12,210.43,109.72,83.39,153.61,165.3,45.14,87.66,133.83,107.91,-41.11,51.05,135.84,154.16,-92.69,56.91,Upgrade
22,Income Tax Expense,0.32,6.06,5.5,0.42,8.04,18.47,16.93,6.61,5.12,17.06,4.71,4.59,5.56,4.91,-0.47,0.21,13.48,10.46,-1.86,6.19,Upgrade
23,Earnings From Continuing Operations,49.83,139.92,66.99,77.99,198.08,191.96,92.79,76.78,148.5,148.24,40.42,83.07,128.27,103,-40.63,50.83,122.36,143.7,-90.83,50.72,Upgrade
24,Minority Interest in Earnings,-0.61,-0.82,-0.49,-0.76,-1.39,-2.19,-1.07,-1.07,-0.91,-0.61,0.17,-0.31,-1.4,-0.69,-0.11,-0.94,-0.13,-2.64,0.7,-0.07,Upgrade
25,Net Income,49.22,139.1,66.5,77.23,196.69,189.77,91.71,75.7,147.59,147.62,40.6,82.76,126.88,102.31,-40.74,49.89,122.23,141.06,-90.13,50.65,Upgrade
26,Net Income to Common,49.22,139.1,66.5,77.23,196.69,189.77,91.71,75.7,147.59,147.62,40.6,82.76,126.88,102.31,-40.74,49.89,122.23,141.06,-90.13,50.65,Upgrade
27,Net Income Growth,-74.98%,-26.70%,-27.49%,2.02%,33.27%,28.55%,125.93%,-8.52%,16.33%,44.29%,-,65.87%,3.80%,-27.47%,-,-1.50%,69.07%,23.88%,-,13.15%,Upgrade
28,Shares Outstanding (Basic),1005,1006,1005,1005,1005,1005,1006,1005,1006,1005,1005,1006,1130,928,996,1035,1037,1034,1036,1036,Upgrade
