,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Market Capitalization,11904,11339,8865,13446,11577,9744,12666,8919,4917,3922,5024,4567,4850,5015,5226,5665,4890,6010,5632,4445,5419,Upgrade
1,Market Cap Growth,16.38%,16.38%,-30.01%,50.75%,135.46%,148.46%,152.10%,95.29%,1.39%,-21.81%,-3.86%,-19.38%,-0.82%,-16.55%,-7.21%,27.46%,-9.77%,-15.26%,5.45%,-20.45%,18.64%,Upgrade
2,Enterprise Value,11735,11274,8529,13155,11286,9341,12280,8505,4503,3477,4602,4094,4829,4947,5254,4289,3514,4403,3999,3245,4220,Upgrade
3,Last Close Price,26.56,25.21,19.59,29.71,25.58,21.53,27.98,19.71,10.86,8.66,11.10,10.09,10.71,11.08,11.55,12.52,10.80,13.28,12.36,9.76,11.90,Upgrade
4,PE Ratio,110.35,103.21,68.08,98.06,91.17,-200.12,-126.86,-30.66,-,-25.25,-,-,-,-,-34.06,-16.90,-,-,-,-,39.52,Upgrade
5,Forward PE,56.90,45.59,36.33,51.72,63.18,90.58,128.45,-,121.89,-,80.07,69.08,49.75,52.05,51.25,-,68.19,-,-,23.31,21.44,Upgrade
6,PS Ratio,16.48,15.63,11.02,16.25,14.56,13.44,21.91,19.82,11.44,7.23,8.91,6.86,6.63,7.18,8.13,11.65,15.81,13.86,9.12,5.12,4.90,Upgrade
7,PB Ratio,6.98,6.02,4.86,7.32,6.47,5.49,7.44,5.21,2.85,2.10,2.70,2.24,2.37,2.62,2.73,2.98,2.42,2.73,2.53,1.81,2.14,Upgrade
8,P/TBV Ratio,6.88,6.88,5.51,8.24,7.29,6.12,8.28,5.73,3.19,2.30,2.96,2.45,2.60,2.70,2.82,3.07,2.49,2.84,2.63,1.89,2.24,Upgrade
9,P/FCF Ratio,132.87,126.56,-,-,95.98,-,-387.03,-,242.69,-,-,19.00,23.57,-,-22.15,-17.92,-,-,-,-,15.37,Upgrade
10,P/OCF Ratio,67.10,67.10,-,-,47.34,58.44,102.26,-,54.58,-,-,16.87,18.37,96.13,-28.53,-21.49,-,-,-,-,12.46,Upgrade
11,EV/Sales Ratio,16.17,15.54,10.61,15.90,14.19,12.89,21.24,18.90,10.48,6.41,8.16,6.15,6.61,7.08,8.17,8.82,11.36,10.15,6.48,3.74,3.81,Upgrade
12,EV/EBITDA Ratio,92.30,143.49,69.49,112.22,-,227.22,648.55,-89.00,-,-38.87,-,-327.73,-,-,-60.53,-19.55,-,-,-,-,-,Upgrade
13,EV/EBIT Ratio,266.06,219.02,90.50,145.04,-,792.99,-960.98,-65.26,-,-26.96,-,-70.45,-,-,-37.25,-15.45,-,-,-,-,-,Upgrade
14,EV/FCF Ratio,130.98,125.84,-,-,93.57,-,-375.24,-,222.26,-,-,17.03,23.47,-,-22.27,-13.57,-,-,-,-,11.97,Upgrade
15,Debt / Equity Ratio,0.23,0.23,0.26,0.29,0.32,0.36,0.39,0.42,0.44,0.44,0.46,0.43,0.43,0.47,0.73,0.76,0.04,0.03,0.03,0.03,0.03,Upgrade
16,Debt / EBITDA Ratio,3.43,4.38,2.20,2.73,3.50,2.30,3.14,4.39,70.49,4.37,-,20.49,3.52,-,4.06,7.12,-,-,-,-,-,Upgrade
17,Debt / FCF Ratio,4.86,4.86,-,-,4.73,-,-20.40,-,37.54,-,-,3.62,4.31,-,-5.93,-4.59,-,-,-,-,0.23,Upgrade
18,Asset Turnover,0.26,0.24,0.29,0.22,0.35,0.27,0.24,0.12,0.14,0.08,0.18,0.24,0.14,0.17,0.26,0.24,0.10,0.01,0.05,0.36,Upgrade,
19,Inventory Turnover,17.71,12.13,15.23,26.48,40.06,69.78,90.49,97.25,132.34,189.60,248.45,319.79,203.98,86.49,101.20,148.03,71.61,66.29,52.31,75.06,183.84,Upgrade
20,Quick Ratio,1.85,1.85,1.40,1.82,1.79,2.06,1.96,2.21,2.36,2.60,2.46,2.33,2.44,2.30,2.81,2.61,2.27,2.33,2.05,2.33,2.26,Upgrade
21,Current Ratio,2.01,2.01,1.95,2.29,2.20,2.13,2.02,2.27,2.41,2.66,2.53,2.40,2.51,2.40,2.91,2.71,2.36,2.41,2.10,2.40,2.32,Upgrade
22,Return on Equity (ROE),12.03%,6.90%,11.44%,0.85%,15.26%,8.60%,8.77%,-38.58%,1.88%,-34.08%,-0.66%,0.64%,-4.50%,1.82%,4.85%,-34.32%,-5.75%,-30.55%,-12.97%,1.61%,Upgrade,
23,Return on Assets (ROA),1.66%,1.53%,3.61%,-2.28%,5.16%,1.20%,2.79%,-7.84%,2.85%,-7.64%,0.02%,-4.46%,-0.99%,1.18%,2.71%,-13.88%,-2.68%,-8.82%,-6.68%,-1.50%,Upgrade,
24,Return on Capital (ROIC),1.99%,1.88%,4.50%,-2.84%,6.40%,1.46%,3.33%,-9.29%,3.38%,-9.19%,0.03%,-5.44%,-1.20%,1.40%,3.39%,-18.63%,-3.70%,-12.23%,-9.12%,-1.98%,Upgrade,
