,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Operating Revenue,227.61,122.18,209.96,165.81,275.17,176.7,177.54,95.31,144.23,32.88,157.26,208.11,204.05,96.11,222.82,175.8,104.53,-16.8,45.77,300.27,Upgrade
1,Other Revenue,-48.72,48.72,-,-,-17.71,17.71,-,-,-33.3,33.3,-,-,-71.81,71.81,-,-,-28.17,28.17,-,-,Upgrade
2,Revenue,178.89,170.9,209.96,165.81,257.46,194.41,177.54,95.31,110.93,66.18,157.26,208.11,132.24,167.92,222.82,175.8,76.36,11.37,45.77,300.27,Upgrade
3,Revenue Growth (YoY),-30.52%,-12.09%,18.26%,73.97%,132.10%,193.76%,12.90%,-54.20%,-16.12%,-60.59%,-29.42%,18.38%,73.19%,1376.73%,386.82%,-41.45%,-70.64%,-95.65%,-83.93%,29.50%,Upgrade
4,Cost of Revenue,144.25,134.43,145.21,144.87,188.26,145.01,135.54,154.01,79.15,108.7,142.05,207.5,142.01,141,171.45,90.96,95.36,97.05,125.26,250.19,Upgrade
5,Gross Profit,34.64,36.47,64.75,20.94,69.2,49.4,42.01,-58.7,31.77,-42.52,15.21,0.61,-9.77,26.91,51.37,84.84,-19,-85.68,-79.49,50.08,Upgrade
6,"Selling, General & Admin",27.81,22.37,22.35,38.65,20.78,37.63,11.69,46.94,22.61,22.53,14.34,41.69,16.79,12.7,16.86,177.65,20.03,19.91,18.5,39.04,Upgrade
7,Other Operating Expenses,-2.92,1.1,1.04,-0.95,-1.56,-1.96,-2.34,9.34,-3.52,-7.53,0.53,11.24,-3.49,-4.05,-2.35,28.27,-12.69,-9.41,-5.01,22.75,Upgrade
8,Operating Expenses,16.24,18.88,22.21,48,8.02,35.36,9.35,37.4,-4.84,60.99,14.87,63.05,4.95,8.2,14.34,247.89,14.74,32.19,14.16,70.27,Upgrade
9,Operating Income,18.4,17.59,42.54,-27.06,61.18,14.04,32.66,-96.1,36.62,-103.5,0.34,-62.45,-14.72,18.72,37.03,-163.05,-33.75,-117.87,-93.66,-20.19,Upgrade
10,Interest Expense,-5.14,-5.56,-6.26,-6.57,-5.18,-8.13,-8.63,-9.58,-9.69,-10.43,-10.22,-12.29,-13.01,-13.26,-14.13,-2.23,-,-1.42,-0.53,-2.54,Upgrade
11,Interest & Investment Income,38.19,8.38,13.22,2.53,9.87,12.73,8.28,8.22,6.4,11.7,2.62,47.83,10.09,5.3,5.68,29.93,9.89,2.55,5.55,9.31,Upgrade
12,Currency Exchange Gain (Loss),-,-,-,-,-,-,-,0.04,-0.02,0.02,-,-0.01,0,-0,-,-0.02,-0.01,0.01,-,0.01,Upgrade
13,Other Non Operating Income (Expenses),-5.06,4.9,-0.12,3.13,-0.64,0.09,-0.27,-2.13,-0.04,6.08,-0.1,-5.55,-3.11,2.48,-0.1,-32.86,36.89,-40.24,-0.58,-2.13,Upgrade
14,EBT Excluding Unusual Items,46.39,25.32,49.39,-27.98,65.22,18.73,32.03,-99.54,33.26,-96.13,-7.36,-32.46,-20.74,13.24,28.49,-168.23,13.02,-156.99,-89.21,-15.54,Upgrade
15,Impairment of Goodwill,-,-,-,-0.16,-,-,-,-8.72,-,-,-,-,-,-,-,-1.63,-,-,-,-,Upgrade
16,Gain (Loss) on Sale of Investments,2.12,0.56,1.72,0.56,4.66,21.86,0.24,-41.9,0.37,-12.06,0.81,-7.93,-1.08,2.73,-1.23,-31.98,-3.77,-8.95,-4.21,-3.87,Upgrade
17,Gain (Loss) on Sale of Assets,12.46,3.66,6.87,11.32,6.89,5.29,9.87,7.18,5.75,1.16,0.19,29.01,1.02,-0.62,0,0,-3.43,-0.05,-,-0.38,Upgrade
18,Asset Writedown,0.18,-0.18,-,-,0.35,-0.35,-,-66.23,-23.48,-39.06,-,-14.47,-,-,-,-7.08,-41.07,-16.68,-,4.3,Upgrade
19,Other Unusual Items,-2.52,1.46,1.66,3.38,-,-,-,28,-,-3.74,3.74,20.72,-,-,-,17.61,-,-,-,37.52,Upgrade
20,Pretax Income,58.62,30.82,59.64,-12.88,77.12,45.54,42.14,-181.22,15.9,-149.84,-2.62,-5.13,-20.8,15.34,27.26,-191.31,-35.24,-182.67,-93.42,22.03,Upgrade
