,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,418,401,452,369,458,522,533,658,735,891,1006,Upgrade
1,Market Cap Growth,8.53%,8.53%,-1.35%,-29.27%,-14.08%,-20.73%,-27.43%,-26.08%,-26.98%,17.84%,82.99%,Upgrade
2,Enterprise Value,331,315,363,283,366,437,435,585,663,805,939,Upgrade
3,Last Close Price,0.07,0.07,0.07,0.06,0.07,0.08,0.08,0.10,0.12,0.14,0.16,Upgrade
4,PE Ratio,4.45,4.05,6.38,5.83,11.90,-75.98,-,-11.36,-,-,-,Upgrade
5,PS Ratio,0.86,0.79,0.93,0.75,1.04,1.33,1.51,2.21,3.52,4.96,4.81,Upgrade
6,PB Ratio,1.38,1.28,1.76,1.64,2.35,2.89,3.06,3.38,3.88,3.94,4.17,Upgrade
7,P/TBV Ratio,1.29,1.29,1.78,1.66,2.39,2.95,3.13,3.45,3.97,4.27,4.54,Upgrade
8,P/FCF Ratio,6.65,6.38,11.56,8.99,22.65,-19.43,-,54.86,-,-65.10,-,Upgrade
9,P/OCF Ratio,3.27,3.27,4.57,5.31,9.42,-28.32,-,42.64,-,-159.46,-,Upgrade
10,EV/Sales Ratio,0.65,0.62,0.75,0.57,0.83,1.12,1.23,1.96,3.17,4.48,4.49,Upgrade
11,EV/EBITDA Ratio,2.58,2.55,3.93,3.51,6.14,15.81,-,-116.21,-,-,-,Upgrade
12,EV/EBIT Ratio,3.04,2.89,4.49,3.87,7.74,44.36,-,-25.42,-,-,-,Upgrade
13,EV/FCF Ratio,5.28,5.02,9.29,6.90,18.08,-16.27,-,48.73,-,-58.80,-,Upgrade
14,Debt / Equity Ratio,0.29,0.29,0.22,0.09,0.12,0.04,0.03,0.04,0.02,0.00,0.00,Upgrade
15,Debt / FCF Ratio,1.46,1.46,1.45,0.50,1.13,-0.30,-,0.64,-,-0.01,-,Upgrade
16,Return on Capital Employed (ROCE),29.52%,29.52%,27.40%,31.71%,23.36%,5.30%,-,-11.58%,-,-,-,Upgrade
17,Earnings Yield,23.65%,24.68%,15.68%,17.14%,8.40%,-1.32%,-3.67%,-8.80%,-9.70%,-6.05%,0.24%,Upgrade
18,FCF Yield,15.03%,15.68%,8.65%,11.12%,4.41%,-5.15%,0.68%,1.82%,-2.57%,-1.54%,-3.86%,Upgrade
19,Buyback Yield / Dilution,1.52%,3.16%,-0.13%,0.00%,-0.16%,0.50%,0.50%,0.64%,-0.07%,-4.07%,-3.14%,Upgrade
20,Total Shareholder Return,1.52%,3.16%,-0.13%,0.00%,-0.16%,0.50%,0.50%,0.64%,-0.07%,-4.07%,-3.14%,Upgrade
