,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,153.96,129.24,95.83,98.22,81.93,83.61,97.23,25.01,45.16,66.2,Upgrade
1,Short-Term Investments,13.69,12.95,13.41,10.4,18.68,6.72,9.09,15.62,-,28.46,Upgrade
2,Trading Asset Securities,10.96,-,-,-,-,-,-,36.03,27.42,-,Upgrade
3,Cash & Short-Term Investments,178.61,142.18,109.24,108.62,100.62,90.33,106.32,76.67,72.58,94.65,Upgrade
4,Cash Growth,63.49%,30.90%,8.57%,20.25%,-5.36%,17.82%,46.48%,-19.01%,-11.98%,144.04%,Upgrade
5,Accounts Receivable,58.29,53.22,54.73,57.87,54.61,71.63,65.83,74.77,45.41,71.08,Upgrade
6,Other Receivables,-,-,-,-,-,-,13.63,13.49,13.49,13.4,Upgrade
7,Receivables,77.59,59.52,54.73,57.87,54.61,71.63,79.46,88.26,58.91,84.48,Upgrade
8,Inventory,40.16,36.39,35,33.85,45.18,39.71,30.83,16.52,17.28,13.34,Upgrade
9,Prepaid Expenses,-,-,-,-,-,-,-,-,3.2,-,Upgrade
10,Other Current Assets,-,-,-,-,-,-,-,-,3.35,-,Upgrade
11,Total Current Assets,296.35,238.1,198.98,200.34,200.4,201.67,216.6,181.44,155.32,192.47,Upgrade
12,"Property, Plant & Equipment",114.04,104.08,56.44,59.87,54.7,57.45,62.53,62.32,44.51,51.65,Upgrade
13,Other Intangible Assets,2.46,2.67,2.79,3.09,3.44,3.81,3.93,4.1,17.67,19.87,Upgrade
14,Long-Term Deferred Tax Assets,5.63,3.85,0.43,0.43,-,-,-,-,-,-,Upgrade
15,Long-Term Deferred Charges,36.74,36.59,31.33,21.03,3.94,4.37,4.51,4.7,20.59,14.03,Upgrade
16,Other Long-Term Assets,16.34,15.47,21.31,7.71,-,0.3,0.17,0.17,17.79,18.43,Upgrade
17,Total Assets,487.09,409.99,311.28,292.47,262.48,267.59,287.75,252.72,255.87,296.45,Upgrade
18,Accounts Payable,11.94,9.31,5.07,5.27,8.45,5.26,6.72,3.83,2.7,1.8,Upgrade
19,Accrued Expenses,18.34,38.8,22.11,27.96,16.3,43.21,20.91,31.74,4.08,23.71,Upgrade
20,Short-Term Debt,0.32,3.76,11.03,0.13,-,-,-,-,-,-,Upgrade
21,Current Portion of Long-Term Debt,32.87,11.04,-,11.19,-,-,-,-,-,-,Upgrade
22,Current Portion of Leases,2.69,4.23,3.29,4.01,2.85,4.61,4.38,1.03,0.19,1.12,Upgrade
23,Current Income Taxes Payable,2.16,2.18,2.13,3.11,2.96,1.72,3.51,2.66,2.57,3.32,Upgrade
24,Current Unearned Revenue,18.12,25.16,14.94,21.81,26.42,20.21,41.08,13.18,-,19.65,Upgrade
25,Other Current Liabilities,31.88,20.32,21.85,16.78,19.65,17.29,12.45,7.93,19.83,5,Upgrade
26,Total Current Liabilities,118.32,114.79,80.41,90.26,76.61,92.3,89.05,60.37,29.36,54.6,Upgrade
27,Long-Term Debt,49.6,30.61,-,-,-,-,-,-,-,-,Upgrade
28,Long-Term Leases,6.51,6.99,6.11,7.47,5.24,0.99,3.28,2.11,-,-,Upgrade
29,Long-Term Deferred Tax Liabilities,-,0.43,-,-,-,-,0.84,0.83,0.4,0.4,Upgrade
30,Total Liabilities,174.43,152.82,86.52,97.73,81.85,93.29,93.17,63.31,29.76,55,Upgrade
31,Common Stock,61.64,63.65,63.65,63.65,63.65,63.5,64.06,63.91,64.26,64.11,Upgrade
32,Additional Paid-In Capital,743.94,751.76,751.76,751.76,751.76,750.77,756.21,754.89,759.47,757.37,Upgrade
33,Retained Earnings,-561.1,-628.48,-659.96,-699.36,-723.23,-737.87,-716.36,-718.28,-658.42,-646.96,Upgrade
34,Treasury Stock,-5.17,-5.17,-,-,-,-,-1.44,-,-3,-,Upgrade
35,Comprehensive Income & Other,73.35,75.42,69.31,78.7,88.45,97.91,92.11,88.89,63.81,66.93,Upgrade
36,Shareholders' Equity,312.65,257.17,224.76,194.75,180.63,174.31,194.58,189.41,226.12,241.45,Upgrade
37,Total Liabilities & Equity,487.09,409.99,311.28,292.47,262.48,267.59,287.75,252.72,255.87,296.45,Upgrade
38,Total Debt,92,56.62,20.43,22.8,8.09,5.6,7.67,3.14,0.19,1.12,Upgrade
39,Net Cash (Debt),86.61,85.56,88.82,85.82,92.53,84.73,98.66,73.53,72.39,93.54,Upgrade
40,Net Cash Growth,-2.49%,-0.30%,-4.01%,1.29%,-6.21%,15.23%,36.28%,-21.39%,7.94%,269.14%,Upgrade
41,Net Cash Per Share,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,Upgrade
42,Filing Date Shares Outstanding,6164,6279,6365,6365,6365,6350,6392,6391,6407,6411,Upgrade
43,Total Common Shares Outstanding,6164,6279,6365,6365,6365,6350,6392,6391,6407,6411,Upgrade
44,Working Capital,178.04,123.31,118.56,110.09,123.79,109.36,127.56,121.07,125.96,137.87,Upgrade
45,Book Value Per Share,0.05,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.04,0.04,Upgrade
46,Tangible Book Value,310.2,254.51,221.97,191.66,177.19,170.5,190.65,185.31,208.45,221.58,Upgrade
47,Tangible Book Value Per Share,0.05,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,Upgrade
48,Buildings,-,87.95,-,88.88,-,90.45,-,88.85,-,72.12,Upgrade
49,Machinery,-,118.54,-,117.24,-,127.38,-,122.8,-,115.75,Upgrade
50,Construction In Progress,-,54.56,-,5.81,-,2.09,-,2.6,-,1.97,Upgrade
