,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,273.62,234.79,249.93,244.74,195.58,196.42,156.98,141.34,67.43,112.14,Upgrade
1,Revenue Growth (YoY),9.48%,-4.07%,27.79%,24.60%,24.58%,38.97%,132.80%,26.05%,-30.71%,48.27%,Upgrade
2,Cost of Revenue,43.03,40.82,51.08,54.36,51.07,43.86,32.54,17.56,10.12,11.45,Upgrade
3,Gross Profit,230.59,193.96,198.85,190.38,144.51,152.56,124.44,123.78,57.31,100.68,Upgrade
4,"Selling, General & Admin",140.75,138.92,149.73,149.61,108.7,134.45,98.4,119.22,62.12,105.63,Upgrade
5,Research & Development,20.89,23.84,11.74,11.47,24.32,28.85,21.37,32.65,8.08,30.08,Upgrade
6,Other Operating Expenses,-2.86,-5.85,-6.44,-0.53,-6.46,-4.23,-0.93,-9.77,-5.15,35.94,Upgrade
7,Operating Expenses,158.78,156.9,155.03,160.99,126.66,160.56,121.28,149.95,68.1,173.77,Upgrade
8,Operating Income,71.81,37.06,43.82,29.39,17.85,-8,3.16,-26.17,-10.78,-73.09,Upgrade
9,Interest Expense,-0.27,-0.36,-0.43,-0.21,-0.17,-0.2,-0.27,-,-0.27,-0.15,Upgrade
10,Interest & Investment Income,-,1.35,-,1.3,-,0.47,-,0.7,-,0.81,Upgrade
11,Other Non Operating Income (Expenses),-,-4.94,-,-2.17,-,2.72,-,-10.14,-,-0.25,Upgrade
12,EBT Excluding Unusual Items,71.54,33.11,43.4,28.31,17.68,-5.01,2.89,-35.61,-11.05,-72.68,Upgrade
13,Gain (Loss) on Sale of Investments,-,-,-,-,-,0.04,-,0.95,-,-,Upgrade
14,Gain (Loss) on Sale of Assets,-,-0.61,-,-0.76,-,-2.63,-,-0.39,-,45.43,Upgrade
15,Asset Writedown,-,-,-,-,-,0,-,-25.74,-,-,Upgrade
16,Legal Settlements,-,-,-,0.09,-2.39,-15.61,-,-,-,-,Upgrade
17,Other Unusual Items,-,-,-,0.36,-,0.3,-,0.91,-,-13,Upgrade
18,Pretax Income,71.54,32.51,43.4,28,15.29,-22.9,2.89,-59.89,-11.05,-40.25,Upgrade
19,Income Tax Expense,4.16,1.03,3.99,4.13,0.65,-1.39,0.97,-0.03,0.41,2.19,Upgrade
20,Net Income,67.38,31.48,39.4,23.87,14.64,-21.51,1.92,-59.86,-11.46,-42.44,Upgrade
21,Net Income to Common,67.38,31.48,39.4,23.87,14.64,-21.51,1.92,-59.86,-11.46,-42.44,Upgrade
22,Net Income Growth,71.02%,31.84%,169.15%,-,663.64%,-,-,-,-,-,Upgrade
23,Shares Outstanding (Basic),6164,6365,6365,6357,6365,6346,6397,6378,6438,6371,Upgrade
24,Shares Outstanding (Diluted),6164,6365,6365,6357,6365,6346,6397,6378,6438,6374,Upgrade
25,Shares Change (YoY),-3.16%,0.13%,-0.00%,0.16%,-0.50%,-0.50%,-0.64%,0.07%,4.07%,3.14%,Upgrade
26,EPS (Basic),0.01,0.00,0.01,0.00,0.00,-0.00,0.00,-0.01,-0.00,-0.01,Upgrade
27,EPS (Diluted),0.01,0.00,0.01,0.00,0.00,-0.00,0.00,-0.01,-0.00,-0.01,Upgrade
28,EPS Growth,76.61%,30.73%,169.13%,-,669.23%,-,-,-,-,-,Upgrade
29,Free Cash Flow,54.06,8.75,30.36,10.68,9.55,-36.41,40.02,-28.02,9.11,-22.79,Upgrade
30,Free Cash Flow Per Share,0.01,0.00,0.00,0.00,0.00,-0.01,0.01,-0.00,0.00,-0.00,Upgrade
31,Operating Margin,26.24%,15.79%,17.53%,12.01%,9.13%,-4.07%,2.01%,-18.51%,-15.99%,-65.18%,Upgrade
32,Profit Margin,24.63%,13.41%,15.76%,9.75%,7.48%,-10.95%,1.22%,-42.35%,-16.99%,-37.84%,Upgrade
33,Free Cash Flow Margin,19.76%,3.73%,12.15%,4.37%,4.88%,-18.54%,25.49%,-19.82%,13.51%,-20.32%,Upgrade
34,EBITDA,80.27,43.38,49.17,31.53,28,-0.35,11.23,-16.26,-1.93,-66.23,Upgrade
35,D&A For EBITDA,8.47,6.32,5.34,2.14,10.15,7.65,8.06,9.91,8.85,6.86,Upgrade
36,EBIT,71.81,37.06,43.82,29.39,17.85,-8,3.16,-26.17,-10.78,-73.09,Upgrade
