,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+7 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+7 Quarters
0,Operating Revenue,68.72,99.37,124.64,128.76,101.9,144.8,102.76,92.99,86.28,68.91,86.17,81.03,76.07,125.16,125.05,117.09,70.85,35.1,5.65,88.15,Upgrade
1,Other Revenue,-0.42,0.42,-,0.94,-0.47,0.47,-,1.96,-0.96,0.96,-,2.14,-1,1,-,1.95,-0.88,0.88,-,2.34,Upgrade
2,Revenue,68.3,99.79,124.64,129.7,101.43,145.26,102.76,94.96,85.32,69.86,86.17,83.17,75.07,126.16,125.05,119.05,69.97,35.98,5.65,90.49,Upgrade
3,Revenue Growth (YoY),-32.66%,-31.31%,21.29%,36.59%,18.89%,107.92%,19.25%,14.16%,13.66%,-44.62%,-31.09%,-30.13%,7.29%,250.63%,2114.61%,31.55%,-50.39%,-60.43%,-94.49%,-21.12%,Upgrade
4,Cost of Revenue,48.85,71.11,85.04,86.06,70.5,89.21,69.12,72.93,53.94,48.57,48.9,62.03,45.58,78.29,72.21,69.28,33.97,19.49,2.28,47.98,Upgrade
5,Gross Profit,19.45,28.68,39.6,43.64,30.93,56.05,33.65,22.03,31.38,21.3,37.27,21.15,29.49,47.86,52.85,49.76,35.99,16.49,3.36,42.52,Upgrade
6,"Selling, General & Admin",8.24,10.12,11.48,12.77,11.72,12.35,9.62,9.87,12.14,8.31,9.7,17.55,9.26,7.9,7.23,8.71,8.94,8.84,5.27,12.18,Upgrade
7,Research & Development,9.03,10.68,7.64,10.15,8.37,7.77,7.32,10.94,9.51,7.03,5.36,12.83,5.69,5.82,4.89,6.32,4.72,4.34,3.88,4.83,Upgrade
8,Other Operating Expenses,-6.68,0.5,-1.8,-6.57,-4.86,-0.67,-0.96,2.11,-2.01,0.24,-0.29,11.88,-5.91,-3,0.85,7.3,-3.12,-0.59,-0.93,3.14,Upgrade
9,Operating Expenses,2.89,28.96,11.45,16.02,0.12,21.13,11.76,35.39,43.07,19.46,12.86,50.71,14.98,13.73,15.69,36.78,20.04,20.78,6.17,19.19,Upgrade
10,Operating Income,16.55,-0.28,28.14,27.63,30.81,34.92,21.89,-13.36,-11.69,1.84,24.41,-29.56,14.51,34.14,37.16,12.98,15.95,-4.29,-2.8,23.32,Upgrade
11,Interest Expense,-0.44,-,-0.04,-0.13,-0.15,-,-0.09,-0.1,-0,-0.24,-0,-0.16,-0.33,-0.39,-0.51,-0.51,-0.92,-0.12,-0.24,-,Upgrade
12,Interest & Investment Income,0.98,10.3,1.61,11.12,6.62,10.66,4.83,31.34,2.49,7.23,2.8,18.46,5.45,5.08,0.82,14.05,8.1,5.76,1.38,0.91,Upgrade
13,Currency Exchange Gain (Loss),-0.78,0.78,-,0.57,-1,1,-,-1.36,1.58,-1.58,-,-0.18,0.1,-0.1,-,-2.64,-0.68,0.68,-,1.01,Upgrade
14,Other Non Operating Income (Expenses),1.35,-0.75,0.06,-1.19,0.21,0.12,-0.81,2.04,-0.91,0.19,-1.31,-0.41,0.36,-0.58,-0.32,0.05,-0.47,-1.11,0.59,-1.8,Upgrade
