,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Cash & Equivalents,98.34,53.63,104.59,64.21,90.52,106.43,129.22,108.5,167.66,254.16,145.96,82.11,165.89,188.64,158.32,213.93,76.03,72.16,121.82,193.32,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,30,-,48,-,78,-,-,-,-,Upgrade
2,Trading Asset Securities,-,-,-,-,1.69,1.69,1.69,1.69,1.69,39.51,39.51,69.51,31.69,31.69,31.69,61.69,61.69,61.69,41.69,81.69,Upgrade
3,Cash & Short-Term Investments,98.34,53.63,104.59,64.21,92.21,108.12,130.91,110.19,169.34,293.67,185.47,181.63,197.58,268.33,190.01,353.62,137.72,133.85,163.5,275.01,Upgrade
4,Cash Growth,6.65%,-50.40%,-20.11%,-41.73%,-45.55%,-63.18%,-29.42%,-39.33%,-14.29%,9.45%,-2.39%,-48.64%,43.46%,100.47%,16.21%,28.58%,58.77%,74.70%,116.95%,211.76%,Upgrade
5,Accounts Receivable,533.19,514.97,403.44,437.32,416.94,407.23,394.78,386.8,456.02,413.8,404.58,464.51,329.27,307.48,269.83,271.73,387.99,377.2,427.65,466.34,Upgrade
6,Other Receivables,63.69,1.55,4.35,2.87,4.7,4.05,4.79,4.11,3.48,4.31,4.14,4.2,9.91,3.75,3.15,3.2,12.6,11.99,12.22,12.41,Upgrade
7,Receivables,596.89,516.52,407.8,440.18,421.64,411.28,399.57,390.91,459.5,418.11,408.73,468.7,339.19,311.22,272.99,274.93,400.59,389.2,439.87,478.75,Upgrade
8,Inventory,291.57,261.35,251.27,209.32,266.64,291.42,273.49,254.94,240.48,233.4,190.96,161.39,97.31,103.86,116.32,93.42,119.2,137.89,134.83,115.51,Upgrade
9,Other Current Assets,41.98,27.95,60.49,41.98,51.59,49.29,43.3,44.43,39.17,58.14,79.3,29.37,45.57,23.83,136.91,27.25,23.49,27.28,20.99,23.02,Upgrade
