,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,833.33,1247,914.76,1278,1166,1186,972.08,1318,978.79,1251,Upgrade
1,Trading Asset Securities,0.54,1.27,0.7,0.96,0.52,4.22,6.59,7.46,-,-,Upgrade
2,Cash & Short-Term Investments,833.87,1249,915.46,1279,1166,1191,978.67,1326,978.79,1251,Upgrade
3,Cash Growth,-8.91%,-2.36%,-21.51%,7.42%,19.18%,-10.21%,-0.01%,6.02%,-16.92%,-13.67%,Upgrade
4,Accounts Receivable,1355,1023,1115,946.27,1136,1096,1255,1209,1142,811.07,Upgrade
5,Other Receivables,325.13,301.4,306.7,401.86,467.11,565.29,504.87,400.39,383.21,437.71,Upgrade
6,Receivables,1680,1325,1422,1348,1603,1661,1760,1610,1525,1249,Upgrade
7,Inventory,1239,1105,1157,1232,1332,1473,1403,1192,1048,914.16,Upgrade
8,Other Current Assets,-,-,-,-,-,43.86,44.57,42.21,20.64,43.39,Upgrade
9,Total Current Assets,3753,3679,3494,3859,4101,4369,4186,4170,3573,3457,Upgrade
10,"Property, Plant & Equipment",2553,2532,2414,2584,2481,2678,2567,2517,2189,2010,Upgrade
11,Long-Term Investments,1151,1262,1679,1698,1728,2173,1898,1844,1658,1560,Upgrade
12,Goodwill,70.4,70.4,70.4,70.4,70.4,70.4,77.49,79.07,79.07,79.07,Upgrade
13,Other Intangible Assets,0.9,1.08,1.75,2.41,1.06,1.09,1.13,1.17,1.21,1.25,Upgrade
14,Long-Term Deferred Tax Assets,26.95,28.57,32.66,34.46,34.41,34.37,27.66,27.79,28.42,20.87,Upgrade
15,Other Long-Term Assets,73.77,30.33,28.45,19.71,27.5,29.85,41.13,95.26,95.88,72.49,Upgrade
16,Total Assets,7629,7603,7720,8268,8444,9374,8798,8764,7625,7238,Upgrade
17,Accounts Payable,1228,1063,1019,1083,1007,1189,1184,1227,1081,797.33,Upgrade
18,Short-Term Debt,1579,1555,1690,1724,2059,2355,1989,2164,-,1665,Upgrade
19,Current Portion of Long-Term Debt,661.64,471,1092,750.95,573.58,727.66,627.43,547.23,2789,1426,Upgrade
20,Current Portion of Leases,81.24,75.98,62.82,60.43,67.97,78.47,61.02,72.34,65.4,61.8,Upgrade
21,Current Income Taxes Payable,14.89,10.37,19.03,51.16,51.19,46.71,47.28,61.58,51.76,34.86,Upgrade
22,Current Unearned Revenue,78.68,86.66,71.17,88.15,88.61,109.29,62.9,51.45,32.62,43.57,Upgrade
