,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,5537,3802,2974,4853,6322,5976,7337,7726,7596,9944,4986,2615,2787,2399,2360,2299,2233,2166,2216,2465,3213,Upgrade
1,Market Cap Growth,-36.39%,-36.39%,-59.47%,-37.19%,-16.78%,-39.90%,47.15%,195.44%,172.58%,314.50%,111.27%,13.73%,24.81%,10.74%,6.50%,-6.74%,-30.52%,-31.16%,-34.32%,-37.24%,8.82%,Upgrade
2,Enterprise Value,6404,4833,3943,5900,7369,6942,8094,8231,7825,10206,5335,2957,3129,2763,2750,2690,2623,2531,2578,2807,3555,Upgrade
3,Last Close Price,7.69,5.28,4.13,6.74,8.78,8.30,10.19,10.73,10.55,13.81,9.00,4.72,5.03,4.33,4.26,4.15,4.03,3.91,4.00,4.45,5.80,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,220.50,249.91,-,-1535.24,182.80,225.98,-,-7.00,-5.94,-,-,-,214.20,-,Upgrade
5,PS Ratio,17.61,12.09,8.12,9.84,10.89,9.08,10.61,10.70,11.11,13.86,7.38,4.22,4.39,4.05,3.86,4.09,4.51,3.82,3.56,3.82,3.89,Upgrade
6,PB Ratio,7.03,3.54,2.63,4.03,5.09,3.91,5.05,5.39,5.33,7.64,7.62,4.05,4.33,3.77,3.54,3.60,3.53,2.21,2.20,2.40,3.13,Upgrade
7,P/TBV Ratio,5.45,5.45,3.96,5.92,7.39,5.95,6.98,7.33,7.29,9.80,8.41,4.50,4.84,4.22,3.97,4.07,3.98,3.34,3.23,3.49,4.57,Upgrade
8,P/FCF Ratio,38.98,26.76,-11.61,-,-11.99,-,-,-,-,-,-129.25,-,-,-,67.79,-335.51,-,50.19,58.72,-,53.77,Upgrade
9,P/OCF Ratio,50.54,50.54,45.67,-263.26,-53.26,-33.33,-,-,-,80.57,131.94,53.43,-,-,21.16,22.73,-,9.74,10.39,12.19,14.22,Upgrade
10,EV/Sales Ratio,20.36,15.37,10.76,11.97,12.69,10.55,11.70,11.40,11.44,14.22,7.90,4.78,4.93,4.66,4.50,4.78,5.29,4.47,4.15,4.35,4.30,Upgrade
11,EV/EBITDA Ratio,-,-37.35,-,-,-,-,74.22,70.24,69.17,91.06,60.59,36.70,42.84,-,-72.10,-47.65,-,-,-,40.41,23.02,Upgrade
12,EV/EBIT Ratio,-,-,-,-,-,-,-,233.78,268.11,-,775.79,193.24,250.13,-,-29.65,-21.93,-,-,-,360.02,-,Upgrade
13,EV/FCF Ratio,45.08,34.02,-15.39,-,-13.97,-,-,-,-,-,-138.30,-,-,-,79.00,-392.52,-,58.63,68.30,-,59.49,Upgrade
14,Debt / Equity Ratio,0.57,0.57,0.69,0.65,0.69,0.46,0.53,0.44,0.32,0.32,0.59,0.62,0.64,0.62,0.61,0.75,0.70,0.50,0.48,0.43,0.44,Upgrade
15,Debt / EBITDA Ratio,-,46.28,-,-,-,-,10.01,3.95,2.84,5.45,3.65,2.83,3.07,-,2.24,4.25,-,-,-,4.38,7.59,Upgrade
16,Debt / FCF Ratio,4.35,4.35,-3.07,-,-1.63,-,-,-,-,-,-9.94,-,-,-,11.69,-69.44,-,11.36,12.90,-,7.51,Upgrade
17,Asset Turnover,0.07,0.07,0.17,0.12,0.15,0.28,0.34,0.29,0.30,0.59,0.48,0.57,0.27,0.43,0.51,0.39,0.26,0.24,0.27,0.52,Upgrade,
18,Inventory Turnover,1.29,0.37,1.09,1.19,1.28,1.88,3.40,4.27,2.95,3.44,4.84,3.10,3.44,1.91,2.62,2.99,3.79,1.87,1.85,1.68,3.66,Upgrade
19,Quick Ratio,0.37,0.37,0.41,0.47,0.50,0.56,0.85,0.97,0.92,1.09,0.87,0.75,0.66,0.59,0.71,0.68,0.64,0.71,0.82,0.91,0.87,Upgrade
20,Current Ratio,0.72,0.72,0.76,0.83,0.87,0.88,1.19,1.23,1.17,1.31,1.12,1.09,1.02,1.00,1.11,1.03,1.00,1.18,1.31,1.34,1.28,Upgrade
