,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,34.26,37.48,97.25,88.62,72.91,104.1,144.09,233.93,364.85,127.58,59.79,85.58,62.62,53.33,95.82,115.02,107.26,131.86,87.45,126.57,Upgrade
1,Trading Asset Securities,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,6.5,5.5,10,6.5,Upgrade
2,Cash & Short-Term Investments,38.76,41.98,101.75,93.12,77.41,108.6,148.59,238.43,369.35,132.08,64.29,90.08,67.12,57.83,100.32,119.52,113.76,137.36,97.45,133.07,Upgrade
3,Cash Growth,-49.93%,-61.35%,-31.52%,-60.95%,-79.04%,-17.78%,131.13%,164.69%,450.31%,128.41%,-35.92%,-24.63%,-41.00%,-57.90%,2.95%,-10.19%,33.08%,-2.27%,-24.03%,-11.90%,Upgrade
4,Accounts Receivable,412.37,456.74,547.29,521.4,522.95,609.35,673.38,454.89,482.04,417.16,429.42,318.04,291.92,338.09,378.93,303.9,297.56,347.11,442.5,417.98,Upgrade
5,Other Receivables,19.33,22.73,26.82,14.86,54.46,67.78,23.33,12.04,9.38,2.25,20.25,34.81,19.98,42.72,21.6,25.93,25.08,24.3,24.92,20.92,Upgrade
6,Receivables,431.7,479.46,574.11,536.25,577.42,677.14,696.71,466.93,491.42,419.4,449.67,352.85,311.9,380.81,400.53,329.83,322.64,371.41,467.42,438.9,Upgrade
7,Inventory,276,289.11,356.54,326.3,187.37,181.72,156.73,137.95,126.4,121.64,163.24,173.61,181.54,175.25,188.95,192.01,182.43,189.2,197.55,193.68,Upgrade
8,Prepaid Expenses,-,-,-,0.23,-,-,-,0.29,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,Other Current Assets,167.47,164.71,166.88,154.33,178.61,137.43,70.17,56.25,45.88,41.34,70.42,69.23,79.19,70.77,64.76,66.77,107.91,113.87,68.92,77.93,Upgrade
10,Total Current Assets,913.92,975.26,1199,1110,1021,1105,1072,899.84,1033,714.47,747.61,685.76,639.74,684.66,754.56,708.13,726.74,811.83,831.35,843.58,Upgrade
11,"Property, Plant & Equipment",1131,1328,1237,984.93,943.34,917.49,666.52,635.07,548.13,529.7,539.46,575.66,571.33,568.43,588.3,614.42,594.42,541.94,521.3,541.1,Upgrade
12,Long-Term Investments,65.78,67.11,62.22,60.17,65.11,66.2,67.73,53.38,47.14,26.73,27.8,26.32,26.04,27.85,22.97,19.01,15.72,16.65,16.62,14.35,Upgrade
13,Goodwill,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,253.24,253.24,251.62,253.24,Upgrade
14,Other Intangible Assets,89.92,90.96,91.62,93.42,95.22,96.95,98.74,100.56,101.89,51.03,52.61,53.54,55.04,56.63,58.3,59.9,61.38,51.56,52.79,54.02,Upgrade
15,Long-Term Deferred Tax Assets,102.53,96.9,92.62,90.76,83.45,79.88,79.88,80.07,57.25,54.02,55.14,56.42,53.12,49.29,48.78,49.64,42.01,39.38,37.19,38.66,Upgrade
16,Long-Term Deferred Charges,21.15,22.16,23.08,23.18,5.78,5.71,5.98,4.27,5.21,3.31,2.7,2.29,1.67,1.87,2.12,2.45,2.86,1.45,1.51,1.75,Upgrade
17,Other Long-Term Assets,438.66,235.49,283.78,532.33,721.83,363.51,587.17,570.07,413.09,30.94,23.14,6.06,11.82,13.71,13.41,12.11,13.1,34.4,45.98,32.83,Upgrade
18,Total Assets,2763,2816,2990,2895,2936,2635,2578,2343,2206,1410,1448,1406,1359,1402,1488,1466,1709,1750,1758,1780,Upgrade
19,Accounts Payable,514.15,548.47,631.03,532.28,267.41,317.19,359.59,297.64,322.05,255.2,286.37,300.71,297.14,293.34,311.77,274.17,207.7,216.55,241.84,261.05,Upgrade
20,Accrued Expenses,26.22,24.5,15.55,23.69,12.46,20.12,11.61,22.62,11.09,41.81,11.25,12.74,10.41,12.32,10.45,17.15,10.14,11.16,13.46,19.81,Upgrade
21,Short-Term Debt,440.65,426.14,557.41,505.65,506.61,463.36,400.34,321.84,318.69,280.6,304.71,262.46,257.01,241.86,298.94,318.87,318.81,309.08,261.46,285.51,Upgrade
22,Current Portion of Long-Term Debt,146.34,18.24,179.39,36.93,-,17.58,-,1.47,-,-,-,0.06,-,-,-,-,-,-,-,-,Upgrade
23,Current Portion of Leases,-,122.99,-,124.68,-,89.68,-,39.47,-,1.33,-,60.28,57.59,49.06,59.77,-,56.82,54.23,73.16,68.92,Upgrade
24,Current Income Taxes Payable,6.19,0.3,4.82,0.14,11.14,2.25,27.7,20.57,20.14,2.81,6.25,5.3,0.54,2.14,2.96,0.27,1.52,0.29,1.99,0.02,Upgrade
25,Current Unearned Revenue,45.74,23.18,38.96,23.08,9.92,3.41,4.06,5.81,73.17,6.1,7.22,4.75,10.99,13.93,37.8,39.25,17.9,25.34,28.31,-,Upgrade
26,Other Current Liabilities,94.35,114.6,14.61,22.72,357.49,15.87,67.23,57.75,45.59,47.64,71.58,23.38,5.96,6.57,10.16,56.41,2.84,3.12,0.79,22.77,Upgrade
27,Total Current Liabilities,1274,1278,1442,1269,1165,929.46,870.54,767.17,790.73,635.48,687.37,669.68,639.64,619.22,731.85,706.12,615.72,619.77,621.02,658.07,Upgrade
28,Long-Term Debt,28.33,28.33,30.82,34.8,32.81,56.12,66.01,52.29,53.74,54.24,41.84,41.75,43.31,43.31,44.8,43.53,40.52,32.4,23.95,15.98,Upgrade
29,Long-Term Leases,2.52,189.35,10.67,159.79,157.16,143.17,159.03,46.48,41,47.48,55.5,50.09,38.8,72.83,72.33,81.63,74.07,91.28,85.91,78.42,Upgrade
30,Long-Term Unearned Revenue,50.58,51.5,51.9,52.18,52.54,52.87,50.16,49.92,18,18,18,-,-,-,-,-,-,-,-,-,Upgrade
31,Long-Term Deferred Tax Liabilities,0.54,2.5,3.11,3.54,0.14,0.29,0.43,2.08,0.43,0.51,0.6,0.69,0.77,0.86,0.94,1.03,1.11,1.2,1.29,1.37,Upgrade
32,Other Long-Term Liabilities,331.97,135.41,247.15,133.46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
33,Total Liabilities,1688,1686,1785,1653,1408,1182,1146,917.95,903.9,755.71,803.31,762.22,722.52,736.21,849.92,832.3,731.43,744.65,732.16,753.84,Upgrade
34,Common Stock,720.03,720.03,720.03,720.03,720.03,720.03,720.03,720.03,720.03,554.03,554.03,554.03,554.03,554.03,554.03,554.03,554.03,554.03,554.03,554.03,Upgrade
35,Additional Paid-In Capital,596.05,593.82,594.15,589.91,583.96,587.39,587.39,587.39,587.03,269.39,269.39,269.36,269.36,269.36,269.36,269.36,269.36,269.36,269.36,269.36,Upgrade
36,Retained Earnings,-519.2,-459.91,-392.31,-353.93,-194.07,-150.59,-145.62,-155.95,-180.39,-170.14,-180.61,-186.19,-193.25,-166.9,-194.92,-198.52,143.75,170.17,190.64,190.58,Upgrade
37,Comprehensive Income & Other,-9.59,-11.54,-10.03,-7.6,-9.95,-8.66,-9.7,-8.23,-9.75,-9.15,-9.09,-8.16,-6.64,-5.39,-4.66,-4.67,-3.32,-2.44,-2.49,-2.94,Upgrade
38,Total Common Equity,787.31,842.4,911.84,948.41,1100,1148,1152,1143,1117,644.12,633.72,629.04,623.5,651.1,623.81,620.2,963.81,991.13,1012,1011,Upgrade
39,Minority Interest,287.77,288.18,292.29,293.69,427.89,304.53,279.96,282.06,184.94,10.37,11.43,14.8,12.73,15.11,14.72,13.15,14.23,14.67,14.66,14.67,Upgrade
40,Shareholders' Equity,1075,1131,1204,1242,1528,1453,1432,1425,1302,654.5,645.15,643.84,636.24,666.22,638.52,633.35,978.05,1006,1026,1026,Upgrade
41,Total Liabilities & Equity,2763,2816,2990,2895,2936,2635,2578,2343,2206,1410,1448,1406,1359,1402,1488,1466,1709,1750,1758,1780,Upgrade
42,Total Debt,617.85,785.06,778.29,861.85,696.58,769.91,625.38,461.56,413.43,383.65,402.05,414.65,396.71,407.06,475.84,444.02,490.22,486.99,444.48,448.82,Upgrade
43,Net Cash (Debt),-579.09,-743.08,-676.53,-768.73,-619.17,-661.31,-476.78,-223.13,-44.08,-251.57,-337.76,-324.57,-329.59,-349.23,-375.51,-324.5,-376.46,-349.63,-347.03,-315.75,Upgrade
44,Net Cash Per Share,-0.80,-1.03,-0.94,-1.07,-0.86,-0.92,-0.66,-0.65,-0.04,-0.45,-0.61,-0.51,-0.70,-0.63,-0.68,-0.71,-0.51,-0.76,-0.62,-0.59,Upgrade
45,Filing Date Shares Outstanding,720.03,720.03,720.03,720.03,720.03,720.03,720.03,720.03,720.03,554.03,554.03,554.03,554.03,554.03,554.03,554.03,554.03,554.03,554.03,554.03,Upgrade
46,Total Common Shares Outstanding,720.03,720.03,720.03,720.03,720.03,720.03,720.03,720.03,720.03,554.03,554.03,554.03,554.03,554.03,554.03,554.03,554.03,554.03,554.03,554.03,Upgrade
47,Working Capital,-359.71,-303.17,-242.48,-158.93,-144.23,175.42,201.67,132.67,242.31,78.99,60.24,16.08,0.09,65.44,22.72,2.01,111.01,192.06,210.33,185.51,Upgrade
48,Book Value Per Share,1.09,1.17,1.27,1.32,1.53,1.59,1.60,1.59,1.55,1.16,1.14,1.14,1.13,1.18,1.13,1.12,1.74,1.79,1.83,1.82,Upgrade
49,Tangible Book Value,697.39,751.45,820.23,854.99,1005,1051,1053,1043,1015,593.09,581.11,575.5,568.46,594.48,565.51,560.3,649.19,686.32,707.13,703.76,Upgrade
50,Tangible Book Value Per Share,0.97,1.04,1.14,1.19,1.40,1.46,1.46,1.45,1.41,1.07,1.05,1.04,1.03,1.07,1.02,1.01,1.17,1.24,1.28,1.27,Upgrade
51,Buildings,-,238.09,-,238.09,-,238.09,-,238.09,-,238.09,-,238.09,-,161.55,-,179.84,-,179.84,-,179.84,Upgrade
52,Machinery,-,288.95,-,274.15,-,239.37,-,199.53,-,194.79,-,182.94,-,192.69,-,195.52,-,198.41,-,197.56,Upgrade
53,Construction In Progress,-,864.85,-,504.82,-,390.31,-,114.54,-,2.41,-,2.25,-,67.21,-,91.85,-,101.59,-,70.15,Upgrade
