,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Market Capitalization,21594,19915,18821,16861,15774,14756,16892,15816,16587,18201,18359,19445,21058,19453,19286,20409,20620,22894,20927,21935,22399,Upgrade
1,Market Cap Growth,34.96%,34.96%,11.42%,6.60%,-4.90%,-18.93%,-7.99%,-18.66%,-21.23%,-6.44%,-4.81%,-4.72%,2.12%,-15.03%,-7.84%,-6.96%,-7.94%,-11.71%,-22.49%,-26.27%,-32.46%,Upgrade
2,Last Close Price,4.14,3.88,3.78,3.37,3.08,2.91,3.32,2.99,2.98,3.05,3.07,3.28,3.44,3.72,3.85,3.99,3.96,4.60,3.93,3.80,3.73,Upgrade
3,PE Ratio,5.06,4.67,4.98,4.38,4.24,4.16,5.69,5.47,6.15,-,6.99,7.29,8.14,7.95,8.36,9.43,10.37,-,11.46,11.81,12.36,Upgrade
4,PS Ratio,1.48,1.48,2.05,1.90,1.82,1.77,2.16,2.06,2.21,2.51,2.40,2.55,2.84,2.71,2.71,3.01,3.17,3.58,3.34,3.55,3.66,Upgrade
5,PB Ratio,0.46,0.46,0.43,0.39,0.38,0.37,0.43,0.41,0.44,0.50,0.50,0.50,0.55,0.58,0.59,0.63,0.65,0.74,0.69,0.71,0.71,Upgrade
6,P/FCF Ratio,-,-,15.00,-,-,1.52,-,-,-,-8.39,-,-0.77,-,-,-,1.37,-,0.51,-,-0.96,-,Upgrade
7,P/OCF Ratio,-,-,11.80,-,-,1.46,-,-,-,-10.87,-,-0.79,-,-,-,1.30,-,0.51,-,-0.97,-,Upgrade
8,Debt / Equity Ratio,3.77,3.77,3.77,3.78,3.96,4.16,3.75,3.77,3.80,3.66,3.81,3.90,4.36,4.82,5.00,4.87,4.50,4.23,4.31,4.13,3.71,Upgrade
9,Debt / FCF Ratio,-,-,130.73,-,-,17.07,-,-,-,-61.83,-,-5.96,-,-,-,10.58,-,2.94,-,-5.60,-,Upgrade
10,Return on Equity (ROE),6.47%,7.86%,15.07%,10.98%,5.88%,7.00%,15.31%,10.22%,5.51%,6.36%,13.17%,8.91%,6.32%,7.85%,14.63%,8.45%,5.29%,6.30%,12.71%,7.43%,Upgrade,
11,Return on Assets (ROA),-,0.51%,1.00%,0.73%,0.39%,0.47%,1.04%,0.70%,0.38%,0.45%,0.95%,0.61%,0.41%,0.51%,0.97%,0.57%,0.36%,0.44%,0.95%,0.60%,Upgrade,
12,Earnings Yield,19.75%,21.41%,21.33%,22.86%,23.58%,24.05%,20.58%,21.50%,19.34%,16.94%,16.88%,16.17%,14.55%,15.02%,14.54%,13.04%,12.05%,10.46%,11.21%,10.84%,10.41%,Upgrade
13,FCF Yield,-,6.67%,-57.30%,16.65%,65.96%,108.99%,-86.45%,-3.63%,-11.92%,-313.17%,-129.66%,-78.24%,-145.53%,209.20%,72.81%,187.43%,194.65%,-241.92%,-103.84%,-222.39%,Upgrade,
14,Dividend Yield,3.90%,-,-,-,-,5.50%,-,-,-,5.25%,-,-,-,4.30%,-,-,-,3.91%,-,-,-,Upgrade
15,Payout Ratio,0.00%,-,28.65%,62.77%,0.00%,4.39%,35.71%,65.26%,0.00%,-,88.49%,75.47%,0.00%,0.01%,76.41%,70.36%,0.04%,0.00%,157.66%,66.12%,0.00%,Upgrade
16,Buyback Yield / Dilution,-6.18%,-25.53%,20.22%,-0.01%,0.01%,-229.47%,24.98%,-1.07%,-8.59%,-48.19%,-26.22%,-33.57%,-13.62%,-260.60%,9.69%,-0.30%,0.28%,92.83%,-42.95%,44.64%,-9.41%,Upgrade
17,Total Shareholder Return,-2.28%,-25.53%,20.22%,-0.01%,0.01%,-223.97%,24.98%,-1.07%,-8.59%,-42.94%,-26.22%,-33.57%,-13.62%,-256.30%,9.69%,-0.30%,0.28%,96.74%,-42.95%,44.64%,-9.41%,Upgrade
