,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,57.25,65.35,73.56,59.74,92.57,152.2,148.52,219.08,360.06,270.84,Upgrade
1,Trading Asset Securities,0.55,0.8,2.07,8.65,14.96,12.74,11.49,10.54,11.84,13.89,Upgrade
2,Cash & Short-Term Investments,57.8,66.15,75.62,68.39,107.54,164.94,160.01,229.62,371.89,284.72,Upgrade
3,Cash Growth,-23.57%,-3.27%,-29.67%,-58.54%,-32.80%,-28.17%,-56.97%,-19.35%,8.27%,-17.26%,Upgrade
4,Accounts Receivable,129.73,104.43,3604,876.45,263.05,237.93,223.13,248.14,253.36,242.7,Upgrade
5,Other Receivables,989.8,692.85,0,5.84,692.41,209.32,1691,548.18,658.05,369.88,Upgrade
6,Receivables,1120,797.29,3604,882.28,955.47,445.72,1915,794.79,922.17,627.04,Upgrade
7,Inventory,909.92,186.17,1214,242.95,7391,7376,7555,7340,7832,7674,Upgrade
8,Prepaid Expenses,-,0.59,-,-,-,10.46,-,13.92,-,61.41,Upgrade
9,Restricted Cash,14.31,16.01,13.77,33.14,41.41,7.7,6.91,46.88,16.59,69.11,Upgrade
10,Other Current Assets,107.34,1278,113.49,4334,59.58,564.95,104.04,612.39,23.36,576.52,Upgrade
11,Total Current Assets,2209,2345,5021,5561,8555,8570,9741,9038,9166,9293,Upgrade
12,"Property, Plant & Equipment",3106,3244,3415,5444,6709,7008,8004,7713,7950,7512,Upgrade
13,Long-Term Investments,30.97,31.07,42.66,43.86,51.51,53.25,68.45,62.01,59.87,91.79,Upgrade
14,Goodwill,-,-,-,-,-,-,-,-,-,8.09,Upgrade
15,Other Intangible Assets,3.14,3.08,3.03,3.08,2.9,2.82,-,-,-,-,Upgrade
16,Long-Term Deferred Tax Assets,5.93,5.66,5.38,6.07,5.01,7.03,14.11,15.73,19.78,17.22,Upgrade
