,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,68333,77776,74154,70824,56150,59934,59266,65386,56876,47495,58245,67659,74198,80829,77918,75085,66067,45562,41482,38622,54177,Upgrade
1,Market Cap Growth,29.77%,29.77%,25.12%,8.32%,-1.28%,26.19%,1.75%,-3.36%,-23.35%,-41.24%,-25.25%,-9.89%,12.31%,77.40%,87.83%,94.41%,21.95%,0.55%,-19.58%,-26.18%,23.48%,Upgrade
2,Enterprise Value,105614,124132,110162,96685,79209,92927,89155,92167,74734,80577,92266,96059,101160,122421,112889,107013,88687,79886,62887,64112,69470,Upgrade
3,Last Close Price,13.64,15.82,15.58,12.80,10.59,11.78,11.55,12.20,10.57,8.33,9.86,11.45,10.88,12.26,13.86,12.86,10.54,7.48,6.76,6.11,9.15,Upgrade
4,PE Ratio,6.52,10.73,10.21,10.11,7.84,9.00,9.32,9.12,8.39,7.35,8.21,8.76,10.73,12.64,14.03,20.96,23.97,20.65,19.78,18.73,19.64,Upgrade
5,Forward PE,6.75,6.92,6.53,5.76,5.04,6.17,6.70,7.37,6.93,5.27,5.76,6.68,7.05,7.76,11.10,12.10,14.14,12.67,12.35,11.32,11.92,Upgrade
6,PS Ratio,0.08,0.14,0.13,0.13,0.10,0.11,0.11,0.12,0.10,0.09,0.11,0.12,0.14,0.16,0.16,0.17,0.17,0.13,0.13,0.14,0.20,Upgrade
7,PB Ratio,0.56,0.82,0.82,0.80,0.66,0.62,0.62,0.67,0.61,0.55,0.64,0.62,0.78,0.94,0.88,0.93,0.83,0.67,0.65,0.64,0.82,Upgrade
8,P/TBV Ratio,1.04,1.04,1.05,1.03,0.87,0.78,0.78,0.84,0.78,0.71,0.83,0.77,0.99,1.20,1.12,1.21,1.10,0.87,0.84,0.81,1.02,Upgrade
9,P/FCF Ratio,-,-18.31,-,-,-,27.99,17.11,-,-,5.95,4.58,-,-,221.19,-16.17,-,-,15.68,11.99,-,-,Upgrade
10,P/OCF Ratio,21.96,21.96,-206.93,-,4.66,6.75,5.62,-,4.73,3.72,3.40,-,6.69,24.63,-68.91,-,-,6.44,5.54,4.43,-,Upgrade
11,PEG Ratio,0.77,0.77,0.73,3.27,0.75,0.91,1.69,1.50,-,-,0.52,0.45,0.30,0.33,0.43,0.50,1.07,1.28,0.93,1.06,1.13,Upgrade
12,EV/Sales Ratio,0.18,0.22,0.19,0.17,0.14,0.17,0.17,0.17,0.14,0.15,0.17,0.17,0.19,0.24,0.24,0.25,0.23,0.24,0.20,0.24,0.26,Upgrade
13,EV/EBITDA Ratio,6.72,8.03,7.35,8.11,6.87,8.39,7.88,8.18,6.34,6.75,7.41,5.32,5.68,6.70,6.12,8.17,8.61,8.84,8.85,9.47,8.87,Upgrade
14,EV/EBIT Ratio,8.43,9.91,9.06,10.60,9.10,11.14,10.43,11.04,8.41,8.86,9.76,6.50,6.94,8.09,7.32,10.43,11.71,12.26,13.26,14.01,12.30,Upgrade
15,EV/FCF Ratio,-24.86,-29.22,-,-,-,43.39,25.73,-,-,10.09,7.25,-,-,335.01,-23.42,-,-,27.50,18.18,-,-,Upgrade
16,Debt / Equity Ratio,0.92,0.92,1.14,0.95,0.74,0.80,0.98,0.83,0.64,0.82,0.91,0.78,0.70,0.92,0.88,0.82,0.76,1.02,1.14,1.00,0.88,Upgrade
17,Debt / EBITDA Ratio,5.56,6.17,4.16,5.84,7.40,5.65,7.57,6.35,7.37,4.80,7.86,5.12,6.20,5.23,2.64,4.31,4.55,4.53,8.62,15.55,6.45,Upgrade
18,Debt / FCF Ratio,-,-20.59,-,-,-,36.03,26.85,-,-,8.84,6.48,-,-,217.68,-16.34,-,-,23.85,20.83,-,-,Upgrade
19,Asset Turnover,2.30,2.86,2.70,2.64,2.54,2.77,2.86,2.60,2.51,2.85,2.79,2.58,2.65,3.12,2.78,2.55,2.15,2.54,1.67,2.06,Upgrade,
20,Inventory Turnover,11.62,9.94,12.01,11.12,11.67,12.76,13.65,12.57,12.22,12.44,13.34,12.03,11.52,11.37,12.15,11.23,11.57,11.16,13.42,8.33,10.83,Upgrade
21,Quick Ratio,0.72,0.72,0.60,0.74,0.71,0.79,0.74,0.79,0.63,0.84,0.73,0.80,0.76,0.87,0.70,0.72,0.67,0.86,0.67,0.79,0.67,Upgrade
22,Current Ratio,1.35,1.35,1.29,1.37,1.45,1.39,1.31,1.39,1.32,1.38,1.36,1.42,1.39,1.44,1.39,1.40,1.39,1.33,1.23,1.28,1.23,Upgrade
23,Return on Equity (ROE),6.74%,10.73%,9.11%,7.80%,7.82%,8.50%,8.43%,5.19%,6.80%,10.57%,7.47%,6.16%,8.70%,12.97%,5.17%,4.59%,6.56%,3.96%,1.39%,0.97%,Upgrade,
24,Return on Assets (ROA),2.96%,5.96%,3.67%,1.47%,3.06%,2.62%,3.00%,1.40%,3.73%,2.02%,3.85%,2.06%,3.77%,8.43%,4.45%,3.47%,4.72%,2.14%,0.65%,2.47%,Upgrade,
25,Return on Capital (ROIC),3.68%,7.39%,4.55%,1.84%,3.79%,3.20%,3.69%,1.75%,4.64%,2.49%,4.67%,2.50%,4.54%,10.23%,5.40%,4.18%,5.78%,2.62%,0.79%,3.01%,Upgrade,
26,Return on Capital Employed (ROCE),10.60%,10.60%,10.69%,8.14%,8.07%,6.92%,7.22%,6.85%,8.35%,8.73%,8.32%,10.94%,12.66%,13.35%,13.47%,9.72%,7.54%,7.55%,6.13%,6.40%,7.59%,Upgrade
27,Earnings Yield,10.61%,9.32%,9.80%,9.89%,12.76%,11.12%,10.73%,10.97%,11.91%,13.61%,12.19%,11.41%,9.32%,7.91%,7.13%,4.77%,4.17%,4.84%,5.06%,5.34%,5.09%,Upgrade
28,FCF Yield,-6.22%,-5.46%,-9.95%,3.97%,8.08%,3.57%,5.85%,4.53%,10.59%,16.81%,21.83%,10.90%,10.19%,0.45%,-6.19%,-7.07%,-4.07%,6.38%,8.34%,12.68%,10.18%,Upgrade
29,Dividend Yield,4.83%,-,-,-,6.24%,-,-,-,5.35%,-,-,-,5.64%,-,-,-,1.13%,-,-,-,1.22%,Upgrade
30,Payout Ratio,59.10%,128.91%,51.75%,19.47%,50.45%,120.53%,34.26%,18.31%,-,325.98%,21.61%,21.46%,26.49%,35.72%,16.84%,36.68%,61.70%,42.29%,144.06%,293.91%,474.16%,Upgrade
31,Buyback Yield / Dilution,0.01%,-0.70%,-0.04%,0.34%,0.44%,-0.45%,0.41%,-0.42%,-1.33%,1.32%,-0.31%,0.32%,-1.43%,1.38%,6.25%,-7.26%,3.48%,-1.33%,-9.73%,9.33%,-2.08%,Upgrade
32,Total Shareholder Return,4.84%,-0.70%,-0.04%,0.34%,6.68%,-0.45%,0.41%,-0.42%,4.02%,1.32%,-0.31%,0.32%,4.21%,1.38%,6.25%,-7.26%,4.60%,-1.33%,-9.73%,9.33%,-0.86%,Upgrade
