,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,26694,26984,28515,29136,22514,22473,24128,21024,21521,19741,19782,20320,18127,21728,16140,13906,12747,12581,12126,12416,13202,Upgrade
1,Market Cap Growth,20.07%,20.07%,18.18%,38.58%,4.62%,13.84%,21.97%,3.46%,18.72%,-9.14%,22.56%,46.13%,42.21%,72.70%,33.11%,12.00%,-3.45%,-7.32%,-15.07%,-22.88%,-6.73%,Upgrade
2,Enterprise Value,21958,20711,21621,18777,16225,16641,20062,14563,15411,15036,15547,18377,16183,19778,15103,13033,11874,11516,12272,14578,15365,Upgrade
3,Last Close Price,6.45,6.52,6.89,6.77,5.23,5.22,5.60,4.71,4.82,4.42,4.43,4.39,3.91,4.69,3.37,2.91,2.66,2.63,2.46,2.52,2.68,Upgrade
4,PE Ratio,10.40,10.53,11.39,12.01,9.55,9.67,11.00,9.75,11.02,9.51,10.19,11.35,11.19,13.22,9.35,8.48,8.73,9.97,10.93,11.22,11.92,Upgrade
5,Forward PE,9.77,9.92,10.48,10.78,8.57,9.16,10.38,10.38,10.38,8.96,9.35,9.99,10.25,10.25,10.25,10.25,10.25,10.25,10.25,10.25,11.39,Upgrade
6,PS Ratio,0.89,0.90,0.94,0.95,0.75,0.76,0.84,0.75,0.78,0.74,0.76,0.83,0.77,0.92,0.68,0.61,0.60,0.62,0.65,0.67,0.68,Upgrade
7,PB Ratio,1.11,0.89,0.97,0.98,0.77,0.79,0.86,0.82,0.86,0.80,0.82,0.84,0.77,0.93,0.70,0.61,0.56,0.56,0.56,0.57,0.61,Upgrade
8,P/TBV Ratio,1.21,1.21,1.32,1.33,1.06,1.08,1.19,1.09,1.16,1.09,1.12,1.15,1.06,1.30,0.99,0.85,0.79,0.78,0.79,0.82,0.88,Upgrade
