,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,23259,22948,20054,22018,22018,23465,23362,24085,23362,23259,23362,24602,25429,28737,25429,24396,23155,21915,21088,22018,26670,Upgrade
1,Market Cap Growth,-2.20%,-2.20%,-14.16%,-8.58%,-5.75%,0.89%,0%,-2.10%,-8.13%,-19.06%,-8.13%,0.85%,9.82%,31.13%,20.59%,10.80%,-13.18%,-15.87%,-33.58%,-39.37%,-11.56%,Upgrade
2,Enterprise Value,132029,129648,123928,123219,123219,124707,120473,112425,111701,111528,110973,106462,107289,113817,108876,97988,96747,94138,86519,88144,92795,Upgrade
3,Last Close Price,2.25,2.22,1.90,2.09,2.09,2.22,2.17,2.24,2.17,2.16,2.11,2.22,2.29,2.59,2.20,2.11,2.00,1.89,1.82,1.90,2.31,Upgrade
4,PE Ratio,27.44,27.08,20.34,22.29,20.32,22.63,25.08,18.00,16.75,15.69,10.91,9.77,9.46,9.89,10.04,12.50,13.64,11.37,10.20,9.15,10.47,Upgrade
5,Forward PE,25.00,24.67,12.93,16.08,17.04,11.35,11.89,12.94,13.29,13.43,9.42,9.24,8.95,14.89,14.91,14.63,14.22,13.78,16.32,11.43,12.51,Upgrade
6,PS Ratio,0.20,0.20,0.17,0.18,0.18,0.18,0.17,0.17,0.16,0.17,0.16,0.17,0.17,0.19,0.19,0.21,0.22,0.20,0.19,0.19,0.22,Upgrade
7,PB Ratio,0.45,0.33,0.29,0.33,0.33,0.33,0.34,0.36,0.35,0.36,0.38,0.39,0.42,0.50,0.41,0.37,0.38,0.37,0.35,0.37,0.45,Upgrade
8,P/TBV Ratio,0.44,0.44,0.39,0.43,0.43,0.46,0.47,0.50,0.49,0.46,0.48,0.50,0.52,0.58,0.47,0.43,0.41,0.39,0.37,0.39,0.47,Upgrade
9,P/FCF Ratio,-,-,-,-3.28,-,-,-,-2.61,-,-10.61,4.95,-,-,2.28,46.02,-,-6.54,-,-,-2.86,-,Upgrade
10,P/OCF Ratio,2.10,2.10,1.88,1.96,1.96,4.15,2.28,2.55,-,6.03,2.08,1.70,-,1.12,1.93,4.24,3.01,2.39,-,2.27,2.72,Upgrade
11,EV/Sales Ratio,1.13,1.11,1.06,1.02,1.00,0.97,0.89,0.78,0.78,0.81,0.76,0.72,0.72,0.77,0.82,0.84,0.90,0.87,0.79,0.76,0.76,Upgrade
12,EV/EBITDA Ratio,10.50,10.22,9.38,9.18,9.14,9.47,9.29,8.46,8.27,8.45,7.71,6.86,6.87,7.01,6.92,6.56,6.67,6.15,5.85,5.96,6.26,Upgrade
13,EV/EBIT Ratio,24.18,23.58,20.81,19.85,19.91,21.47,21.92,19.62,19.16,20.53,16.21,13.33,12.88,12.42,12.80,12.99,13.92,12.43,11.89,11.74,11.95,Upgrade
14,EV/FCF Ratio,-17.78,-,-,-18.36,-,-,-,-12.18,-,-50.89,23.53,-,-,9.04,197.03,-,-27.31,-,-,-11.45,-,Upgrade
15,Debt / Equity Ratio,1.97,1.97,1.98,1.91,1.97,1.79,1.79,1.83,1.81,1.77,1.77,1.81,1.85,1.70,1.72,1.59,1.68,1.56,1.58,1.47,1.49,Upgrade
16,Debt / EBITDA Ratio,10.74,11.55,10.44,9.44,9.43,9.07,8.98,8.83,9.42,8.74,7.31,7.72,10.04,5.55,5.44,6.87,7.82,5.94,5.91,6.51,5.54,Upgrade
17,Debt / FCF Ratio,-,-,-,-19.15,-,-,-,-13.24,-,-51.81,23.33,-,-,7.81,193.38,-,-28.72,-,-,-11.33,-,Upgrade
