,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,374.3,372.87,341.26,314.53,322,-,305.13,-,222.46,-,Upgrade
1,Revenue Growth (YoY),9.68%,18.55%,5.98%,-,5.53%,-,37.16%,-,-15.70%,-,Upgrade
2,Cost of Revenue,260.62,272.08,247.4,234.89,226.79,-,217.27,-,159.7,-,Upgrade
3,Gross Profit,113.68,100.79,93.86,79.64,95.21,-,87.87,-,62.76,-,Upgrade
4,"Selling, General & Admin",69.56,71.73,61.46,63.03,58.05,-,61.18,-,56.42,-,Upgrade
5,Other Operating Expenses,3.41,0.8,-0.81,0.06,-,-,-,-,-0.43,-,Upgrade
6,Operating Expenses,72.97,72.53,60.65,63.09,58.05,-,61.18,-,55.99,-,Upgrade
7,Operating Income,40.71,28.26,33.21,16.55,37.17,-,26.69,-,6.77,-,Upgrade
8,Interest Expense,-3.26,-3.56,-3.18,-3.17,-2.75,-,-3.03,-,-3.67,-,Upgrade
9,Interest & Investment Income,7.58,6.95,6.11,3.97,2.48,-,2.34,-,5.16,-,Upgrade
10,Currency Exchange Gain (Loss),0.26,0.37,1.2,-0.33,1.31,-,0.66,-,-0.45,-,Upgrade
11,EBT Excluding Unusual Items,45.3,32.01,37.35,17.02,38.2,-,26.66,-,7.82,-,Upgrade
12,Gain (Loss) on Sale of Investments,-0.02,-0.03,-0,-0.02,-0.17,-,-0.03,-,-0.07,-,Upgrade
13,Gain (Loss) on Sale of Assets,-,-,0.01,0,-0.09,-,-,-,-,-,Upgrade
14,Asset Writedown,-,-0.5,-,-,-,-,-,-,-,-,Upgrade
15,Other Unusual Items,-,0.01,-,2.17,1.14,-,-,-,-,-,Upgrade
16,Pretax Income,45.28,31.49,37.36,19.16,39.08,-,26.64,-,7.75,-,Upgrade
17,Income Tax Expense,7.88,4.74,5.71,2.01,7.02,-,4.53,-,1.19,-,Upgrade
18,Earnings From Continuing Operations,37.4,26.74,31.65,17.16,32.06,-,22.11,-,6.56,-,Upgrade
19,Earnings From Discontinued Operations,-,-,-,-,-,-,0.35,-,-11.41,-,Upgrade
20,Net Income to Company,37.4,26.74,31.65,17.16,32.06,-,22.46,-,-4.85,-,Upgrade
21,Minority Interest in Earnings,-,-,-,-,-,-,0.11,-,3.79,-,Upgrade
22,Net Income,37.4,26.74,31.65,17.16,32.06,-,22.56,-,-1.06,-,Upgrade
23,Net Income to Common,37.4,26.74,31.65,17.16,32.06,-,22.56,-,-1.06,-,Upgrade
24,Net Income Growth,18.18%,55.90%,-1.30%,-,42.10%,-,-,-,-,-,Upgrade
25,Shares Outstanding (Basic),1332,1332,1332,1332,1332,-,1332,-,1333,-,Upgrade
26,Shares Outstanding (Diluted),1332,1332,1332,1332,1332,-,1332,-,1333,-,Upgrade
27,Shares Change (YoY),-,-,-,-,-,-,-0.08%,-,-,-,Upgrade
28,EPS (Basic),0.03,0.02,0.02,0.01,0.02,-,0.02,-,-0.00,-,Upgrade
29,EPS (Diluted),0.03,0.02,0.02,0.01,0.02,-,0.02,-,-0.00,-,Upgrade
30,EPS Growth,18.17%,55.90%,-1.30%,-,42.10%,-,-,-,-,-,Upgrade
31,Free Cash Flow,55.6,21.49,10.82,8.13,57.17,-,-27.43,-,33.1,-,Upgrade
32,Free Cash Flow Per Share,0.04,0.02,0.01,0.01,0.04,-,-0.02,-,0.02,-,Upgrade
33,Operating Margin,10.88%,7.58%,9.73%,5.26%,11.54%,-,8.75%,-,3.04%,-,Upgrade
34,Profit Margin,9.99%,7.17%,9.27%,5.45%,9.96%,-,7.39%,-,-0.48%,-,Upgrade
35,Free Cash Flow Margin,14.85%,5.76%,3.17%,2.59%,17.75%,-,-8.99%,-,14.88%,-,Upgrade
36,EBITDA,42.29,29.53,34.02,17.45,37.99,-,28.18,-,9.8,-,Upgrade
37,D&A For EBITDA,1.58,1.27,0.81,0.9,0.82,1.25,1.48,0.61,3.03,3.17,Upgrade
38,EBIT,40.71,28.26,33.21,16.55,37.17,-,26.69,-,6.77,-,Upgrade
