,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,140,151,107,112,125,137,153,179,107,124,220,Upgrade
1,Market Cap Growth,34.52%,34.52%,-14.89%,-18.45%,-18.26%,-23.13%,43.75%,43.98%,-51.55%,-61.89%,-46.77%,Upgrade
2,Enterprise Value,-69,-31,34,51,65,118,169,162,103,152,281,Upgrade
3,Last Close Price,0.10,0.11,0.08,0.08,0.09,0.10,0.12,0.13,0.08,0.09,0.17,Upgrade
4,PE Ratio,2.18,2.35,1.83,2.29,2.54,4.28,-,7.91,-,-,-,Upgrade
5,PS Ratio,0.19,0.20,0.15,0.17,0.20,0.43,-,0.59,-,0.56,-,Upgrade
6,PB Ratio,0.18,0.20,0.15,0.16,0.19,0.21,0.25,0.30,0.19,0.23,0.40,Upgrade
7,P/TBV Ratio,0.20,0.20,0.15,0.16,0.19,0.21,0.25,0.30,0.19,0.23,0.40,Upgrade
8,P/FCF Ratio,1.81,1.95,3.30,5.91,1.92,2.40,-,-,-,3.75,-,Upgrade
9,P/OCF Ratio,1.84,1.84,2.63,4.66,1.78,2.22,-,-,-,3.71,-,Upgrade
10,EV/Sales Ratio,-,-,0.05,0.08,0.10,0.37,-,0.53,-,0.68,-,Upgrade
11,EV/EBITDA Ratio,-,-,0.53,1.00,1.17,3.11,-,5.75,-,15.51,-,Upgrade
12,EV/EBIT Ratio,-,-,0.55,1.03,1.20,3.18,-,6.07,-,22.43,-,Upgrade
13,EV/FCF Ratio,-0.90,-,1.04,2.70,0.99,2.07,-,-,-,4.59,-,Upgrade
14,Debt / Equity Ratio,0.17,0.17,0.20,0.21,0.23,0.24,0.26,0.27,0.32,0.33,0.34,Upgrade
15,Debt / FCF Ratio,1.73,1.73,4.47,7.95,2.36,2.74,-,-,-,5.37,-,Upgrade
16,Return on Capital Employed (ROCE),8.45%,8.46%,7.78%,6.44%,7.14%,4.99%,-,3.89%,-,1.04%,-,Upgrade
17,Earnings Yield,45.85%,42.61%,54.78%,43.61%,39.30%,23.37%,-,12.64%,-,-0.86%,-,Upgrade
18,FCF Yield,55.11%,51.21%,30.31%,16.93%,52.15%,41.66%,-,-15.36%,-,26.70%,-,Upgrade
19,Buyback Yield / Dilution,-,-,-,-,-,-,0.08%,-,-,-,Upgrade,
20,Total Shareholder Return,-,-,-,-,-,-,0.08%,-,-,-,Upgrade,
