,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,"Property, Plant & Equipment",7447,8050,8206,7824,8336,9534,10225,10799,11822,12608,Upgrade
1,Cash & Equivalents,656.55,570.58,621.63,511.64,569.13,492.92,558.7,430.92,571.02,480.3,Upgrade
2,Accounts Receivable,107.62,104.2,121.54,136.57,143.52,143.6,157.42,183.62,160.24,98.34,Upgrade
3,Other Receivables,-,-,-,-,0.56,11.64,0.45,8.47,-,0.13,Upgrade
4,Other Current Assets,19.76,19.55,24.55,21.39,13.4,10.48,20.67,29.03,22.42,11.14,Upgrade
5,Deferred Long-Term Tax Assets,0.22,0.1,0.01,-,-,-,-,-,-,-,Upgrade
6,Total Assets,8231,8744,8974,8493,9062,10192,10962,11451,12575,13198,Upgrade
7,Current Portion of Long-Term Debt,-,0.08,-,0.08,-,0.08,-,200.07,-,0.07,Upgrade
8,Long-Term Debt,201.41,201.41,201.49,201.49,201.57,201.57,201.65,1.65,201.72,201.72,Upgrade
9,Accrued Expenses,2.89,2.56,1.51,1.45,1.99,1.65,1.49,1.51,1.66,1.75,Upgrade
10,Current Income Taxes Payable,6.49,2.04,9.26,5.05,0.67,0.01,4.28,0.01,20.25,13.62,Upgrade
11,Other Current Liabilities,236.18,142.42,232.8,138.32,241.76,184.37,257.99,192.89,302.18,208.71,Upgrade
12,Long-Term Deferred Tax Liabilities,126.9,122.77,118.58,114.49,110.17,105.98,101.67,97.49,93.39,89.37,Upgrade
13,Other Long-Term Liabilities,-,-,-,-,2.02,-,-,-,-,-,Upgrade
14,Total Liabilities,573.86,471.28,563.63,460.89,558.18,493.66,567.07,493.61,619.2,515.23,Upgrade
15,Common Stock,121.83,121.83,121.83,121.83,121.83,121.83,121.83,121.83,121.83,121.83,Upgrade
16,Retained Earnings,2998,3323,3391,3200,3422,4017,4364,4647,5156,5519,Upgrade
17,Comprehensive Income & Other,900.95,900.95,900.95,900.95,900.95,900.95,900.95,900.95,900.95,900.95,Upgrade
18,Total Common Equity,4020,4346,4414,4223,4445,5039,5387,5669,6179,6542,Upgrade
19,Minority Interest,3637,3927,3996,3809,4060,4659,5008,5288,5777,6140,Upgrade
20,Shareholders' Equity,7657,8273,8410,8032,8504,9699,10395,10957,11956,12682,Upgrade
21,Total Liabilities & Equity,8231,8744,8974,8493,9062,10192,10962,11451,12575,13198,Upgrade
22,Total Debt,201.41,201.49,201.49,201.57,201.57,201.65,201.65,201.72,201.72,201.79,Upgrade
23,Net Cash / Debt,455.15,369.09,420.14,310.07,367.56,291.27,357.05,229.2,369.3,278.51,Upgrade
24,Net Cash Growth,8.33%,19.03%,14.30%,6.45%,2.94%,27.08%,-3.32%,-17.71%,-36.44%,-23.65%,Upgrade
25,Net Cash Per Share,0.96,0.78,0.89,0.65,0.77,0.61,0.75,0.48,0.78,0.59,Upgrade
26,Filing Date Shares Outstanding,474.73,474.73,474.73,474.73,474.73,474.73,474.73,474.73,474.73,474.73,Upgrade
27,Total Common Shares Outstanding,474.73,474.73,474.73,474.73,474.73,474.73,474.73,474.73,474.73,474.73,Upgrade
28,Book Value Per Share,8.47,9.15,9.30,8.90,9.36,10.62,11.35,11.94,13.02,13.78,Upgrade
29,Tangible Book Value,4020,4346,4414,4223,4445,5039,5387,5669,6179,6542,Upgrade
30,Tangible Book Value Per Share,8.47,9.15,9.30,8.90,9.36,10.62,11.35,11.94,13.02,13.78,Upgrade
