,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Jul '24 Jul 31, 2024","Jan '24 Jan 31, 2024","Jul '23 Jul 31, 2023","Jan '23 Jan 31, 2023","Jul '22 Jul 31, 2022","Jan '22 Jan 31, 2022","Jul '21 Jul 31, 2021","Jan '21 Jan 31, 2021","Jul '20 Jul 31, 2020","Jan '20 Jan 31, 2020",+2 Quarters
0,Operating Revenue,18.22,10.84,5.38,2.77,10.99,48.81,73.51,42.64,17.15,83.17,Upgrade
1,Other Revenue,13.3,14.04,14.65,14.08,13.5,13.98,15.92,-,-,-,Upgrade
2,Revenue,31.52,24.88,20.02,16.85,24.48,62.79,89.43,42.64,17.15,83.17,Upgrade
3,Revenue Growth (YoY),57.41%,47.64%,-18.22%,-73.16%,-72.62%,47.26%,421.52%,-48.73%,-86.93%,-72.37%,Upgrade
4,Cost of Revenue,8.86,4.79,1.69,1.89,5.95,29.05,39.81,23.96,12.95,53.67,Upgrade
5,Gross Profit,22.66,20.09,18.33,14.97,18.54,33.74,49.62,18.68,4.2,29.5,Upgrade
6,"Selling, General & Admin",24.81,24.28,26.4,24.52,20.88,26.64,24.39,20.57,22.78,40.67,Upgrade
7,Other Operating Expenses,5.39,5.68,4.97,6.42,7.51,6.32,6.52,6.53,6.26,6.05,Upgrade
8,Operating Expenses,34.16,35.4,38.72,37.38,34.3,42.24,37.78,32.24,30.39,46.72,Upgrade
9,Operating Income,-11.5,-15.31,-20.39,-22.41,-15.76,-8.5,11.83,-13.56,-26.19,-17.22,Upgrade
10,Interest Expense,-0.05,-0,-0.01,-0.02,-0.03,-0.07,-0.19,-0.07,-0.02,-,Upgrade
11,Interest & Investment Income,6.53,7.14,6.22,5.18,6.62,5.79,15.42,11.79,13.79,15.03,Upgrade
12,Earnings From Equity Investments,11.35,8.94,3.4,-4.39,-14.28,-10.98,-7.84,-8.52,-16.89,-4.34,Upgrade
13,Other Non Operating Income (Expenses),2.39,1.57,2.52,4.19,2.53,2.57,-4.8,9.41,11.36,1.26,Upgrade
14,EBT Excluding Unusual Items,8.72,2.33,-8.25,-17.46,-20.92,-11.2,14.42,-0.95,-17.94,-5.27,Upgrade
15,Gain (Loss) on Sale of Investments,-8.81,2.22,-14.02,5.18,-3.25,-41.33,-34.85,2.98,-0.65,-7.02,Upgrade
16,Gain (Loss) on Sale of Assets,-0.36,0.36,-,-,-,-,-,-,1.14,-,Upgrade
17,Other Unusual Items,-,-,-,-,-,-,1.27,-,-,-,Upgrade
18,Pretax Income,-0.45,4.91,-22.27,-12.29,-24.17,-52.53,-19.15,2.03,-17.46,-12.29,Upgrade
19,Income Tax Expense,0.71,-0.05,-0.47,-0.39,23.71,3.91,8.28,4.05,-5.94,8.4,Upgrade
20,Earnings From Continuing Operations,-1.16,4.95,-21.8,-11.89,-47.88,-56.43,-27.43,-2.02,-11.52,-20.69,Upgrade
21,Minority Interest in Earnings,0.41,1.38,1.66,2.07,7.06,-1,-3.41,-1.21,-0.08,2.78,Upgrade
22,Net Income,-0.76,6.33,-20.15,-9.82,-40.82,-57.44,-30.84,-3.23,-11.59,-17.91,Upgrade
23,Net Income to Common,-0.76,6.33,-20.15,-9.82,-40.82,-57.44,-30.84,-3.23,-11.59,-17.91,Upgrade
24,Shares Outstanding (Basic),194,194,194,194,194,194,194,194,194,194,Upgrade
25,Shares Outstanding (Diluted),194,194,194,194,194,194,194,194,194,194,Upgrade
26,Shares Change (YoY),-,-,-,-,-,-,0.02%,-,-,-,Upgrade
27,EPS (Basic),-0.00,0.03,-0.10,-0.05,-0.21,-0.30,-0.16,-0.02,-0.06,-0.09,Upgrade
28,EPS (Diluted),-0.00,0.03,-0.10,-0.05,-0.21,-0.30,-0.16,-0.02,-0.06,-0.09,Upgrade
29,Free Cash Flow,-9.28,-25.47,-13.18,-129.05,2.19,126.19,-20.95,6.56,7.46,10.49,Upgrade
30,Free Cash Flow Per Share,-0.05,-0.13,-0.07,-0.66,0.01,0.65,-0.11,0.03,0.04,0.05,Upgrade
31,Operating Margin,-36.49%,-61.53%,-101.83%,-133.00%,-64.37%,-13.54%,13.23%,-31.80%,-152.74%,-20.70%,Upgrade
32,Profit Margin,-2.40%,25.43%,-100.62%,-58.27%,-166.72%,-91.47%,-34.48%,-7.58%,-67.60%,-21.53%,Upgrade
33,Free Cash Flow Margin,-29.44%,-102.37%,-65.80%,-765.74%,8.96%,200.97%,-23.43%,15.38%,43.52%,12.62%,Upgrade
34,EBITDA,-6.75,-10.24,-16,-16.71,-8.87,-2.82,17.73,-7.62,-20.41,-11.76,Upgrade
35,D&A For EBITDA,4.76,5.07,4.39,5.71,6.89,5.68,5.9,5.94,5.79,5.46,Upgrade
36,EBIT,-11.5,-15.31,-20.39,-22.41,-15.76,-8.5,11.83,-13.56,-26.19,-17.22,Upgrade
