,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,1710,2893,2616,1349,1628,1743,1300,1984,630.84,411.52,Upgrade
1,Short-Term Investments,1753,418.15,519.32,521.55,997.31,51.29,-,100,-,-,Upgrade
2,Trading Asset Securities,473.08,511.24,985.24,1173,-,-,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,3936,3822,4121,3043,2626,1794,1300,2084,630.84,411.52,Upgrade
4,Cash Growth,-4.48%,25.61%,56.94%,69.60%,102.01%,-13.88%,106.05%,406.30%,-1.77%,311.85%,Upgrade
5,Accounts Receivable,3425,3919,2958,3307,3231,4289,4244,3477,5624,4836,Upgrade
6,Receivables,3425,3919,2958,3307,3231,4289,4244,3477,5624,4836,Upgrade
7,Inventory,1408,1778,1096,1184,1580,2258,2520,1943,1381,1913,Upgrade
8,Other Current Assets,1191,1588,1458,1059,1174,973.49,621.22,378.94,329.18,202.68,Upgrade
9,Total Current Assets,9961,11107,9633,8594,8611,9315,8684,7882,7965,7363,Upgrade
10,"Property, Plant & Equipment",2700,2845,2997,3140,3142,3144,3058,2960,2885,2704,Upgrade
11,Long-Term Investments,949.48,758.61,682.63,330,325.35,344.49,375.02,416.06,428.99,433.19,Upgrade
12,Other Intangible Assets,19.51,22.69,24.77,26.3,23.31,20.13,4.17,4.28,4.59,4.9,Upgrade
13,Long-Term Deferred Tax Assets,171.89,180.29,183.01,165.67,129.71,109.99,97.93,81.45,51.63,43.5,Upgrade
14,Other Long-Term Assets,37.83,29.43,32.18,29.55,50.51,114.03,60.11,59.52,51.93,86.39,Upgrade
15,Total Assets,13840,14943,13553,12285,12281,13048,12280,11403,11387,10635,Upgrade
16,Accounts Payable,4179,5228,3649,4187,4230,5501,5175,5467,5242,5592,Upgrade
17,Accrued Expenses,85.46,78.32,48.56,77.78,98.42,186.68,128.38,157.7,113.01,123.01,Upgrade
18,Current Portion of Long-Term Debt,4019,4152,4322,2616,2514,1708,1559,1104,1942,1270,Upgrade
19,Current Portion of Leases,7.26,8.39,9.62,13.13,10.96,17.06,28.97,25.82,25.14,23.36,Upgrade
20,Current Income Taxes Payable,6.19,11.71,13.25,11.57,38.16,48.88,78.91,76.74,53.2,49.39,Upgrade
21,Current Unearned Revenue,8.1,5.55,8.97,16.31,21.31,23.97,16.44,7.99,314.81,257.07,Upgrade
22,Other Current Liabilities,273.28,183.34,263.25,327.53,291.46,594.25,641.38,436.67,185.77,229.13,Upgrade
23,Total Current Liabilities,8578,9666,8314,7249,7204,8079,7628,7276,7876,7543,Upgrade
24,Long-Term Debt,120.47,219.49,230.84,-,50,50,78.96,159.21,191.3,59.24,Upgrade
