,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+3 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+3 Quarters
0,Market Capitalization,3971,2651,2621,1943,2737,2785,2293,2196,1924,1967,2253,2778,3297,3124,3918,4488,5715,6016,-,-,-,Upgrade
1,Market Cap Growth,-4.80%,-4.80%,14.28%,-11.53%,42.24%,41.58%,1.79%,-20.93%,-41.65%,-37.05%,-42.50%,-38.11%,-42.31%,-48.06%,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,3194,1666,1900,1409,2203,1773,1889,1053,781,811,1092,1509,2029,1788,2564,3064,4291,5798,-,-,-,Upgrade
3,Last Close Price,31.83,21.25,20.95,15.42,21.72,22.10,18.20,17.43,15.27,15.61,17.88,21.70,25.76,24.41,30.22,34.61,44.07,46.39,-,-,-,Upgrade
4,PE Ratio,-,-,-57.41,-26.53,-,-22.80,-,-,-,-90.33,-,-,-,57.38,60.25,48.48,53.73,54.60,-,-,-,Upgrade
5,PS Ratio,5.14,3.46,3.04,2.44,4.05,4.40,3.80,3.50,2.68,2.56,2.91,3.75,4.61,4.20,5.07,5.30,6.69,7.18,-,-,-,Upgrade
6,PB Ratio,2.60,1.73,1.70,1.26,1.78,1.73,1.43,1.36,1.18,1.15,1.30,1.61,1.85,1.75,2.22,2.47,3.17,3.38,-,-,-,Upgrade
7,P/TBV Ratio,1.79,1.79,1.76,1.31,1.85,1.80,1.48,1.41,1.22,1.19,1.34,1.66,1.91,1.80,2.28,2.54,3.27,3.48,-,-,-,Upgrade
8,P/FCF Ratio,59.09,39.45,-,-155.52,-29.26,-,-,-,-,-,-,-,-,-,-,-,179.56,361.57,-,-,-,Upgrade
9,P/OCF Ratio,24.53,24.53,-,94.02,-44.08,-,-,-,-,-,-,-,184.24,-,39.44,56.67,57.73,80.81,-,-,-,Upgrade
10,EV/Sales Ratio,4.16,2.17,2.20,1.77,3.26,2.80,3.13,1.68,1.09,1.05,1.41,2.04,2.84,2.40,3.31,3.62,5.02,6.92,-,-,-,Upgrade
11,EV/EBITDA Ratio,-,-30.10,-42.65,-17.04,-,-11.07,-,-,-,-13.37,-,-,-,39.28,-,27.20,31.82,41.27,-,-,-,Upgrade
12,EV/EBIT Ratio,-,-21.79,-,-13.56,-,-9.53,-,-,-,-,-,-,-,56.44,-,30.67,35.04,45.12,-,-,-,Upgrade
13,EV/FCF Ratio,47.53,24.79,-,-112.81,-23.55,-,-,-,-,-,-,-,-,-,-,-,134.83,348.45,-,-,-,Upgrade
14,Debt / Equity Ratio,0.17,0.17,0.18,0.17,0.16,0.17,0.16,0.17,0.17,0.18,0.19,0.19,0.15,0.07,0.08,0.08,0.04,0.03,-,0.06,0.06,Upgrade
15,Debt / EBITDA Ratio,-,8.82,4.78,5.77,-,3.67,-,-,-,69.91,-,-,-,1.42,5.22,3.46,1.07,0.29,-,0.22,0.32,Upgrade
16,Debt / FCF Ratio,3.84,3.84,-,-20.63,-2.67,-,-,-,-,-,-,-,-,-,-,-,2.19,3.48,-,1.21,2.82,Upgrade
17,Asset Turnover,0.24,0.41,0.40,0.40,0.43,0.30,0.18,0.31,0.34,0.31,0.32,0.39,0.38,0.27,0.30,0.47,-,-,-,-,Upgrade,
18,Inventory Turnover,6.57,3.57,6.97,5.88,7.68,7.03,6.42,3.05,7.38,4.93,5.69,5.31,6.69,5.73,5.55,5.38,8.45,-,-,-,-,Upgrade
19,Quick Ratio,2.49,2.49,3.09,2.37,3.16,2.68,4.47,2.90,4.46,4.10,4.12,4.18,4.40,7.85,8.28,9.26,7.37,7.74,-,-,2.39,Upgrade
20,Current Ratio,3.35,3.35,3.31,3.21,3.44,4.08,4.77,5.40,4.77,4.41,4.41,4.48,4.73,8.41,8.73,9.72,7.76,8.20,-,-,2.83,Upgrade
21,Return on Equity (ROE),-2.58%,2.20%,2.20%,-17.64%,1.33%,-4.31%,-2.35%,-23.91%,-0.05%,-1.82%,-2.08%,-1.32%,4.18%,0.39%,3.06%,4.54%,-,-,21.78%,-,Upgrade,
22,Return on Assets (ROA),0.33%,-0.51%,0.78%,-9.69%,1.37%,-4.99%,-1.37%,-16.81%,-0.25%,-3.93%,-1.47%,-2.84%,2.25%,-0.89%,0.87%,1.55%,-,-,-,-,Upgrade,
23,Return on Capital (ROIC),0.38%,-0.60%,0.93%,-11.14%,1.51%,-5.38%,-1.48%,-18.55%,-0.27%,-4.31%,-1.63%,-3.15%,2.47%,-0.97%,0.96%,1.74%,-,-,13.99%,-,Upgrade,
24,Return on Capital Employed (ROCE),-,-4.78%,-,-6.44%,-,-10.95%,-,-,-,-,-,-,-,1.67%,-,5.15%,6.55%,6.98%,-,-,26.23%,Upgrade
25,Earnings Yield,-1.49%,-2.23%,-1.74%,-3.77%,-3.35%,-4.39%,-5.52%,-5.27%,-6.00%,-1.11%,-0.16%,0.19%,0.86%,1.74%,1.66%,2.06%,1.86%,1.83%,-,-,-,Upgrade
26,FCF Yield,1.69%,2.53%,-1.12%,-0.64%,-3.42%,-4.45%,-6.77%,-6.62%,-7.61%,-6.65%,-5.04%,-4.73%,-3.32%,-2.24%,-0.64%,-0.07%,0.56%,0.28%,-,-,-,Upgrade
27,Dividend Yield,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.86%,-,-,-,-,Upgrade
28,Payout Ratio,0.00%,-,6.37%,7.53%,-,17.87%,-,-,-,470.27%,-,-,-,270.31%,136.70%,7.11%,4.86%,1.53%,1.76%,1.72%,5.15%,Upgrade
29,Buyback Yield / Dilution,1.77%,2.34%,2.24%,1.84%,0.58%,-0.07%,-0.10%,0.08%,5.86%,0.08%,0.03%,-0.09%,-0.10%,-20.05%,-33.27%,-33.30%,-33.37%,-11.12%,-,-,-,Upgrade
30,Total Shareholder Return,1.77%,2.34%,2.24%,1.84%,0.58%,-0.07%,-0.10%,0.08%,5.86%,0.08%,0.03%,-0.09%,-0.10%,-20.05%,-33.27%,-33.30%,-32.51%,-11.12%,-,-,-,Upgrade
