,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,7993,7175,6300,8989,12464,5273,5562,6388,5305,4446,4591,4526,5056,4526,5072,4960,5530,5241,5449,4754,4834,Upgrade
1,Market Cap Growth,36.07%,36.07%,13.28%,40.70%,134.95%,18.59%,21.15%,41.13%,4.92%,-1.77%,-9.49%,-8.74%,-8.56%,-13.63%,-6.92%,4.34%,14.39%,5.19%,2.28%,-19.71%,20.46%,Upgrade
2,Enterprise Value,7295,6691,5873,8392,11867,4657,4927,5591,4491,3735,3876,3775,4304,3814,4400,4213,4703,4078,4074,3480,3560,Upgrade
3,Last Close Price,9.96,8.94,7.85,11.07,15.34,6.49,6.85,7.76,6.45,5.40,5.58,5.41,6.04,5.41,6.06,5.83,6.50,6.16,6.41,5.08,5.17,Upgrade
4,PE Ratio,127.25,142.70,95.13,91.70,109.05,45.37,47.05,56.05,48.16,36.03,38.50,33.99,35.60,31.06,31.54,29.33,30.36,33.55,30.22,27.82,25.66,Upgrade
5,Forward PE,-,25.38,25.38,25.38,25.38,25.38,25.38,25.38,25.38,25.38,25.38,25.38,25.38,25.38,25.38,25.38,25.38,25.38,25.38,25.38,25.38,Upgrade
6,PS Ratio,5.39,4.98,4.27,6.20,8.45,3.78,3.91,4.37,3.53,2.76,2.90,2.58,2.84,2.65,2.89,2.86,3.17,2.93,3.00,2.80,2.85,Upgrade
7,PB Ratio,3.50,3.07,2.69,3.73,5.18,2.23,2.37,2.68,2.24,-,1.98,1.92,2.15,1.97,2.22,2.15,2.42,2.33,2.46,1.71,1.76,Upgrade
8,P/TBV Ratio,3.59,3.59,3.16,4.38,6.09,2.63,2.80,3.16,2.65,-,2.36,2.28,2.57,2.36,2.68,2.58,2.92,2.83,2.99,2.00,2.07,Upgrade
9,P/FCF Ratio,36.12,30.44,157.85,-,-,-32.49,-51.27,-,-,26.51,31.00,-,30.50,23.26,20.87,-,21.62,18.09,23.19,-,22.77,Upgrade
10,P/OCF Ratio,13.07,20.35,26.14,29.97,-,12.19,14.06,17.81,16.10,11.29,10.62,-,11.61,9.73,10.50,-,11.07,8.82,10.74,10.72,10.68,Upgrade
11,PEG Ratio,2.39,2.39,2.39,2.39,2.39,2.39,2.39,2.39,2.39,2.39,2.39,2.39,2.39,2.39,2.39,2.39,2.39,2.39,2.39,2.39,2.39,Upgrade
12,EV/Sales Ratio,5.06,4.65,3.98,5.79,8.05,3.34,3.46,3.83,2.98,2.32,2.45,2.15,2.42,2.23,2.50,2.43,2.70,2.28,2.24,2.05,2.10,Upgrade
13,EV/EBITDA Ratio,39.41,24.46,20.81,26.16,34.14,18.05,19.50,22.44,18.14,14.41,14.50,13.54,15.03,12.69,14.59,13.89,14.98,14.36,13.34,11.71,11.34,Upgrade
14,EV/EBIT Ratio,-,79.21,64.57,-,75.55,74.20,86.04,102.71,-,58.41,49.79,42.09,43.55,33.32,40.01,37.16,38.27,44.50,36.25,34.44,-,Upgrade
15,EV/FCF Ratio,32.97,28.39,147.15,-,-,-28.70,-45.42,-,-,22.27,26.17,-,25.97,19.60,18.11,-,18.39,14.08,17.34,-,16.77,Upgrade
16,Debt / Equity Ratio,0.16,0.16,0.24,0.22,0.20,0.13,0.21,0.16,0.11,-,0.03,0.03,0.03,0.01,0.10,0.13,0.13,0.13,-,-,-,Upgrade
17,Debt / EBITDA Ratio,2.04,1.71,2.02,3.53,0.90,1.20,1.16,1.54,0.94,-,0.15,0.24,0.20,0.11,0.55,1.06,1.16,1.11,-,-,-,Upgrade
18,Debt / FCF Ratio,1.71,1.60,13.83,-,-,-1.89,-4.58,-,-,-,0.42,-,0.39,0.15,0.95,-,1.17,1.04,-,-,-,Upgrade
19,Asset Turnover,0.26,0.33,0.25,0.52,0.30,0.32,0.29,-,-,0.40,0.37,0.62,0.32,0.55,0.38,0.52,0.38,0.54,0.39,0.58,Upgrade,
20,Inventory Turnover,28.97,27.72,39.66,25.78,-,25.12,29.77,27.97,-,-,27.57,24.34,27.85,13.35,23.42,15.25,25.48,38.10,63.41,38.82,51.26,Upgrade
21,Quick Ratio,0.96,0.96,0.91,0.86,0.85,0.95,0.98,1.03,0.97,-,1.01,1.01,1.01,0.88,0.92,0.90,0.91,1.07,1.05,1.71,1.62,Upgrade
22,Current Ratio,1.02,1.02,0.96,0.93,0.91,1.01,1.04,1.08,1.01,-,1.08,1.09,1.06,1.02,1.01,0.99,0.98,1.17,1.11,1.79,1.70,Upgrade
23,Return on Equity (ROE),0.02%,2.07%,0.16%,7.08%,2.37%,7.12%,2.71%,-,-,6.88%,2.38%,9.01%,2.20%,9.11%,4.12%,9.83%,5.08%,9.55%,5.29%,3.94%,Upgrade,
24,Return on Assets (ROA),0.52%,0.05%,-0.56%,5.01%,0.92%,2.58%,0.93%,-,-,2.72%,0.89%,0.11%,1.55%,3.31%,1.43%,1.12%,1.26%,3.63%,2.08%,-0.92%,Upgrade,
25,Return on Capital (ROIC),0.77%,0.08%,-0.83%,7.62%,1.38%,3.77%,1.39%,-,-,4.12%,1.36%,0.18%,2.43%,5.02%,2.14%,1.69%,2.00%,5.48%,2.88%,-1.28%,Upgrade,
26,Return on Capital Employed (ROCE),-,3.18%,3.49%,-,5.85%,2.38%,2.21%,2.08%,-,-,3.21%,3.62%,4.00%,4.75%,4.57%,4.72%,5.17%,3.75%,4.86%,3.51%,-,Upgrade
27,Earnings Yield,0.76%,0.70%,1.05%,1.09%,0.92%,2.20%,2.13%,1.78%,2.08%,2.78%,2.60%,2.94%,2.81%,3.22%,3.17%,3.41%,3.29%,2.98%,3.31%,3.59%,3.90%,Upgrade
28,FCF Yield,2.77%,3.29%,0.63%,0.26%,-,-3.08%,-1.95%,-1.26%,0.32%,3.77%,3.23%,3.71%,3.28%,4.30%,4.79%,4.39%,4.63%,5.53%,4.31%,3.80%,4.39%,Upgrade
29,Dividend Yield,1.00%,-,-,-,0.65%,-,-,-,1.55%,-,-,-,1.66%,-,-,-,1.54%,-,-,-,14.88%,Upgrade
30,Payout Ratio,152.51%,1922.15%,663.19%,105.61%,-,16.83%,187.22%,10.18%,-,34.04%,200.07%,-,-,5.66%,152.69%,11.80%,1.53%,1223.98%,424.46%,-,-,Upgrade
31,Buyback Yield / Dilution,0.82%,-8.34%,9.04%,0.64%,-8.67%,0.67%,1.42%,-2.03%,1.45%,-4.24%,2.95%,1.03%,1.30%,0.01%,-0.72%,0.89%,12.55%,0.03%,1.81%,-1.97%,-8.86%,Upgrade
32,Total Shareholder Return,1.82%,-8.34%,9.04%,0.64%,-8.02%,0.67%,1.42%,-2.03%,3.00%,-4.24%,2.95%,1.03%,2.95%,0.01%,-0.72%,0.89%,14.09%,0.03%,1.81%,-1.97%,6.02%,Upgrade
