,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,2744,2666,2037,2280,3011,2985,3482,3350,3380,3370,4258,4478,5028,4933,3526,3970,4210,5170,3113,2954,2223,Upgrade
1,Market Cap Growth,-10.68%,-10.68%,-41.48%,-31.93%,-10.92%,-11.42%,-18.24%,-25.19%,-32.78%,-31.70%,20.76%,12.81%,19.45%,-4.57%,13.29%,34.38%,89.37%,146.91%,42.64%,15.11%,10.26%,Upgrade
2,Enterprise Value,2831,2796,2154,2342,3117,3198,3651,3417,3446,3601,4421,4165,4715,4668,3259,3671,3911,4944,3043,3144,2413,Upgrade
3,Last Close Price,7.42,7.18,5.49,6.12,7.97,7.90,9.22,8.76,8.84,8.81,11.13,11.64,13.07,12.92,9.24,10.34,10.97,13.47,8.11,7.67,5.77,Upgrade
4,PE Ratio,24.03,24.45,22.50,37.95,55.78,43.52,46.31,31.16,25.38,22.19,18.69,19.02,24.94,31.52,49.66,88.87,-,105.93,57.35,75.75,-,Upgrade
5,Forward PE,-,46.25,46.25,46.25,46.25,46.25,46.25,46.25,46.25,46.25,46.25,46.25,46.25,46.25,46.25,46.25,46.25,46.25,46.25,46.25,46.25,Upgrade
6,PS Ratio,1.10,1.11,0.84,0.93,1.19,1.15,1.33,1.26,1.25,1.22,1.48,1.56,1.82,1.91,1.53,1.80,2.05,2.54,1.59,1.63,1.23,Upgrade
7,PB Ratio,1.35,1.31,1.02,1.17,1.52,1.49,1.73,1.64,1.69,1.77,2.27,2.42,2.77,2.84,2.15,2.47,2.63,3.22,1.95,1.87,1.42,Upgrade
8,P/TBV Ratio,1.39,1.39,1.08,1.24,1.62,1.59,1.84,1.75,1.80,1.89,2.44,2.60,2.99,3.07,2.33,2.69,2.87,3.51,2.12,2.04,1.55,Upgrade
9,P/FCF Ratio,66.33,64.45,-,-,23.15,135.05,-,-,-,-13.45,-,-,-,936.20,53.96,36.26,-,10.19,6.91,9.31,38.00,Upgrade
10,P/OCF Ratio,15.21,15.21,8.51,-,10.67,25.33,21.84,19.93,-,95.41,-50.20,-,-,25.79,14.06,14.08,-,9.33,6.41,7.98,14.44,Upgrade
11,EV/Sales Ratio,1.18,1.17,0.89,0.95,1.24,1.23,1.40,1.28,1.27,1.30,1.53,1.45,1.71,1.80,1.42,1.66,1.90,2.43,1.56,1.74,1.34,Upgrade
12,EV/EBITDA Ratio,11.58,11.45,9.67,12.32,16.58,16.18,18.20,14.61,13.26,13.42,12.54,11.72,15.12,17.68,18.32,25.17,25.58,29.36,18.66,19.74,15.68,Upgrade
13,EV/EBIT Ratio,25.88,22.06,19.71,31.14,40.40,35.17,39.23,25.99,22.01,21.94,17.64,16.37,22.13,27.90,40.38,75.15,-,70.21,44.27,48.77,38.52,Upgrade
14,EV/FCF Ratio,68.43,67.60,-,-,23.97,144.71,-,-,-,-14.37,-,-,-,885.78,49.86,33.53,-,9.74,6.75,9.91,41.25,Upgrade
15,Debt / Equity Ratio,0.18,0.18,0.18,0.18,0.15,0.20,0.26,0.25,0.26,0.29,0.38,0.35,0.23,0.22,0.20,0.19,0.15,0.15,0.17,0.27,0.32,Upgrade
16,Debt / EBITDA Ratio,1.49,1.35,1.11,1.60,1.67,2.16,2.57,2.35,2.38,2.82,2.16,2.04,1.76,0.72,0.96,2.12,5.74,1.31,1.27,2.48,4.77,Upgrade
17,Debt / FCF Ratio,8.79,8.79,-,-,2.34,17.83,-,-,-,-2.19,-,-,-,72.40,4.96,2.78,-,0.48,0.59,1.34,8.56,Upgrade
18,Asset Turnover,0.96,0.95,0.83,0.83,0.96,0.91,0.81,0.86,0.95,0.98,0.89,0.93,1.13,0.99,0.82,0.80,0.83,0.95,0.62,0.78,Upgrade,
19,Inventory Turnover,7.88,7.48,6.55,6.48,7.84,7.79,6.80,6.12,7.59,7.80,6.94,7.31,9.77,9.90,7.97,8.37,9.70,9.65,9.65,6.96,8.93,Upgrade
20,Quick Ratio,0.97,0.97,0.84,0.86,0.87,0.83,0.80,0.79,0.83,1.13,0.97,0.99,0.89,0.94,0.75,0.80,0.81,0.90,0.84,0.82,0.83,Upgrade
21,Current Ratio,1.46,1.46,1.41,1.43,1.36,1.26,1.29,1.31,1.31,1.57,1.47,1.46,1.17,1.16,1.06,1.06,1.05,1.13,1.11,1.06,1.05,Upgrade
22,Return on Equity (ROE),6.30%,9.34%,4.70%,1.60%,2.64%,3.10%,3.37%,4.62%,4.20%,10.32%,9.34%,9.29%,22.67%,13.72%,2.20%,-0.95%,2.56%,7.38%,3.56%,-1.32%,Upgrade,
23,Return on Assets (ROA),3.50%,4.84%,2.46%,1.02%,1.78%,1.50%,2.34%,2.11%,1.90%,4.74%,4.48%,2.73%,9.39%,5.28%,1.09%,-1.31%,2.19%,2.71%,1.78%,0.17%,Upgrade,
24,Return on Capital (ROIC),3.95%,5.56%,2.84%,1.18%,2.05%,1.76%,2.77%,2.49%,2.21%,5.52%,5.63%,3.73%,13.32%,7.74%,1.57%,-1.80%,2.99%,3.64%,2.25%,0.20%,Upgrade,
25,Return on Capital Employed (ROCE),5.23%,6.06%,5.26%,3.66%,3.70%,4.36%,4.27%,5.86%,6.97%,7.48%,11.50%,12.14%,11.16%,9.20%,4.71%,2.91%,-,4.24%,4.16%,3.94%,3.87%,Upgrade
26,Earnings Yield,3.97%,4.09%,4.44%,2.64%,1.79%,2.30%,2.16%,3.21%,3.94%,4.51%,5.35%,5.26%,4.01%,3.17%,2.01%,1.13%,1.18%,0.94%,1.74%,1.32%,1.59%,Upgrade
27,FCF Yield,1.51%,1.55%,5.60%,5.33%,4.32%,0.74%,1.45%,0.11%,-6.62%,-7.44%,-8.04%,-3.33%,2.26%,0.11%,1.85%,2.76%,6.33%,9.81%,14.48%,10.74%,2.63%,Upgrade
28,Dividend Yield,0.94%,1.60%,-,-,1.00%,-,-,-,0.91%,-,-,-,0.46%,-,-,-,0.55%,-,-,-,0.52%,Upgrade
29,Payout Ratio,39.71%,9.62%,7.97%,142.19%,45.41%,34.80%,225.62%,35.70%,45.53%,30.99%,63.19%,13.43%,9.55%,4.23%,45.22%,65.29%,-,28.18%,48.56%,29.77%,-,Upgrade
30,Buyback Yield / Dilution,-13.26%,6.76%,11.19%,-13.24%,-197.10%,32.63%,-5.20%,12.20%,73.99%,-74.26%,-15.70%,12.01%,-6.66%,-2.57%,14.68%,-25.91%,-11.25%,11.07%,-5.32%,-2.54%,6.07%,Upgrade
31,Total Shareholder Return,-12.32%,8.36%,11.19%,-13.24%,-196.10%,32.63%,-5.20%,12.20%,74.90%,-74.26%,-15.70%,12.01%,-6.21%,-2.57%,14.68%,-25.91%,-10.70%,11.07%,-5.32%,-2.54%,6.59%,Upgrade
