,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,7104,6332,6707,9339,8313,7841,7777,10205,8734,6901,6460,7785,8209,7830,7402,7486,6304,4882,4081,4305,Upgrade
1,Other Revenue,-56.16,56.16,-,119.51,-48.12,48.12,-,97.25,-32.66,32.66,-,101.79,-35.66,35.66,-,61.66,-28.92,28.92,-,48.98,Upgrade
2,Revenue,7047,6388,6707,9459,8265,7889,7777,10302,8701,6933,6460,7887,8173,7866,7402,7547,6275,4911,4081,4354,Upgrade
3,Revenue Growth (YoY),-14.73%,-19.03%,-13.76%,-8.19%,-5.02%,13.79%,20.39%,30.63%,6.46%,-11.86%,-12.73%,4.49%,30.26%,60.19%,81.37%,73.33%,53.74%,20.22%,0.58%,-14.35%,Upgrade
4,Cost of Revenue,5925,5470,5909,8908,7368,7187,7124,8681,7527,6248,5816,7637,7742,6915,6186,6094,4840,3827,3062,3320,Upgrade
5,Gross Profit,1122,917.82,797.68,551.07,896.58,702.52,653.01,1622,1174,685.28,644.23,249.67,431.11,951.52,1216,1454,1435,1083,1019,1034,Upgrade
6,"Selling, General & Admin",618.53,611.82,696.52,779.08,736.81,698.81,655.48,589.53,729.14,708.13,722.62,608.71,622.33,601.87,574.32,584.15,520.05,420.48,428.58,386.87,Upgrade
7,Research & Development,150.55,168.67,139.25,237.17,186.32,179.73,143.89,209.41,180.37,143.21,109.31,160.7,173.08,157.01,122,193.66,146.61,129.18,73.61,128.79,Upgrade
8,Other Operating Expenses,-37.23,-13.41,-13.11,2.14,-4.63,-37.81,-12.24,-3.04,-12.54,-7.03,-21.84,109.11,-29.53,-5.64,-13.67,106.73,-15.65,-35.65,-5.3,99.86,Upgrade
9,Operating Expenses,723.2,765.59,863.35,987.24,988.67,840.12,826.88,824.42,921.44,854.71,840.76,914.68,787.82,762.34,696.23,922.18,676.75,521.15,513.14,674.99,Upgrade
10,Operating Income,398.73,152.23,-65.67,-436.17,-92.1,-137.6,-173.87,797.34,253.06,-169.43,-196.53,-665.02,-356.71,189.18,520.02,531.55,757.95,562.02,505.91,359.15,Upgrade
11,Interest Expense,-137.1,-141.41,-141.81,-120.42,-150.19,-133.6,-130.23,-123.7,-128.27,-118.39,-105.66,-87.23,-192.8,-78.58,-82.67,-68.88,-71.46,-57.76,-58.8,-60.66,Upgrade
12,Interest & Investment Income,203.06,22,12.2,19.38,19.64,20.57,19.38,166.25,136.09,-,40.13,22.64,-,36.96,102.04,292.52,196.41,117.63,182.06,128.93,Upgrade
13,Currency Exchange Gain (Loss),0.29,-0.29,-,-0.07,-0.02,0.02,-,-0.02,0,-0,-,-0.02,0.01,-0.01,-,-0.04,0.02,-0.02,-,-0.01,Upgrade
14,Other Non Operating Income (Expenses),-30.88,25.46,-2.17,-184.71,3.36,-55.22,-29.53,-185.46,-16.36,3.69,-10.12,21.07,-40.47,-8.82,-3.63,-33.26,3.61,-10.38,-4.97,-138.81,Upgrade
15,EBT Excluding Unusual Items,434.1,57.99,-197.46,-722,-219.3,-305.83,-314.25,654.41,244.53,-284.14,-272.18,-708.55,-589.96,138.73,535.76,721.88,886.53,611.49,624.2,288.6,Upgrade
16,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-,-,-33.7,-,-,-,-60.11,-,-,-,-22.06,Upgrade
17,Gain (Loss) on Sale of Investments,8.73,23.55,-37.58,-746.57,37.68,-102.38,-79.9,-11.24,26.73,-23.74,-5.15,14.29,-18.02,-1.46,-0.2,-0.15,-7.91,1.68,-1.45,-0.65,Upgrade
18,Gain (Loss) on Sale of Assets,1.32,1.54,6.18,-0.61,-0.26,-0.28,8.59,0.34,-1.74,-0.56,21.73,6.37,-5.74,8.81,0.05,-1.16,15.08,-2.19,0.1,0.88,Upgrade
19,Asset Writedown,-0.17,-1.73,-1.49,66.09,0.91,-175.27,-,-139.21,39.94,-5.35,-0.05,-177.08,1.94,-1.94,-,-92.9,-36.1,-1.15,0.31,-128.62,Upgrade
20,Other Unusual Items,-25.35,28.61,-3.26,-21.23,33.68,-33.68,-,68.86,3.06,-3.06,-,94.93,22.6,-22.6,-,142.71,-3.1,3.1,-,158.46,Upgrade
21,Pretax Income,418.63,109.95,-233.62,-1424,-147.28,-617.44,-385.56,573.17,312.52,-316.85,-255.64,-803.76,-589.19,121.55,535.61,710.28,854.5,612.93,623.16,296.62,Upgrade
22,Income Tax Expense,10.24,15.29,16.65,-63.33,23.25,20.3,18.37,-59.22,25.54,6.99,30.4,47.45,40.96,52.46,61.52,68.26,59.91,46.2,53.21,-0.35,Upgrade
23,Earnings From Continuing Operations,408.39,94.66,-250.27,-1361,-170.53,-637.74,-403.93,632.39,286.98,-323.84,-286.04,-851.2,-630.15,69.09,474.09,642.02,794.58,566.73,569.95,296.97,Upgrade
24,Minority Interest in Earnings,-119.02,-41.11,40.81,95.5,36.17,172.47,95.15,-250.33,-107.45,45.9,53.47,303.45,238.79,38.76,-83.16,-168.98,-204.98,-139.12,-104.49,-85.73,Upgrade
25,Net Income,289.37,53.56,-209.46,-1265,-134.36,-465.27,-308.77,382.07,179.53,-277.95,-232.57,-547.76,-391.36,107.84,390.93,473.04,589.61,427.61,465.46,211.25,Upgrade
26,Net Income to Common,289.37,53.56,-209.46,-1265,-134.36,-465.27,-308.77,382.07,179.53,-277.95,-232.57,-547.76,-391.36,107.84,390.93,473.04,589.61,427.61,465.46,211.25,Upgrade
27,Net Income Growth,-,-,-,-,-,-,-,-,-,-,-,-,-,-74.78%,-16.01%,123.93%,119.66%,490.05%,-,218.50%,Upgrade
28,Shares Outstanding (Basic),5551,3606,4189,4019,4239,3737,4411,8020,4558,3978,3876,5271,2428,4404,3909,4276,3903,3887,4231,4165,Upgrade
29,Shares Outstanding (Diluted),5551,3606,4189,4019,4239,3737,4411,8020,4558,3978,3876,5271,2428,4404,3909,4276,3903,3887,4231,4165,Upgrade
30,Shares Change (YoY),30.95%,-3.50%,-5.03%,-49.88%,-6.99%,-6.06%,13.80%,52.16%,87.68%,-9.67%,-0.85%,23.27%,-37.78%,13.28%,-7.61%,2.66%,-12.76%,36.90%,8.92%,-14.67%,Upgrade
31,EPS (Basic),0.05,0.01,-0.05,-0.31,-0.03,-0.12,-0.07,0.05,0.04,-0.07,-0.06,-0.10,-0.16,0.02,0.10,0.11,0.15,0.11,0.11,0.05,Upgrade
32,EPS (Diluted),0.05,0.01,-0.05,-0.31,-0.03,-0.12,-0.07,0.05,0.04,-0.07,-0.06,-0.10,-0.16,0.02,0.10,0.11,0.15,0.11,0.11,0.05,Upgrade
33,EPS Growth,-,-,-,-,-,-,-,-,-,-,-,-,-,-77.74%,-9.09%,118.12%,151.78%,331.01%,-,273.26%,Upgrade
34,Free Cash Flow,1266,467.45,-1060,2.7,357.9,182.13,-1345,468.27,987.12,-140.63,-1451,87.33,220.7,-352.07,-1165,-134.28,-34.35,108.66,-526.64,650.43,Upgrade
35,Free Cash Flow Per Share,0.23,0.13,-0.25,0.00,0.08,0.05,-0.30,0.06,0.22,-0.04,-0.37,0.02,0.09,-0.08,-0.30,-0.03,-0.01,0.03,-0.12,0.16,Upgrade
36,Dividend Per Share,0.058,-,-,-,-,0.050,-,0.050,-,-,-,-,-,-,-,0.050,-,-,-,0.230,Upgrade
37,Dividend Growth,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-78.29%,-,-,-,219.87%,Upgrade
38,Gross Margin,15.92%,14.37%,11.89%,5.83%,10.85%,8.90%,8.40%,15.74%,13.50%,9.88%,9.97%,3.17%,5.27%,12.10%,16.43%,19.26%,22.86%,22.06%,24.97%,23.75%,Upgrade
39,Operating Margin,5.66%,2.38%,-0.98%,-4.61%,-1.11%,-1.74%,-2.24%,7.74%,2.91%,-2.44%,-3.04%,-8.43%,-4.36%,2.40%,7.03%,7.04%,12.08%,11.45%,12.40%,8.25%,Upgrade
40,Profit Margin,4.11%,0.84%,-3.12%,-13.38%,-1.63%,-5.90%,-3.97%,3.71%,2.06%,-4.01%,-3.60%,-6.95%,-4.79%,1.37%,5.28%,6.27%,9.40%,8.71%,11.41%,4.85%,Upgrade
41,Free Cash Flow Margin,17.97%,7.32%,-15.81%,0.03%,4.33%,2.31%,-17.29%,4.55%,11.34%,-2.03%,-22.46%,1.11%,2.70%,-4.48%,-15.73%,-1.78%,-0.55%,2.21%,-12.90%,14.94%,Upgrade
42,EBITDA,668.23,383.73,203.83,-166.67,149.29,151.34,67.51,1039,479.54,57.64,29.95,-438.54,-178.88,403.36,697.85,709.38,887.25,725.8,635.21,488.45,Upgrade
43,EBITDA Margin,9.48%,6.01%,3.04%,-1.76%,1.81%,1.92%,0.87%,10.08%,5.51%,0.83%,0.46%,-5.56%,-2.19%,5.13%,9.43%,9.40%,14.14%,14.78%,15.56%,11.22%,Upgrade
44,D&A For EBITDA,269.5,231.5,269.5,269.5,241.38,288.94,241.38,241.38,226.48,227.08,226.48,226.48,177.83,214.18,177.83,177.83,129.3,163.78,129.3,129.3,Upgrade
45,EBIT,398.73,152.23,-65.67,-436.17,-92.1,-137.6,-173.87,797.34,253.06,-169.43,-196.53,-665.02,-356.71,189.18,520.02,531.55,757.95,562.02,505.91,359.15,Upgrade
46,EBIT Margin,5.66%,2.38%,-0.98%,-4.61%,-1.11%,-1.74%,-2.24%,7.74%,2.91%,-2.44%,-3.04%,-8.43%,-4.36%,2.40%,7.03%,7.04%,12.08%,11.45%,12.40%,8.25%,Upgrade
47,Effective Tax Rate,2.45%,13.90%,-,-,-,-,-,-,8.17%,-,-,-,-,43.16%,11.49%,9.61%,7.01%,7.54%,8.54%,-,Upgrade
48,Revenue as Reported,7047,6388,6707,9459,8265,7889,7777,10302,8701,6933,6460,7887,8173,7866,7402,7547,6275,4911,4081,4354,Upgrade
