,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,299.48,213.43,662.54,323.25,356.46,360.21,331.93,408.94,289.42,286.42,226.51,268.68,217.17,217.52,198.57,215.72,256.32,286.07,172.94,271.29,Upgrade
1,Other Revenue,-2.31,2.31,-,6.21,-2.79,2.79,-,8.71,-1.87,1.87,-,3.86,-1.53,1.53,-,6.18,-4.08,4.08,-,4.94,Upgrade
2,Revenue,297.17,215.74,662.54,329.46,353.67,363,331.93,417.65,287.55,288.29,226.51,272.53,215.64,219.05,198.57,221.9,252.24,290.15,172.94,276.23,Upgrade
3,Revenue Growth (YoY),-15.97%,-40.57%,99.60%,-21.12%,22.99%,25.92%,46.54%,53.25%,33.35%,31.61%,14.07%,22.82%,-14.51%,-24.51%,14.82%,-19.67%,5.56%,11.72%,-26.06%,3.87%,Upgrade
4,Cost of Revenue,164.99,78.82,421.38,168.13,174.81,189.76,161.32,220.41,126.86,145.27,105.98,136.06,101.18,110.32,88.17,118.3,107.72,129.72,64.24,113.19,Upgrade
5,Gross Profit,132.19,136.91,241.15,161.33,178.86,173.24,170.62,197.24,160.69,143.02,120.53,136.47,114.46,108.73,110.4,103.6,144.52,160.43,108.7,163.04,Upgrade
6,"Selling, General & Admin",63.87,73.63,73.97,97.18,74.04,65.64,70.13,82.46,74.34,59.67,36.25,59.03,51.85,43.02,32.71,49.13,49.03,51.65,42.68,72.54,Upgrade
7,Research & Development,32.56,31.04,32.04,41.72,34.15,28.96,22.23,38.89,29.95,24.85,20.68,28.93,24.44,21.01,20.12,23.54,25.07,24.32,22.55,34.57,Upgrade
8,Other Operating Expenses,-0.9,2.89,-10.73,1.97,-1.08,-4.94,-2.53,5.87,-2.64,0.36,0.69,7.1,-0.2,-0.35,-0.07,10.96,-4.43,-0.61,-0.03,8.18,Upgrade
9,Operating Expenses,96.24,109.31,104.72,142.27,110.46,89.81,88.72,132.54,104.5,86.42,58.38,98.32,76.33,65.38,53.57,82.64,68.71,75.47,65.39,115.91,Upgrade
10,Operating Income,35.95,27.6,136.43,19.06,68.39,83.43,81.9,64.7,56.2,56.6,62.15,38.15,38.13,43.35,56.83,20.96,75.81,84.96,43.3,47.13,Upgrade
11,Interest Expense,-1.99,-1.96,-1.89,-2.41,-2.18,-2.24,-1.96,-2.32,-1.69,-1.12,-1,-1.43,-1.22,-0.9,-0.9,-0.46,-1.27,-0.9,-0.47,-0.56,Upgrade
12,Interest & Investment Income,6.81,10.75,8.35,23.08,15.48,12.89,10.81,12.63,13.57,8.45,7.33,10.53,11.94,13.58,10.19,10,69.18,4.57,2.06,3.61,Upgrade
13,Currency Exchange Gain (Loss),-1.82,1.82,-,-6.21,2.51,-2.51,-,6.3,-12.4,12.4,-,-3.54,1.52,-1.52,-,-5.74,-1.74,1.74,-,0.64,Upgrade
14,Other Non Operating Income (Expenses),-2.35,-0.55,-1.79,2.13,-7.49,2.64,-5.33,-19.75,18.63,2.58,-3.26,1.36,-1.95,-0.98,0.36,-2.48,3.1,-2.54,-0.05,-5.11,Upgrade
15,EBT Excluding Unusual Items,36.61,37.66,141.1,35.64,76.71,94.2,85.42,61.55,74.31,78.9,65.23,45.07,48.43,53.53,66.49,22.29,145.08,87.83,44.84,45.71,Upgrade
16,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.44,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Investments,-,-0.19,-,1.05,0.32,-0.59,-,0.82,1,1.07,1.93,1.4,-,-,-,-0.11,0.11,-0.46,0.44,-0.65,Upgrade
18,Gain (Loss) on Sale of Assets,-,-,-,-,-,0,-,-,0.01,-,-,0.1,-0.02,0.17,-,-0.01,-0.75,-0.15,-0,-0.05,Upgrade
19,Asset Writedown,-2.32,-0.74,0.31,-0.06,-0.09,-0.05,0.05,7.63,-8.33,-,-,-0.65,0.21,-0.06,0.05,-0.19,-0.1,-0.32,0.2,3.24,Upgrade
20,Other Unusual Items,-2.49,4.11,-0.42,3.61,-,-,-,7.32,-,-,-,14.42,-,-,-,14.46,-0.22,0.22,-,14.48,Upgrade
21,Pretax Income,31.79,40.84,140.99,40.24,76.93,93.56,85.47,77.33,66.98,79.97,67.16,60.33,48.62,53.64,66.54,36,144.13,87.13,45.48,62.74,Upgrade
22,Income Tax Expense,4.46,-2.61,19.19,-1.07,4.47,9.46,7.76,10.17,4.94,8.17,6.35,6.57,2.35,2.15,8.11,5.67,5.68,10.87,5.77,8.44,Upgrade
23,Earnings From Continuing Operations,27.33,43.44,121.79,41.31,72.46,84.1,77.71,67.16,62.04,71.8,60.81,53.76,46.27,51.49,58.43,30.33,138.45,76.26,39.71,54.3,Upgrade
24,Minority Interest in Earnings,0,0,0.01,0,0.01,0.01,0,0.01,0,0,0,-,-,-,-,1.36,-11.2,-6.08,-1.75,-11.97,Upgrade
