,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,2044,1506,1179,1442,1826,1766,1293,1578,-,2480,2122,2258,2017,2091,2197,2025,2069,2165,3337,2617,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,170,-,-,Upgrade
2,Trading Asset Securities,-,-,-,-,-,-,-,-,-,-,-,31.87,45.38,46.8,50,50,116.08,116.08,116.08,116.08,Upgrade
3,Cash & Short-Term Investments,2044,1506,1179,1442,1826,1766,1293,1578,-,2480,2122,2290,2062,2138,2247,2075,2185,2451,3453,2733,Upgrade
4,Cash Growth,11.95%,-14.71%,-8.81%,-8.58%,-,-28.79%,-39.08%,-31.11%,-,16.03%,-5.55%,10.40%,-5.61%,-12.79%,-34.93%,-24.09%,-8.17%,1.86%,74.20%,87.66%,Upgrade
5,Accounts Receivable,3969,4004,3907,4135,4595,4541,4615,4684,-,3542,3585,4214,4285,4152,3812,4197,3739,4270,3792,4164,Upgrade
6,Other Receivables,119.95,140.45,131.67,121.8,197.16,248.72,168.87,177.23,-,374.81,381.34,177.89,221.93,208.27,207.56,226.22,660.29,323.7,360.08,313.16,Upgrade
7,Receivables,4089,4144,4038,4257,4792,4790,4784,4861,-,3917,3966,4392,4507,4360,4019,4423,4399,4594,4152,4477,Upgrade
8,Inventory,2061,2092,2124,2290,1998,2077,2080,2290,-,1976,2080,2288,1958,1853,1608,2261,1468,1529,1329,1317,Upgrade
9,Other Current Assets,1076,1027,1040,1083,1067,1046,1143,1292,-,961.44,1134,1057,864.37,914.02,891.38,1140,436.96,529.45,472.14,519.65,Upgrade
10,Total Current Assets,9269,8770,8381,9072,9683,9679,9300,10021,-,9335,9302,10027,9391,9265,8766,9899,8489,9104,9406,9047,Upgrade
11,"Property, Plant & Equipment",579.74,594.53,611.42,629.33,743.64,737.57,934.04,949.24,-,970.21,967.96,1052,930.67,935.3,920.43,941.88,838.49,839.46,851.57,750.91,Upgrade
12,Long-Term Investments,2288,2512,2575,2585,1784,1778,1683,1705,-,1673,955.73,1692,1565,1554,1567,1390,1138,1140,789.43,829.72,Upgrade
13,Goodwill,563.32,563.32,563.32,563.32,616.26,593.83,593.83,593.83,-,593.83,593.83,609.53,645.66,645.66,645.66,804.12,1128,1131,1131,1103,Upgrade
14,Other Intangible Assets,243.49,253.65,262.91,272.66,258.7,264.6,273.85,282.43,-,239.76,246.36,338.72,343.21,343.91,354.24,407.03,374.11,391.96,405.55,400.37,Upgrade
15,Long-Term Accounts Receivable,-,-,-,-,64.99,134.49,125.94,118.76,-,60.17,56.58,57.78,-,-,-,-,-,-,-,-,Upgrade
16,Long-Term Deferred Tax Assets,220.73,214.16,222.9,234.86,114.34,117.88,121.55,133.86,-,72.28,75.52,85.36,62.54,64.5,61.07,66.32,47.4,44.18,43.82,46.58,Upgrade
17,Long-Term Deferred Charges,176.41,168.54,161.35,181.66,161.93,150.27,149.17,138.39,-,103.37,102.1,111.51,104.85,103.76,104.09,111.47,113.83,116.26,115.09,120.02,Upgrade
18,Other Long-Term Assets,53.9,55.97,55.88,57.17,63.63,65.44,62.49,64.43,-,62.3,809.18,68.28,58.36,64.28,61.72,250.45,328.59,329.15,500.47,331.42,Upgrade
19,Total Assets,13395,13133,12834,13596,13491,13521,13244,14007,-,13110,13109,14043,13101,12977,12480,13870,12458,13095,13243,12800,Upgrade
20,Accounts Payable,2530,2142,2109,2452,2498,2569,2231,2918,-,2686,2812,3133,2712,2602,3109,3700,2797,3200,3454,3378,Upgrade
21,Accrued Expenses,4.81,49.3,4.26,82.09,6.62,75.59,13.31,154.65,-,59.7,7.15,92.24,8.01,84.8,7.88,113.3,7.29,62.16,9.35,15.9,Upgrade
22,Short-Term Debt,2669,2754,2464,2829,2430,2454,2509,2620,-,2655,2464,2600,2425,2505,2585,3036,3076,3260,3146,2984,Upgrade
23,Current Portion of Long-Term Debt,1487,903.71,233.66,371.31,456.57,682.97,1478,1036,-,741.71,319.41,205.59,654.5,351.15,49.14,62.01,45.19,357.7,453.66,465.85,Upgrade
24,Current Portion of Leases,-,11.2,-,12.14,-,11.65,-,14.03,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
25,Current Income Taxes Payable,66.7,15.63,34.71,38.3,69.22,7.93,65.07,44.13,-,14.43,64.41,44.3,78.88,16.48,68.61,45.37,66.66,14.95,74.21,208.51,Upgrade
26,Current Unearned Revenue,398.52,398.3,334.46,280.48,437.95,441.42,634.72,483.41,-,446.33,605.03,691.33,517.43,475.35,249.63,586.97,213.29,295,-,-,Upgrade
27,Other Current Liabilities,250.14,305.51,274.73,331.31,285.37,360.02,368.31,424.28,-,334.03,377.97,847.1,560.63,659.85,532.79,841.05,649.6,613.87,1473,1224,Upgrade
28,Total Current Liabilities,7406,6580,5455,6397,6183,6603,7299,7695,-,6937,6650,7614,6956,6694,6602,8385,6855,7803,8609,8277,Upgrade
29,Long-Term Debt,345.12,755.46,1527,1355,1189,1143,668.15,1092,-,1401,1821,1928,1201,1520,1470,1472,1249,942.43,255.95,248.14,Upgrade
30,Long-Term Leases,50.05,102.79,59.27,132.03,71.56,161.49,60.9,73.6,-,78.16,76.33,84.3,72.52,80.24,0.18,0.24,-,-,-,-,Upgrade
31,Long-Term Unearned Revenue,33.15,34.93,35.95,36.73,35.42,35.19,33.44,35.09,-,35.5,37.08,50.53,46.3,46.04,46.59,43.64,52.53,55.03,51.51,52.46,Upgrade
