,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,125.77,100.79,168.39,252.28,193.97,117.33,129.73,240.47,27.3,57.08,19.11,61.96,35.05,36.29,69.01,131.77,97.73,52.91,34.08,61.59,Upgrade
1,Trading Asset Securities,20,30.13,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,145.77,130.92,198.39,252.28,193.97,117.33,129.73,240.47,27.3,57.08,19.11,61.96,35.05,36.29,69.01,131.77,97.73,52.91,34.08,61.59,Upgrade
3,Cash Growth,-24.85%,11.58%,52.93%,4.91%,610.59%,105.55%,578.87%,288.07%,-22.12%,57.31%,-72.31%,-52.97%,-64.13%,-31.42%,102.47%,113.93%,135.64%,-7.87%,-17.08%,-50.99%,Upgrade
4,Accounts Receivable,106.34,100.16,65.89,107.13,121.1,130.71,91.05,136.75,290.97,292.03,299.45,317.33,319.11,225.62,178.86,166.22,249.3,321.85,256.2,280.87,Upgrade
5,Other Receivables,49.36,49.2,54.6,66.15,116.67,152.32,167.17,168.64,95.68,80.01,98.83,90.31,175.28,99.29,151.2,165.23,244.4,192.6,268.69,328.89,Upgrade
6,Receivables,155.7,149.35,120.49,173.29,237.77,283.03,258.22,305.39,386.65,372.04,398.29,407.65,494.4,324.91,330.05,331.45,493.71,514.45,524.88,609.76,Upgrade
7,Inventory,247.21,254.36,261.8,252.76,266.91,298.68,272.13,275.67,414.53,413.27,427.92,419.06,477.05,451.93,447.33,437.89,412.74,483.62,500.29,485.46,Upgrade
8,Other Current Assets,4.25,9.35,9.52,10.03,39.96,21.73,15.5,13.88,38.37,35.64,31.83,24.96,44.45,32.53,36.3,28.41,23.23,49.3,48.9,34.32,Upgrade
9,Total Current Assets,552.93,543.99,590.2,688.35,738.6,720.78,675.59,835.42,866.85,878.03,877.15,913.64,1051,845.67,882.69,929.51,1027,1100,1108,1191,Upgrade
10,"Property, Plant & Equipment",214.38,218.97,223.28,227.37,287.01,300.95,305.54,310.25,336.98,343.17,350.54,364.38,383.8,389.93,396.66,392.31,519.98,513.62,589.61,543.96,Upgrade
11,Long-Term Investments,15.29,15.29,15.29,15.29,20.08,20.08,20.08,20.08,37.98,38.16,38.7,38.7,17.15,13.84,13.84,13.84,13.84,14.83,14.84,4.84,Upgrade
12,Goodwill,-,-,-,-,-,-,-,-,200.05,200.05,198.7,198.7,193.71,-,-,-,10.16,10.16,-,-,Upgrade
13,Other Intangible Assets,44.24,44.57,44.93,45.29,45.64,46.02,46.22,46.61,62.37,62.75,64.7,94.08,75.95,76.52,78.26,78.9,180.84,189.88,97.04,90.72,Upgrade
14,Long-Term Accounts Receivable,-,-,-,-,-,-,-,-,3.48,3.48,3.48,3.48,-,-,-,-,-,-,-,-,Upgrade
