,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,1889,1916,1675,3513,2019,1823,1686,3072,2093,1289,1570,2982,2016,2099,1942,2613,2224,2306,1454,2251,Upgrade
1,Other Revenue,-6.88,6.88,-,18.49,-4.41,4.41,-,15.65,-6.77,6.77,-,15.78,-7.04,7.04,-,16.58,-6.77,6.77,-,13.67,Upgrade
2,Revenue,1882,1923,1675,3531,2014,1827,1686,3088,2086,1296,1570,2998,2009,2106,1942,2629,2217,2313,1454,2264,Upgrade
3,Revenue Growth (YoY),-6.56%,5.22%,-0.68%,14.37%,-3.44%,40.98%,7.41%,3.01%,3.85%,-38.47%,-19.17%,14.00%,-9.42%,-8.94%,33.61%,16.12%,47.46%,22.83%,-6.68%,33.62%,Upgrade
4,Cost of Revenue,1497,1477,1271,2620,1595,1433,1290,2340,1629,933.65,1217,2385,1568,1677,1574,2068,1755,1870,1164,1744,Upgrade
5,Gross Profit,384.78,446.16,404.26,911.81,418.9,394.64,396.75,747.61,456.99,362.52,353.12,612.17,440.11,429.11,368.68,561.2,462.56,443.12,289.29,520.04,Upgrade
6,"Selling, General & Admin",208.1,241.93,233.28,337.48,229.22,230.38,248.6,340.84,275.54,206.39,236.92,286.67,275.71,209.37,245.77,277,280,203.96,233.12,303.24,Upgrade
7,Research & Development,82.01,93.7,52.4,252.55,73.27,61.8,43.16,196.34,53.85,65.63,35.43,181.22,58.1,70.38,36.93,128.9,74.01,68.03,27.4,114.26,Upgrade
8,Other Operating Expenses,-1.4,3.75,7.62,4.18,2.09,5.57,1.06,-3.94,0.08,3.23,-0.2,-9.13,3.45,4.74,2.18,-15.32,0.24,3.6,-1.41,-5.83,Upgrade
9,Operating Expenses,337.43,381.48,317.08,733.2,348.06,344.02,306.84,623.02,356.06,308.05,285.84,521.98,373.83,312.62,298.93,475.65,374.56,311.65,272.65,407.78,Upgrade
10,Operating Income,47.35,64.67,87.17,178.61,70.84,50.62,89.92,124.59,100.93,54.47,67.28,90.19,66.28,116.49,69.75,85.55,88,131.46,16.64,112.25,Upgrade
11,Interest Expense,-12.35,-8.24,-15.59,-12.11,-13.29,-14.32,-12.34,-22.29,-11.49,-13.6,-12.16,-10.48,-17.81,-11.83,-10.66,-9.95,-8.46,-6.3,-9.51,-14.03,Upgrade
12,Interest & Investment Income,14.5,40.14,29.23,28.87,20.69,27.69,30.48,35.38,22.12,27.27,18.84,27.76,21.16,22.85,26.99,29.3,22.87,36.33,20.08,35.76,Upgrade
13,Currency Exchange Gain (Loss),0,-0,-,0.06,-0.07,0.07,-,-0.04,-0.04,0.04,-,0.17,-0.17,0.17,-,1.78,1.24,-1.24,-,-1.14,Upgrade
14,Other Non Operating Income (Expenses),28.99,-2.35,0.98,-85.41,29.57,42.25,10.45,12.56,25.34,-1.31,35.27,-74.85,25.39,-0.13,33.35,-57.53,1.35,10.04,42.08,-47.97,Upgrade
15,EBT Excluding Unusual Items,78.49,94.22,101.8,110.02,107.74,106.31,118.5,150.22,136.86,66.86,109.23,32.79,94.84,127.55,119.43,49.14,104.99,170.3,69.29,84.88,Upgrade
16,Impairment of Goodwill,-,-,-,-49.42,-,-,-,-15.73,-,-,-,-1.87,-,-,-,-100.73,-,-,-,-54.05,Upgrade
17,Gain (Loss) on Sale of Investments,0.4,0.22,0.63,62.47,0.32,-0.45,-0.11,60.83,-0.59,-0.6,-0.41,27.83,-,-0.5,0.8,15.72,-,-1.01,-,1.54,Upgrade
18,Gain (Loss) on Sale of Assets,0.13,0.11,0,0.92,0.31,-0.38,-0.01,0.51,0.09,-0.02,0,0.3,0.29,-0.04,-0,0.29,0.05,-0,-0.02,0.29,Upgrade
19,Asset Writedown,1.05,-2.08,2.08,-3.6,3.6,-3.08,3.08,2.39,-2.39,0.41,-0.41,-5.72,5.72,-0.18,0.18,-60.08,-,-,-,-0.05,Upgrade
20,Other Unusual Items,-2.98,2.98,-,89.92,-21.35,21.35,-,-1.53,-1.03,1.03,-,58.38,-0.22,0.22,-,81.93,-0.04,0.04,-,48.22,Upgrade
21,Pretax Income,77.09,95.45,104.5,210.31,90.63,123.75,121.46,196.69,132.93,67.68,108.41,111.71,100.63,127.05,120.41,-13.74,105,169.34,69.28,80.83,Upgrade
22,Income Tax Expense,9.55,-12.28,16.13,30.2,12.39,18.9,21.41,23.1,20.54,4.48,13.63,16.4,15.88,18.43,18.08,38.21,20.67,18.29,15.15,10.95,Upgrade
23,Earnings From Continuing Operations,67.54,107.73,88.37,180.11,78.24,104.85,100.06,173.59,112.39,63.21,94.78,95.31,84.76,108.63,102.32,-51.94,84.32,151.04,54.13,69.89,Upgrade
24,Minority Interest in Earnings,-3.47,-0.23,-8.55,-19.04,0.53,-7.66,-11.95,-41.26,-10.2,0.19,-7.42,-34.08,-14.51,-7.81,-7.05,-28.08,-20.86,-20.14,5.37,-20.95,Upgrade
25,Net Income,64.07,107.51,79.82,161.07,78.77,97.19,88.11,132.34,102.19,63.39,87.36,61.23,70.24,100.81,95.27,-80.02,63.46,130.9,59.5,48.94,Upgrade
26,Net Income to Common,64.07,107.51,79.82,161.07,78.77,97.19,88.11,132.34,102.19,63.39,87.36,61.23,70.24,100.81,95.27,-80.02,63.46,130.9,59.5,48.94,Upgrade
27,Net Income Growth,-18.67%,10.61%,-9.41%,21.71%,-22.92%,53.32%,0.86%,116.14%,45.49%,-37.12%,-8.31%,-,10.69%,-22.98%,60.11%,-,13.26%,48.40%,-27.27%,-11.92%,Upgrade
28,Shares Outstanding (Basic),929,974,998,950,976,874,979,886,942,947,728,695,765,756,762,723,763,747,747,749,Upgrade
29,Shares Outstanding (Diluted),929,974,998,950,976,874,979,886,942,947,728,695,765,756,762,723,763,747,747,749,Upgrade
30,Shares Change (YoY),-4.87%,11.45%,1.92%,7.20%,3.68%,-7.71%,34.47%,27.47%,23.17%,25.25%,-4.49%,-3.93%,0.16%,1.17%,2.09%,-3.45%,2.30%,-2.63%,-0.08%,0.21%,Upgrade
31,EPS (Basic),0.07,0.11,0.08,0.17,0.08,0.11,0.09,0.15,0.11,0.07,0.12,0.09,0.09,0.13,0.13,-0.11,0.08,0.18,0.08,0.07,Upgrade
32,EPS (Diluted),0.07,0.11,0.08,0.17,0.08,0.11,0.09,0.15,0.11,0.07,0.12,0.09,0.09,0.13,0.13,-0.11,0.08,0.18,0.08,0.07,Upgrade
33,EPS Growth,-14.51%,-0.75%,-11.11%,13.54%,-25.66%,66.12%,-25.00%,69.56%,18.12%,-49.80%,-4.00%,-,10.51%,-23.88%,56.84%,-,10.71%,52.40%,-27.21%,-12.11%,Upgrade
34,Free Cash Flow,0.86,-61.41,-725.71,900.23,168.4,41.49,-766.96,1171,133.75,-71.36,-957.29,1069,80.26,120.51,-649.44,1339,87.7,164.62,-510.56,649.85,Upgrade
35,Free Cash Flow Per Share,0.00,-0.06,-0.73,0.95,0.17,0.05,-0.78,1.32,0.14,-0.08,-1.31,1.54,0.10,0.16,-0.85,1.85,0.11,0.22,-0.68,0.87,Upgrade
36,Dividend Per Share,-,-,-,0.140,-,-,-,0.020,-,-,-,0.102,-,-,-,0.038,-,-,-,0.083,Upgrade
37,Dividend Growth,-,-,-,600.00%,-,-,-,-80.33%,-,-,-,166.23%,-,-,-,-54.14%,-,-,-,-20.06%,Upgrade
38,Gross Margin,20.44%,23.20%,24.14%,25.82%,20.80%,21.60%,23.53%,24.21%,21.91%,27.97%,22.49%,20.42%,21.91%,20.37%,18.98%,21.34%,20.86%,19.16%,19.90%,22.97%,Upgrade
39,Operating Margin,2.52%,3.36%,5.20%,5.06%,3.52%,2.77%,5.33%,4.04%,4.84%,4.20%,4.29%,3.01%,3.30%,5.53%,3.59%,3.25%,3.97%,5.68%,1.14%,4.96%,Upgrade
40,Profit Margin,3.40%,5.59%,4.77%,4.56%,3.91%,5.32%,5.22%,4.29%,4.90%,4.89%,5.56%,2.04%,3.50%,4.79%,4.91%,-3.04%,2.86%,5.66%,4.09%,2.16%,Upgrade
41,Free Cash Flow Margin,0.05%,-3.19%,-43.33%,25.49%,8.36%,2.27%,-45.48%,37.94%,6.41%,-5.51%,-60.97%,35.67%,4.00%,5.72%,-33.44%,50.92%,3.96%,7.12%,-35.12%,28.70%,Upgrade
42,EBITDA,67.74,82.9,107.56,199,100.93,79.82,120.01,154.68,131.25,83.75,97.6,120.51,93.8,143.67,92.11,113.07,110.47,155.36,39.11,134.72,Upgrade
43,EBITDA Margin,3.60%,4.31%,6.42%,5.63%,5.01%,4.37%,7.12%,5.01%,6.29%,6.46%,6.22%,4.02%,4.67%,6.82%,4.74%,4.30%,4.98%,6.72%,2.69%,5.95%,Upgrade
44,D&A For EBITDA,20.39,18.23,20.39,20.39,30.09,29.21,30.09,30.09,30.32,29.28,30.32,30.32,27.53,27.19,22.36,27.53,22.47,23.89,22.47,22.47,Upgrade
