,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,12149,10609,8683,10265,12008,13007,14645,17295,13738,14216,16985,18989,12759,9989,8976,7036,5423,7309,8579,7382,5581,Upgrade
1,Market Cap Growth,-18.43%,-18.43%,-40.71%,-40.65%,-12.59%,-8.51%,-13.78%,-8.92%,7.67%,42.32%,89.23%,169.88%,135.28%,36.66%,4.62%,-4.69%,-2.83%,39.33%,52.83%,2.17%,18.89%,Upgrade
2,Enterprise Value,8903,7392,5465,6950,8825,9845,11462,14201,10643,11143,13964,18004,11775,8955,7956,6283,4670,6614,7889,7053,5252,Upgrade
3,Last Close Price,17.28,15.09,12.35,14.47,16.93,18.34,20.64,24.25,19.26,19.93,23.98,26.70,23.37,18.30,16.33,12.80,9.86,13.29,15.60,13.26,10.03,Upgrade
4,PE Ratio,65.69,57.63,44.02,53.64,63.69,67.59,76.24,95.46,78.34,85.63,106.63,119.56,69.65,51.77,45.18,32.13,24.58,32.37,37.34,34.52,33.05,Upgrade
5,Forward PE,-,48.41,48.41,48.41,48.41,48.41,48.41,48.41,47.66,49.32,59.34,68.86,62.66,51.07,47.86,28.70,22.74,29.30,35.58,31.93,25.91,Upgrade
6,PS Ratio,8.61,7.56,6.47,7.96,9.71,9.90,11.63,14.84,12.25,13.06,15.19,16.85,11.04,8.35,7.99,6.27,4.79,6.76,7.75,6.90,5.68,Upgrade
7,PB Ratio,2.56,2.19,1.80,2.11,2.49,2.73,3.11,3.65,2.92,3.07,3.70,4.15,5.10,4.09,3.65,2.90,2.28,3.17,3.79,3.31,2.56,Upgrade
8,P/TBV Ratio,2.25,2.25,1.85,2.17,2.56,2.81,3.19,3.75,3.00,3.15,3.81,4.27,5.38,4.32,3.83,3.05,2.40,3.58,4.31,3.49,2.71,Upgrade
9,P/FCF Ratio,84.67,73.94,60.70,-,62.84,91.27,85.34,-,80.17,161.39,154.90,-,163.85,28.01,26.39,-,10.91,19.93,26.38,26.07,104.57,Upgrade
10,P/OCF Ratio,56.80,56.80,46.65,-,57.67,81.55,78.01,-,74.09,133.30,134.45,-,142.21,26.81,24.96,-,10.43,17.71,23.42,22.50,58.88,Upgrade
11,EV/Sales Ratio,6.34,5.27,4.07,5.39,7.14,7.49,9.10,12.18,9.49,10.24,12.49,15.98,10.18,7.49,7.08,5.60,4.13,6.11,7.12,6.59,5.35,Upgrade
12,EV/EBITDA Ratio,83.39,61.44,41.02,57.87,73.35,60.59,71.94,94.08,67.35,66.00,72.16,93.79,52.75,32.35,29.58,20.14,14.99,21.91,25.51,24.70,22.54,Upgrade
13,EV/EBIT Ratio,108.77,79.92,52.53,76.48,98.38,75.45,90.60,119.69,85.19,82.58,88.04,115.09,63.07,37.42,34.39,22.95,17.08,25.10,29.09,28.64,27.07,Upgrade
14,EV/FCF Ratio,62.04,51.52,38.21,-,46.18,69.09,66.80,-,62.11,126.50,127.35,-,151.20,25.11,23.39,-,9.40,18.04,24.26,24.91,98.41,Upgrade
15,Debt / Equity Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.00,0.01,0.00,0.00,0.03,0.06,0.05,0.00,Upgrade
16,Debt / EBITDA Ratio,0.13,0.12,0.07,0.16,0.34,0.10,0.10,0.20,0.10,0.16,0.14,0.17,0.07,0.01,0.11,0.02,0.02,0.31,0.44,0.47,0.01,Upgrade
17,Debt / FCF Ratio,0.10,0.10,0.11,-,0.09,0.12,0.10,-,0.13,0.28,0.19,-,0.24,0.01,0.04,-,0.02,0.19,0.41,0.42,0.10,Upgrade
18,Asset Turnover,0.30,0.30,0.23,0.23,0.25,0.26,0.19,0.30,0.22,0.20,0.21,0.50,0.43,0.36,0.34,0.56,0.34,0.37,0.38,0.55,Upgrade,
19,Inventory Turnover,2.73,3.39,2.87,2.17,1.95,2.18,2.38,2.08,3.33,2.41,2.35,1.99,4.32,2.78,2.15,1.83,3.52,1.63,1.90,2.02,3.38,Upgrade
20,Quick Ratio,9.32,9.32,9.32,10.06,7.59,8.15,7.70,8.26,7.98,8.89,10.06,10.36,4.94,4.23,4.26,3.83,3.55,2.93,2.81,2.77,3.59,Upgrade
21,Current Ratio,10.13,10.13,10.20,11.16,8.38,9.06,8.54,9.08,8.67,9.73,10.90,11.28,5.67,4.96,5.11,4.66,4.16,3.75,3.44,3.30,4.19,Upgrade
22,Return on Equity (ROE),2.58%,4.24%,2.83%,5.76%,3.73%,4.06%,2.51%,5.88%,3.79%,2.98%,2.87%,9.82%,6.03%,5.53%,8.11%,12.13%,7.46%,9.92%,8.85%,13.90%,Upgrade,
23,Return on Assets (ROA),1.07%,2.27%,0.88%,0.14%,1.63%,1.65%,0.84%,2.11%,1.50%,1.35%,1.52%,4.72%,4.77%,2.18%,4.73%,9.45%,4.16%,6.09%,5.04%,9.68%,Upgrade,
24,Return on Capital (ROIC),1.17%,2.47%,0.97%,0.15%,1.81%,1.84%,0.93%,2.33%,1.64%,1.46%,1.68%,5.41%,5.48%,2.53%,5.61%,11.15%,4.83%,7.08%,5.91%,11.30%,Upgrade,
25,Return on Capital Employed (ROCE),1.67%,1.89%,2.14%,1.85%,1.84%,2.71%,2.65%,2.47%,2.62%,2.87%,3.41%,3.38%,7.33%,9.65%,9.26%,11.10%,11.33%,11.26%,11.84%,10.89%,8.78%,Upgrade
26,Earnings Yield,1.52%,1.74%,2.27%,1.86%,1.57%,1.48%,1.31%,1.05%,1.28%,1.17%,0.94%,0.84%,1.44%,1.93%,2.21%,3.11%,4.07%,3.09%,2.68%,2.90%,3.03%,Upgrade
27,FCF Yield,1.18%,1.35%,1.65%,1.44%,1.59%,1.10%,1.17%,0.86%,1.25%,0.62%,0.65%,0.49%,0.61%,3.57%,3.79%,4.90%,9.16%,5.02%,3.79%,3.84%,0.96%,Upgrade
