,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,285.13,325.84,404.96,369.8,354.52,369.86,413.9,487.35,448.37,421.77,Upgrade
1,Short-Term Investments,41.21,-,-,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,-,-,0.95,1.04,0.81,1.03,1.16,1.42,1.41,1.45,Upgrade
3,Cash & Short-Term Investments,326.33,325.84,405.91,370.84,355.34,370.89,415.06,488.77,449.78,423.22,Upgrade
4,Cash Growth,-19.60%,-12.13%,14.23%,-0.01%,-14.39%,-24.12%,-7.72%,15.49%,44.45%,59.56%,Upgrade
5,Accounts Receivable,302.04,303.55,201.52,242.41,186.45,193.36,196.68,129.7,266.73,168.28,Upgrade
6,Other Receivables,19.27,17.64,16.58,13.84,14.59,14.66,21.5,29.39,28.54,30.34,Upgrade
7,Receivables,321.3,321.19,218.09,256.24,201.04,208.02,218.18,159.09,295.27,198.61,Upgrade
8,Inventory,160.3,152.75,156.47,149.11,234.83,207.26,182.23,141.09,135.77,172.58,Upgrade
9,Total Current Assets,807.94,799.78,780.48,776.19,791.21,786.17,815.47,788.96,880.82,794.41,Upgrade
10,"Property, Plant & Equipment",134.54,123.76,122.7,107.38,109.78,110.1,115.29,124.94,124.19,137.54,Upgrade
11,Long-Term Investments,7.83,-,3.88,3.87,3.73,3.97,4.19,4.21,4.19,4.06,Upgrade
12,Other Intangible Assets,-,0.01,0.01,0.02,0.19,0.25,0.3,-,-,-,Upgrade
13,Long-Term Deferred Tax Assets,14.03,12.85,5.25,5.79,6.26,6.19,9.65,7.68,11.48,8.54,Upgrade
14,Other Long-Term Assets,10.38,5.63,4.68,6.95,4.18,5.51,5.63,3.59,3.65,3.92,Upgrade
15,Total Assets,974.72,942.03,917,900.21,915.35,912.19,950.53,929.37,1024,948.47,Upgrade
16,Accounts Payable,141.24,127.43,134.71,114.71,156.8,121.43,140.92,94.81,168.08,108.81,Upgrade
17,Accrued Expenses,108.85,104.83,-,83.16,-,79.14,-,82.45,-,100.75,Upgrade
18,Current Portion of Leases,5.96,4.06,7.1,7.52,8.99,5.78,6.84,6.51,3.84,6.88,Upgrade
19,Current Income Taxes Payable,26.74,18.95,15.59,12.36,8.09,12.11,17.24,11.23,6.94,4.71,Upgrade
20,Current Unearned Revenue,8.35,10.9,91.43,2.38,82.13,6.09,83.93,2.52,117.6,5.68,Upgrade
21,Total Current Liabilities,291.15,266.16,248.83,220.13,256.01,224.54,248.93,197.52,296.45,226.83,Upgrade
22,Long-Term Leases,7.05,1.61,2.3,4.99,7.24,2.78,5.2,7.18,2.11,3.94,Upgrade
23,Long-Term Deferred Tax Liabilities,2.17,2.21,1.98,1.86,1.21,1.17,0.93,0.89,1.73,1.83,Upgrade
24,Total Liabilities,300.37,269.98,253.11,226.97,264.45,228.49,255.06,205.59,300.29,232.6,Upgrade
25,Common Stock,42.58,42.58,42.58,42.58,42.58,42.58,42.58,42.58,42.58,42.58,Upgrade
26,Additional Paid-In Capital,119.64,119.64,119.64,119.64,119.64,119.64,119.64,119.64,119.64,119.64,Upgrade
27,Retained Earnings,377.05,386.08,395.64,402.98,382.66,399.66,415.04,451.27,453.99,462.13,Upgrade
28,Comprehensive Income & Other,29.63,22.65,21.41,35.38,28.23,52.15,52.9,47.59,34.08,25.9,Upgrade
29,Total Common Equity,568.9,570.95,579.27,600.59,573.11,614.03,630.16,661.08,650.3,650.25,Upgrade
30,Minority Interest,105.45,101.09,84.61,72.65,77.79,69.67,65.31,62.7,73.75,65.62,Upgrade
31,Shareholders' Equity,674.35,672.04,663.89,673.23,650.9,683.7,695.47,723.79,724.05,715.88,Upgrade
32,Total Liabilities & Equity,974.72,942.03,917,900.21,915.35,912.19,950.53,929.37,1024,948.47,Upgrade
33,Total Debt,13.01,5.67,9.4,12.5,16.22,8.56,12.05,13.69,5.95,10.82,Upgrade
34,Net Cash (Debt),313.32,320.17,396.51,358.34,339.11,362.34,403.01,475.09,443.83,412.4,Upgrade
35,Net Cash Growth,-20.98%,-10.65%,16.93%,-1.10%,-15.86%,-23.73%,-9.20%,15.20%,49.59%,55.48%,Upgrade
36,Net Cash Per Share,0.74,0.75,0.93,0.84,0.80,0.85,0.95,1.12,1.04,0.97,Upgrade
