,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,516.39,499.96,492.56,553.42,531.32,466.03,412.24,387.48,503.34,443.85,Upgrade
1,Revenue Growth (YoY),4.84%,-9.66%,-7.29%,18.75%,28.89%,20.27%,-18.10%,-12.70%,-37.58%,-33.57%,Upgrade
2,Cost of Revenue,395.16,426.29,390.24,434.56,439.81,402.73,360.28,305.08,412.71,358.12,Upgrade
3,Gross Profit,121.22,73.67,102.32,118.86,91.51,63.3,51.96,82.41,90.63,85.73,Upgrade
4,"Selling, General & Admin",71.09,66.25,70.87,74.42,83.6,74.09,70.78,57.59,74.74,79.03,Upgrade
5,Other Operating Expenses,6.69,2.15,-2.15,2.02,-2.02,0.68,-0.68,-3.97,3.97,7.26,Upgrade
6,Operating Expenses,77.76,68.53,68.73,76.46,81.58,74.77,69.98,49.4,77.74,89.35,Upgrade
7,Operating Income,43.46,5.14,33.59,42.4,9.93,-11.47,-18.02,33.01,12.88,-3.62,Upgrade
8,Interest Expense,-,-0.34,-,-0.3,-,-0.24,-,-0.23,-,-0.47,Upgrade
9,Interest & Investment Income,6.46,7.68,6.3,3.54,1.13,1.7,2.7,2.07,1.51,3.1,Upgrade
10,Currency Exchange Gain (Loss),-,4.77,-,2.64,-,2.13,-,-20.16,-,1.74,Upgrade
11,EBT Excluding Unusual Items,49.92,17.24,39.89,48.28,11.06,-7.88,-15.32,14.69,14.39,0.76,Upgrade
12,Gain (Loss) on Sale of Investments,-,-0.27,-,0.01,-,-0.39,-,-0.02,-,-0.66,Upgrade
13,Gain (Loss) on Sale of Assets,-,1.1,-,1.81,-,4.35,-,4,-,0.25,Upgrade
14,Asset Writedown,-,-0.1,-,-0.1,-,0.1,-,-,-,0.1,Upgrade
15,Other Unusual Items,-,-,-,0.06,-,-,-,-,-,-,Upgrade
16,Pretax Income,49.92,17.97,39.89,50.05,11.06,-3.82,-15.32,18.66,14.39,0.45,Upgrade
17,Income Tax Expense,10.24,2.67,8.09,12.6,4.64,5.92,5.94,10.19,2.47,3.93,Upgrade
18,Earnings From Continuing Operations,39.68,15.3,31.81,37.46,6.42,-9.74,-21.25,8.47,11.92,-3.48,Upgrade
19,Minority Interest in Earnings,-23.16,-16.34,-13.59,-8.62,-10.65,-3.86,-2.22,-2.79,-7.33,-1.41,Upgrade
20,Net Income,16.52,-1.04,18.21,28.84,-4.22,-13.6,-23.47,5.68,4.59,-4.89,Upgrade
21,Net Income to Common,16.52,-1.04,18.21,28.84,-4.22,-13.6,-23.47,5.68,4.59,-4.89,Upgrade
22,Net Income Growth,-9.29%,-,-,-,-,-,-,-,-86.46%,-,Upgrade
23,Shares Outstanding (Basic),426,426,426,426,426,426,426,426,426,426,Upgrade
24,Shares Outstanding (Diluted),426,426,426,426,426,426,426,426,426,426,Upgrade
25,Shares Change (YoY),-,-,-,-,-,-,-,-,-0.19%,0.00%,Upgrade
26,EPS (Basic),0.04,-0.00,0.04,0.07,-0.01,-0.03,-0.06,0.01,0.01,-0.01,Upgrade
27,EPS (Diluted),0.04,-0.00,0.04,0.07,-0.01,-0.03,-0.06,0.01,0.01,-0.01,Upgrade
28,EPS Growth,-9.29%,-,-,-,-,-,-,-,-86.43%,-,Upgrade
29,Free Cash Flow,52.55,-73.59,62.18,39.02,2.55,-42.98,-57.71,62.68,34.27,138.46,Upgrade
30,Free Cash Flow Per Share,0.12,-0.17,0.15,0.09,0.01,-0.10,-0.14,0.15,0.08,0.33,Upgrade
31,Dividend Per Share,0.020,0.050,0.020,0.050,0.020,0.030,0.010,0.030,0.020,0.030,Upgrade
32,Dividend Growth,0%,0%,0%,66.67%,100.00%,0%,-50.00%,0%,0%,-40.00%,Upgrade
33,Operating Margin,8.42%,1.03%,6.82%,7.66%,1.87%,-2.46%,-4.37%,8.52%,2.56%,-0.81%,Upgrade
34,Profit Margin,3.20%,-0.21%,3.70%,5.21%,-0.80%,-2.92%,-5.69%,1.47%,0.91%,-1.10%,Upgrade
35,Free Cash Flow Margin,10.18%,-14.72%,12.62%,7.05%,0.48%,-9.22%,-14.00%,16.18%,6.81%,31.19%,Upgrade
36,EBITDA,53.76,14.76,41.52,49.86,19.01,0.75,-3.47,48.56,29.51,13.61,Upgrade
37,D&A For EBITDA,10.3,9.62,7.92,7.46,9.08,12.22,14.56,15.54,16.63,17.23,Upgrade
38,EBIT,43.46,5.14,33.59,42.4,9.93,-11.47,-18.02,33.01,12.88,-3.62,Upgrade
